"Gene"	"log2FC"	"FDR"
"196"	"CAMK1G"	-0.510253641112609	0.0159694227351365
"197"	"CDK11A"	-0.23188391929314	0.180081682650582
"198"	"NADK"	-0.129990868267257	0.135141873517751
"199"	"DLEC1"	-2.54718712512772	4.44911734624646e-11
"200"	"CYTH3"	-0.534473358343344	1.64109327657809e-05
"201"	"ADAM22"	-0.722970232931399	0.00477627271901898
"202"	"SYPL1"	0.530999958250592	0.000107585013999132
"203"	"CYB561"	-0.050370411979527	0.557417388859249
"204"	"SPAG9"	-0.261673316190696	0.00798042421634054
"205"	"CELSR3"	1.97705316877494	8.12063570192401e-15
"206"	"AASS"	-0.794685614268104	8.18913592615825e-05
"207"	"PLEKHG6"	2.89587336952094	7.29254870695925e-19
"208"	"SS18L2"	0.221619577402518	0.0275288638950989
"209"	"MPND"	-0.100250398648347	0.38878882902264
"210"	"MGST1"	-0.747153531176523	0.00427695056300617
"211"	"CRY1"	-0.623775697462277	6.05653810969178e-07
"212"	"PGLYRP1"	-2.58048122412838	3.17185746358844e-12
"213"	"NFIX"	-1.37063426561772	2.3770736389708e-13
"214"	"ST3GAL1"	-0.621850302967382	8.8722248591803e-05
"215"	"MMP25"	-1.40843907707022	4.22771949408983e-08
"216"	"IL32"	-1.09311567711834	2.41377183718477e-06
"217"	"PKD1"	-0.362509876037169	0.0223403571566855
"218"	"MAPK8IP2"	1.62031206789089	1.82758886444104e-07
"219"	"MED24"	-0.0110607575567228	0.935244308395329
"220"	"RHOBTB2"	-2.92264966601901	1.10890489890562e-27
"221"	"HEATR5B"	-0.195591481542026	0.0488381735726915
"222"	"SEC62"	0.115309235713164	0.401641570650416
"223"	"RPS20"	-0.0365374544503716	0.743481463237541
"224"	"CSDE1"	-0.0996595666258848	0.199754893364658
"225"	"UBE3C"	0.63205045761772	9.92265460251809e-10
"226"	"REV3L"	-0.736245705549865	1.65777965262087e-11
"227"	"TENM1"	-1.15701623306446	0.000477763621350599
"228"	"MASP2"	-1.53081312038448	3.85659194342792e-12
"229"	"IYD"	-4.05083416991196	2.55561991096714e-25
"230"	"FAM76A"	-0.518169260350656	2.6956976868173e-08
"231"	"TRAF3IP3"	-0.760361649408916	0.000393847251472234
"232"	"POMT2"	0.558555609340882	1.33106565658627e-07
"233"	"VTA1"	0.883899265061563	1.08702921852153e-16
"234"	"MLXIPL"	-0.964367623010365	0.00267809687118735
"235"	"BAZ1B"	0.613326043018079	1.21847104581097e-07
"236"	"RANBP9"	0.303051486514581	0.000121741320974039
"237"	"ETV7"	-0.152564277384823	0.391235983251677
"238"	"SPRTN"	0.855252581828652	8.19170949561665e-15
"239"	"EEF1AKNMT"	0.601999269203747	1.62523520279889e-09
"240"	"DYRK4"	-0.0651525832777087	0.642777036722602
"241"	"ZNF207"	0.557303227140684	4.5673219119984e-13
"242"	"UQCRC1"	0.560796862734831	2.02111626671785e-11
"243"	"STARD3NL"	-0.867583346379376	5.00009038278469e-11
"244"	"CD9"	0.810623550888042	1.6928745307636e-05
"245"	"NCAPD2"	2.31197701052457	3.38897865450936e-33
"246"	"IFFO1"	-1.49066565289954	9.1704691594318e-15
"247"	"GIPR"	-1.15879958968411	3.05696526797296e-06
"248"	"PHF7"	-0.0884360880176338	0.438062787424784
"249"	"SEMA3G"	-3.19999490219273	3.56705407177957e-24
"250"	"NISCH"	-0.830453770008002	6.90249670539539e-15
"251"	"STAB1"	-0.852024520693165	0.000188011427784522
"252"	"FUZ"	-0.222760105998756	0.17254852262992
"253"	"SLC6A13"	-3.3497865186389	6.93148896522496e-25
"254"	"IDS"	-0.527785462518842	3.10675564598776e-06
"255"	"ZNF200"	0.482032016703176	5.40016101290589e-07
"256"	"CD4"	-1.68150835035863	1.21813667991936e-14
"257"	"LRRC23"	-0.720251845726608	0.000444074367626744
"258"	"BTK"	-2.56649050677937	7.3343753305329e-27
"259"	"HFE"	-0.112451705527131	0.398995588742167
"260"	"SCMH1"	-0.381652366824696	0.000503620369621514
"261"	"FYN"	-0.94849051561835	1.40785700410499e-10
"262"	"HIVEP2"	-0.0519828713791002	0.749902219913647
"263"	"FMO1"	2.01543195432146	2.72192051654507e-07
"264"	"ELOA"	-0.235651317742283	0.00191472088567804
"265"	"LYPLA2"	0.384332071260629	0.000245620679416892
"266"	"CLCN6"	-0.78552032762294	1.67219214681741e-09
"267"	"MRC2"	-0.634542868209137	0.00128348637130107
"268"	"TSPAN9"	-0.321228248138765	0.0335633930102731
"269"	"BTBD7"	0.218356283672414	0.0224094718445593
"270"	"APBA3"	0.423607579774242	5.69662304623946e-05
"271"	"MKS1"	0.68897529824081	1.40952612985392e-08
"272"	"ABHD5"	-0.820606897862071	2.09830015970758e-14
"273"	"ANOS1"	-2.76368282093727	6.48561609674166e-20
"274"	"AKAP8L"	0.245837065511232	0.0103181927792654
"275"	"MBTD1"	0.484260188870728	0.00138015378544764
"276"	"UTP18"	0.786324454356915	3.66513309316903e-13
"277"	"RNF216"	0.435050112552848	5.62178106223666e-08
"278"	"TTC19"	-0.570606597935135	1.78830300944361e-09
"279"	"PTBP1"	0.805821250735304	9.71154239249067e-23
"280"	"DPF1"	2.55441611142953	5.7857700404627e-15
"281"	"SYT7"	1.67270193253847	3.2778259645785e-10
"282"	"LARS2"	0.238974348538121	0.00451592673423976
"283"	"PIK3C2A"	-0.462112602694329	9.67754419315801e-06
"284"	"PLAUR"	-0.465978937936455	0.00576046919380929
"285"	"ANLN"	4.73853964999231	1.77906186457886e-38
"286"	"WIZ"	0.704285532472245	2.87346330390921e-12
"287"	"RABGAP1"	0.104187849556755	0.308556459150679
"288"	"DCN"	-1.71321503792395	1.59575269670084e-12
"289"	"QPCTL"	0.560440967370504	1.44349501305485e-07
"290"	"PPP5C"	0.417278310833817	1.17751611471432e-05
"291"	"CEP68"	0.296814473301933	0.00971184884472591
"292"	"MAP4K3"	0.248522274624066	0.0255012461931914
"293"	"ZBTB32"	0.354206224981489	0.121245537310842
"294"	"TYROBP"	-2.34141527327427	1.16375842628718e-22
"295"	"TMEM159"	1.00341425333489	1.01681801894348e-09
"296"	"GABRA3"	6.71164606622773	8.86700769523228e-20
"297"	"BRCA1"	2.24336262212808	5.85584308008333e-26
"298"	"ERCC1"	0.461628407925684	1.83364604795873e-06
"299"	"CD22"	-2.15239324723987	5.0098448713545e-12
"300"	"SEMA3B"	-3.46800094997575	6.41404617377662e-29
"301"	"MBTPS2"	0.583080809563801	8.9226264694823e-09
"302"	"PRICKLE3"	1.39164965821619	2.64786372785612e-17
"303"	"LTF"	-0.152616022387822	0.779273585004613
"304"	"EXTL3"	0.542705823819244	1.78829640361994e-05
"305"	"ELOVL5"	0.114856217820011	0.260982106088223
"306"	"ALOX5"	-3.02487306591641	1.66415720275122e-29
"307"	"KDM5D"	-0.838505454879948	0.432656507380828
"308"	"CALCOCO1"	-1.72132157395757	9.37352199961161e-28
"309"	"UBR7"	0.435559009619537	3.80034092296863e-06
"310"	"MAP4K5"	0.186247108824904	0.0551771217972633
"311"	"EHD3"	0.455558183943281	0.00211955399524054
"312"	"PSMC4"	1.12147412877669	5.71273298662251e-18
"313"	"MAN2B2"	-0.51229009452878	1.59087601631278e-06
"314"	"CLDN11"	-1.3973730608513	0.000117085275465506
"315"	"SLC25A39"	1.34097586299158	9.14242466458366e-28
"316"	"MVP"	-1.06853666047235	1.0741254780859e-11
"317"	"NUB1"	-0.225416628652576	0.0053497235357305
"318"	"PGM3"	0.344823389024675	0.000223080252096131
"319"	"RWDD2A"	-0.413878987102758	0.000149412417369961
"320"	"CLK1"	-0.551249160585029	0.000152200467811789
"321"	"POLR3B"	0.34388532086683	0.000233549755572513
"322"	"ANGEL1"	-0.0227132508588719	0.808596017194752
"323"	"RNF14"	-0.259582722753658	0.00360958496272156
"324"	"DNASE1L1"	-0.214090770359966	0.0431623470412105
"325"	"DDX11"	2.09379833379525	1.31264350751896e-17
"326"	"HEBP1"	-0.334262708810682	0.000919757747122543
"327"	"GPRC5A"	-3.65775314443471	6.64549568852721e-23
"328"	"MAMLD1"	-0.503224087888964	0.00235210281654009
"329"	"CD6"	-0.879388495261321	1.78112197243572e-05
"330"	"TACC3"	2.06620354669676	2.38596099524326e-28
"331"	"UFL1"	0.13600972930356	0.170075949852945
"332"	"POLA2"	1.2042010452641	6.00823355201662e-14
"333"	"ZC3H3"	0.725885546710353	5.43098784525022e-13
"334"	"CAPN1"	0.860428782036755	2.66625293684169e-17
"335"	"ACP3"	0.420384761364777	0.0620542656645346
"336"	"MDH1"	0.875786325843976	1.63369789034895e-15
"337"	"SLC30A9"	-0.135454578026473	0.156534673465882
"338"	"MTMR11"	0.505087070680904	0.00213532475573058
"339"	"COX15"	0.0998929716925918	0.205149243302895
"340"	"CCDC88C"	0.205520366155265	0.177940736777271
"341"	"YAF2"	0.0562184412011004	0.636887195537896
"342"	"ZMYND11"	-0.514440215677445	1.06211777431038e-08
"343"	"WAS"	-1.71083859490566	1.29181168499854e-16
"344"	"DPEP1"	-0.0177986246157442	0.969669416908408
"345"	"BID"	0.976702766142353	1.0143505364883e-13
"346"	"MATR3"	0.0530677538509014	0.806866231808124
"347"	"NPC1L1"	0.248359266600994	0.384998224557239
"348"	"XYLT2"	1.07534308229327	4.45063367016444e-15
"349"	"NUDCD3"	0.160464171825697	0.0759905078231713
"350"	"CHDH"	-1.84518473161478	1.8534180119487e-11
"351"	"IL20RA"	-0.623512000732879	0.0190146858154748
"352"	"CLCA4"	4.03279610183906	8.06536081603018e-09
"353"	"GLT8D1"	-0.142298828239693	0.0327795393529618
"354"	"ATP2C1"	0.670758505627672	2.062857741474e-09
"355"	"IGF1"	-1.03475465082671	0.000830249520752959
"356"	"SLC38A5"	-0.105105394069525	0.69364411950389
"357"	"RALBP1"	0.477413733711302	3.42537126552252e-08
"358"	"RUFY3"	-0.799997388107306	1.0207159669992e-12
"359"	"CNTN1"	0.201997799741649	0.637024745232847
