"Gene"	"log2FC"	"FDR"
"75"	"MEOX1"	-0.547058033597418	0.0924289872197691
"76"	"THSD7A"	-0.718564720466648	0.000339158628709499
"77"	"LIG3"	0.871101020847526	2.69089279085989e-16
"78"	"RPAP3"	0.655763583136801	1.01602026427229e-13
"79"	"ACSM3"	-0.40224938136271	0.0277888894352904
"80"	"REXO5"	0.928914211591234	1.15981368368195e-10
"81"	"CIAPIN1"	0.288836638524202	0.00186592840065421
"82"	"SPPL2B"	0.167976644128366	0.17640498943316
"83"	"FAM214B"	-0.332238134106499	0.000434641819370674
"84"	"COPZ2"	-0.326804296648759	0.0629109217349151
"85"	"PRKAR2B"	-0.366524129171454	0.0391799469396392
"86"	"MSL3"	0.130424722164912	0.133098252893151
"87"	"CREBBP"	0.0752023807858544	0.539578307918779
"88"	"TSPOAP1"	-0.724497426687206	0.000292977208572172
"89"	"MPO"	-0.464711580476276	0.0735027169282335
"90"	"PON1"	0.353832272432124	0.258077479621829
"91"	"GCFC2"	0.412806126429774	7.03037109873247e-05
"92"	"WDR54"	-0.290799435505372	0.156570548346767
"93"	"CROT"	0.108020062295135	0.383427023987016
"94"	"ABCB4"	1.85909235860179	2.82620849550257e-13
"95"	"KMT2E"	0.00917274711953286	0.947661940601687
"96"	"RHBDD2"	-0.593176462520983	2.01483230789151e-05
"97"	"SOX8"	0.25793740326884	0.368466360074044
"98"	"IBTK"	0.352043078536677	0.000705562970237475
"99"	"ZNF195"	0.708314038218618	1.86821344315433e-06
"100"	"MYCBP2"	0.045524560932181	0.784590104484749
"101"	"FBXL3"	-0.49792758532453	6.90383265202302e-08
"102"	"ITGAL"	-1.435692837534	2.29156865187942e-12
"103"	"PDK2"	-0.403021049132055	0.00128006279869933
"104"	"ITGA3"	-0.0789937594538266	0.712644388785938
"105"	"ZFX"	0.0436598923179279	0.727575399797452
"106"	"LAMP2"	0.189217782050557	0.0165515017729046
"107"	"ITGA2B"	-1.10369243190061	1.95827536227105e-05
"108"	"ASB4"	-0.949241680110063	2.34381393131081e-05
"109"	"GDE1"	0.214544783945443	0.00768624337173287
"110"	"REX1BD"	-0.104411309586472	0.520039125535347
"111"	"CRLF1"	1.98282531283147	0.00016241438066458
"112"	"OSBPL7"	0.302448247765629	0.039922140884823
"113"	"TMEM98"	-0.375274813085249	0.0289073317821295
"114"	"YBX2"	3.218643358491	4.12653707286996e-11
