"Gene" "FDR_A1" "log2FC_A1" "FDR_TE" "log2FC_TE"
"184" "PECAM1" 0.00151977445897994 -0.588355329779542 6.44274772876899e-26 -2.05160959060003
"185" "PHLDA2" 0.0204007962092668 0.58119148539845 2.85692912603792e-07 1.86980003512768
"186" "PIP5K1B" 2.97623514686831e-13 -0.436455048908348 1.03672709128604e-15 -2.1403008803503
"187" "PLA2G3" 0.0109756446739294 -0.496050124032653 1.421399853593e-16 -3.13782334398357
"188" "PLA2G4A" 2.05760874126333e-06 0.476565853366282 5.19119490515052e-07 1.69926948448439
"189" "PLA2G7" 0.0215480391438787 0.51149546455343 0.00435068264448872 1.02149940294451
"190" "PLIN5" 6.01260999247629e-07 -0.467565162589514 6.25441769513744e-10 -1.64857128041213
"191" "PLPPR3" 0.0107453969971298 -0.417226885659073 0.000529253203286932 -1.66166375260701
"192" "PLXNB3" 0.00792821438017117 0.621048457832405 3.46967227467673e-08 2.15737230695943
"193" "PMAIP1" 6.80131454896673e-05 0.536507205420011 2.04300731061188e-08 1.71295260438184
"194" "PNMA3" 0.0141236365301988 0.588057893563904 0.000354387490522881 1.61684892527595
"195" "PPBP" 0.00967507726405314 -0.896176810277923 1.18040159819329e-10 -3.15325424289412
"196" "PPP2R2C" 0.0118894146325954 0.441972309906176 1.67543798922385e-07 3.40970996615439
"197" "PPP4R4" 3.1785030128261e-05 -0.50517813534988 5.55226358783062e-11 -2.57522415853171
"198" "PREX2" 0.00925627086204587 -0.677258209597448 7.6991187164214e-11 -1.79967633346708
"199" "PROS1" 1.94127519882121e-12 -0.678407565166083 5.72162377748889e-16 -1.58251769911644
"200" "PTGER4" 8.79169399574849e-16 -0.560427631454314 2.02612768882532e-14 -1.46138890731628
"201" "PTN" 0.00502982030792959 -0.503862564514794 0.000513573270540986 -1.30424306301837
"202" "PTPRH" 0.00385106748211838 0.744362041558206 1.68292553249279e-12 4.01010327124937
"203" "PTPRM" 1.15474869511371e-07 -0.373765193368833 1.10392513814064e-13 -1.46720199426962
"204" "PYCR1" 8.08496331254795e-12 0.665581258171074 2.18683970506243e-17 3.24497712657775
"205" "RASAL1" 0.00726787267558842 0.46067058871562 1.1283589832274e-21 3.61486896136087
"206" "RASL10B" 0.0106171833193609 0.608786751714883 0.00039640681974937 1.16312675855304
"207" "RBMS3" 2.1809671391238e-07 -0.387027552301474 3.4834045113097e-10 -1.38655456638506
"208" "RBMS3-AS3" 0.00272844278546898 -0.432379999213073 9.87948918794591e-06 -1.37498600022456
"209" "RBP4" 1.84559802039385e-07 -1.01978084270599 5.4085180458913e-17 -3.46248081159428
"210" "RET" 0.0104451556002295 0.634812929969656 0.016047442596399 1.02760396949683
"211" "RGS20" 0.00101207879338609 0.741058398908641 3.62892136094707e-09 2.57834891124736
"212" "RNF182" 0.000756627525733859 -0.491549812109179 4.40841527602293e-13 -2.26544200330714
"213" "RNFT2" 4.16119962881969e-18 1.80828291875947 5.6462363020325e-10 1.63690574446746
"214" "RPL13AP17" 0.000661718691645783 -0.495377324937926 7.16626234646041e-20 -5.34010566788521
"215" "RRAD" 3.88612140828321e-10 -0.525943128008088 1.04360761864492e-08 -2.1589914018318
"216" "RTN4RL1" 2.86413998939634e-09 -0.709084570485077 6.01661831322151e-11 -2.24092967760426
"217" "S100P" 3.01752249502022e-10 0.650109162093635 0.00037253628087061 2.39697766699844
"218" "SCG5" 0.0488231857497278 0.599206295920379 8.26402591375579e-08 2.39087544911552
"219" "SCN4A" 0.0210915059775071 0.481981062359452 0.000118414116442382 1.62772287099936
"220" "SCNN1G" 1.08058033507835e-07 -0.517846589203602 3.3709746706904e-12 -2.10084583999939
"221" "SEC14L3" 1.25566599137039e-21 -1.71230607675319 1.04186150539969e-13 -3.85185397716657
"222" "SELPLG" 8.72481270830806e-06 -0.369899133891273 1.11245541177587e-12 -1.63920529878423
"223" "SEMA3E" 9.80878323456444e-05 -0.437764078829736 6.24978780457781e-06 -1.6671901113571
"224" "SEMA5A" 7.36400536373058e-09 -0.538040225548277 6.59426726010383e-17 -2.22859954822449
"225" "SERINC2" 1.14558967880424e-06 0.437856311997789 2.32341111470214e-11 1.53664570389587
"226" "SERPING1" 9.85782600857745e-09 -0.779513099925476 2.16108632591181e-11 -1.49318507746382
"227" "SFRP2" 1.10178200776892e-19 2.69555830013952 0.000777497746213648 1.37145140212591
"228" "SGK2" 0.0215005387517641 0.491194453100508 0.000611447873270248 1.16805657652065
"229" "SH2D3C" 0.0185223309693138 -0.502358409193969 4.19528405413205e-22 -2.26613997586472
"230" "SKP2" 0.0182916136962796 0.564698264347917 3.01228807080159e-09 1.39097118930924
"231" "SLC13A2" 0.005153667748305 -0.616633609751025 2.1105291173014e-08 -3.36974728169383
"232" "SLC2A1" 2.93151340132494e-21 0.571674609642898 3.073322696965e-18 2.97602878856949
"233" "SLC35F2" 6.54363411752099e-09 0.495549555957537 7.93207773899902e-18 1.92112659295599
"234" "SLC47A1" 0.00632916255339936 -0.532578672411247 1.63322519010212e-10 -1.67574295959193
"235" "SLC6A20" 3.89513641640226e-05 -0.6893373229729 9.41021378545596e-07 -2.2686511669721
"236" "SLC7A11" 1.1843852198993e-16 2.2783087819769 6.43270102076505e-10 2.60186461082632
"237" "SLCO4C1" 2.49693470765472e-08 -0.440922234872831 1.67925154959782e-13 -1.97587543049488
"238" "SLIT2" 9.18792246056584e-21 -0.878645544221405 8.53173149302923e-15 -1.91396880133464
"239" "SMC1B" 0.0293559348741525 0.489490804018215 9.4287016007129e-07 2.48082152841419
"240" "SMOC1" 0.0148062877546514 0.740980047678483 0.00165298502246225 1.76742287377063
"241" "SOBP" 6.24024512181848e-11 -0.377936402169366 1.56642292634674e-08 -1.30875998716739
"242" "SORBS1" 0.000801099741235335 -0.545308943677714 5.59773676083263e-16 -1.53547282130745
"243" "SPATS2" 1.06307580743926e-06 0.648981373614372 3.86367173150516e-19 1.31740594807706
"244" "SPDEF" 2.18557915307584e-09 0.786919122780414 4.38142217523317e-06 2.2287271695152
"245" "SPP1" 6.40521656484059e-11 2.40185812383861 6.37217060111107e-16 4.29587946896805
"246" "SRD5A3-AS1" 0.0133627268226652 0.556179901955377 0.000520205830502172 1.01704468836499
"247" "SRPX2" 1.46182522918777e-16 1.33443697682771 1.63429500092537e-09 1.91051546140622
"248" "STRA6" 3.85152489347285e-11 0.533140635824092 1.52089212681352e-11 3.86189583486853
"249" "SULT1C4" 0.00639607979352076 -0.450419084908336 5.829537031739e-14 -2.0668994517056
"250" "SUSD2" 1.88587537807546e-08 -0.744831076276714 4.87323239397052e-18 -3.8116376913757
"251" "SV2A" 0.0109982239380253 0.557050889417127 0.000644686586631002 1.09413188663347
"252" "SYNPO2" 0.00695970907228276 -0.523823931578975 1.79224976573141e-07 -1.47721699361466
"253" "TCN1" 1.00117211532685e-09 1.35845180400314 1.84172720976787e-06 3.6326747857826
"254" "TIMP1" 1.92148374741261e-09 0.54399379567815 4.86133720242596e-07 1.29871899039058
"255" "TLL1" 0.0112638227548336 -0.654241617371802 1.47789680075643e-08 -1.42658064809965
"256" "TMC3-AS1" 0.00362039496063556 0.447374647705715 0.00112012211767429 1.014071952387
"257" "TMEM178A" 6.02807639559288e-13 -0.606558294532107 3.433559064493e-12 -1.97206101140949
"258" "TMEM184A" 0.000235550709849505 0.445277860908782 7.04805785401308e-19 2.38923120686256
"259" "TMEM200C" 8.59210138554831e-18 0.618479633692625 0.000743974141579014 1.10075827547792
"260" "TMPRSS11E" 0.0486039141150417 0.522839933245089 2.84901931867101e-10 5.10443939183281
"261" "TMPRSS4" 2.28951318539771e-07 0.450624755512578 7.29153400544386e-14 4.19785828863473
"262" "TNC" 0.0273096925447577 0.579983862740598 0.000100643187521617 1.25844184278376
"263" "TREM1" 0.0255587574106816 -0.463267895579811 1.55194461139335e-09 -1.54421300187742
"264" "TRHDE" 0.0176995272839991 -0.577206657157625 5.956104952444e-19 -3.837253389068
"265" "TRIM58" 0.0213958488341523 -0.786624386990376 9.74633808698093e-14 -2.75361168137945
"266" "TSHR" 0.0454944666995384 0.557837728800886 4.26168304379966e-09 2.51017505270789
"267" "TSPAN5" 8.52252243318592e-11 0.747413511169489 2.48205802609159e-08 0.994803944166526
"268" "TTC16" 5.9304373692652e-12 -0.438014508057771 3.36151603317598e-05 -1.63762904167145
"269" "TUBB2B" 0.0020190243320941 0.715371703879207 5.83122099009489e-05 2.24727690871845
"270" "TWIST2" 0.0022486031095045 -0.447557920071907 3.37447648212479e-09 -1.37130697341646
"271" "UCHL1" 1.43728023384178e-18 3.74231896687711 1.01864041982711e-05 2.21934954498008
"272" "UMODL1-AS1" 0.000412999335287385 -0.429684590672545 1.49352723076586e-05 -2.05648483082245
"273" "VEPH1" 2.14317816765952e-07 -0.562292952518193 8.25635342024763e-23 -3.35338591098288
"274" "VGLL1" 0.000255003483823544 -0.919982504337757 3.09853578600128e-07 -2.13993634514773
"275" "VMO1" 7.92594124046762e-10 -0.733078663127026 3.62394465242771e-08 -1.56416599088351
"276" "VSIG1" 0.00690981701227753 0.503903077804106 0.00327670306927081 1.81841080366504
"277" "WIF1" 0.00101500715665728 -0.653985209602768 7.0671061472432e-18 -4.69349073707111
"278" "ZBTB16" 2.08177208726418e-08 -0.744532130725894 1.34197701640381e-11 -3.05706722328695
"279" "ZDHHC9" 5.91044306118271e-14 0.442048513589956 4.35095618647493e-09 1.01432833838784
"280" "ZNF423" 2.01167178100839e-08 -0.582639304810165 3.18248977064191e-12 -1.68477943696066
