"Gene" "FDR_A1" "log2FC_A1" "FDR_TE" "log2FC_TE"
"286" "GLDC" 0.0167421849966219 0.451592596407871 3.32747913611535e-05 1.38244918268631
"287" "GLOD5" 0.0182998432919553 -0.294635331432911 0.000253968115317598 -0.804536066503524
"288" "GMDS" 4.61105167414536e-10 0.605731366751169 1.45575225935453e-15 1.23823661599617
"289" "GMPR" 2.57789891737941e-10 -0.486733700737862 9.37279067156329e-05 -0.804945104788907
"290" "GNG4" 0.0367843459213853 0.390005305292534 2.83300158905937e-10 3.96687312042544
"291" "GNG7" 0.00369509238830811 -0.389144090599989 9.92148016048013e-10 -1.24995973003507
"292" "GNPNAT1" 1.39323967899764e-08 0.360441476291992 2.38373340979225e-17 1.60918616117312
"293" "GOLGA7B" 0.00603645569358626 0.575543872978424 7.99055173381814e-07 1.73509622053047
"294" "GPM6B" 0.000146241699945658 -0.252276791636284 7.4007201345701e-14 -1.72438732483554
"295" "GPR85" 0.00061594585893994 -0.575595529271363 0.00195646409190299 -0.765556659918345
"296" "GPRASP1" 4.62102455356885e-13 -0.455187012031995 2.30288895940445e-05 -0.956400255903822
"297" "GPT2" 9.68047132479226e-11 0.628839003162957 1.56982489987035e-18 2.5432482735758
"298" "GPX2" 1.6545700248596e-45 2.55065831590469 0.0013470578034183 2.6060418353128
"299" "GRIK2" 0.00370134018089986 0.642326754728631 2.82902502584599e-08 2.44274985882226
"300" "GYPC" 7.82357676720401e-07 -0.762802103098854 2.41704269777167e-16 -1.62730966031177
"301" "HAVCR2" 0.0391966798510663 -0.367798577037405 0.00223232660482603 -0.71928900147723
"302" "HEG1" 6.63963991874462e-07 -0.377197411240287 2.05575992884686e-12 -1.65446546284433
"303" "HEY2" 2.83426825087013e-12 -0.44922469968143 1.86463707758784e-05 -1.03831924281703
"304" "HEYL" 0.00458112757699381 -0.38952726484204 1.12864725655039e-05 -0.788628052613849
"305" "HGD" 1.42963396795947e-18 1.05787171370923 0.00137410334742831 1.61906142447627
"306" "HLA-DMA" 7.28354959557964e-05 -0.369894465628132 1.91793528448256e-08 -1.24639483693837
"307" "HLA-DMB" 0.0134317799224449 -0.294419291674048 7.11611363597549e-05 -0.922346178933524
"308" "HLA-DOA" 7.60469171853627e-05 -0.514109394938053 6.96637352737076e-09 -1.50171265510369
"309" "HLA-DPA1" 0.000603955960319361 -0.445231688447453 7.2320515782795e-09 -1.4367270740405
"310" "HLA-DPB1" 0.0163975653723317 -0.396417062239262 1.29683786832805e-09 -1.44158619446634
"311" "HLA-DQB1" 0.0352173666870496 -0.453650721981298 7.59102533797321e-06 -1.32018800483401
"312" "HLA-DQB2" 1.31298406292051e-05 -0.580798654015139 0.00585156441598493 -1.13531449448478
"313" "HLA-DRA" 0.000252757078810385 -0.362778582997219 1.72807792964476e-08 -1.47136682825647
"314" "HLA-DRB1" 0.00254478148262413 -0.272932968356798 3.42636543277297e-09 -1.63699053299833
"315" "HLF" 6.21739744843238e-07 -0.463952872876477 4.40424152831826e-14 -2.42298176337787
"316" "HOPX" 5.91798204901935e-05 -0.503962311073961 5.11880878336983e-06 -1.49685050751919
"317" "HOXA1" 5.49864337172983e-07 1.25620692120669 0.00061502235355786 1.17511311662823
"318" "HOXB3" 0.0155600028486926 0.325107682580592 0.0118035898081081 0.744213939788325
"319" "HP" 2.39214277193113e-07 -1.06972743298896 0.00690880423612707 -1.39893486074168
"320" "HS3ST3A1" 4.36563369243125e-09 1.4902198894047 8.36694601839748e-05 1.32554741254526
"321" "HS6ST2" 2.78878578709752e-12 0.866300430949599 6.38142097763473e-12 3.47203168394143
"322" "HSD17B11" 5.40897664685625e-07 -0.284091729203658 1.42408038146538e-09 -0.856444696718981
"323" "HSDL2" 0.0123729487284606 -0.246474524580526 1.49560687856238e-11 -0.781107280945891
"324" "HSF4" 0.00175212413483832 0.586549968142285 0.00312792438068319 0.72208129373546
"325" "HSH2D" 0.0129935530765291 0.448278261215721 2.76368299066295e-07 1.07488251650438
"326" "HTR1D" 0.00232339712832339 0.544852932274692 0.000118235550231986 1.80099221039466
"327" "HTR2B" 4.88753567598203e-05 1.02172203533629 0.010358099209559 0.974965224855359
"328" "HYOU1" 1.0570149815375e-05 0.316747065456379 8.58621320425092e-10 0.978723346612031
"329" "IER2" 0.00117306341498809 -0.366519594284497 3.59971803314858e-05 -0.828480951075141
"330" "IFITM2" 4.39875610666766e-05 -0.486655514307335 7.59102533797321e-06 -0.917095036905043
"331" "IGKC" 0.0120535444514299 0.312776724418328 3.31252618020394e-06 2.08320712941885
"332" "IGLV6-57" 0.0317977381394171 0.314876647269248 0.00057335596195972 1.90009693686718
"333" "IGSF10" 0.00473859063696856 -0.344652720728066 1.23388828334022e-16 -3.0412920987579
"334" "IGSF11" 0.00668779603580823 0.373731797830081 0.0477557946416044 0.812800585343132
"335" "IL11RA" 0.012072163142593 -0.332306982185832 1.03216591355144e-14 -1.28176918123837
"336" "IL20RA" 4.06873068599184e-07 -0.287795227047601 3.11047620033714e-07 -1.61536849954854
"337" "IL31RA" 0.0268254265175046 0.604739893137326 1.11523108734617e-08 2.96985303158013
"338" "IL33" 0.0308613762194123 -0.249755122612989 3.29240782667466e-11 -1.98692637451617
"339" "IL5RA" 0.00523458470565173 -0.260144220149298 8.36215490369343e-10 -2.28353924074138
"340" "IL6" 3.85669035223168e-05 -0.865679066555024 0.000214003335100413 -1.6780709953417
"341" "INMT" 0.000125792766210158 -0.853898727644872 1.20887955433433e-21 -3.68382227275208
"342" "INPP4B" 0.0325510090633186 0.560169588084779 8.01059053321627e-05 1.01107332249584
"343" "INSIG1" 0.000889589574065731 -0.272736911996558 2.24980037827652e-14 -1.12519849563202
"344" "IQSEC1" 3.2673946790249e-05 -0.231513700352425 1.87898695845989e-09 -0.738839743564872
"345" "IRX1" 0.00270130815322507 -0.358066339257888 2.01400490022777e-16 -3.69190907074072
"346" "ITGA11" 0.03493319098188 0.428866204129909 7.5583012949649e-09 2.74261783506594
"347" "ITGA9" 2.60572238080477e-09 -0.62207937781258 0.000260867981897361 -0.723032633765607
"348" "ITGAV" 1.38735532529856e-10 0.373423331944364 2.57023877912018e-09 1.10690179681407
"349" "ITGB2" 0.0105024283850188 -0.385251588983987 0.000764363545776286 -0.937812092383933
"350" "ITIH5" 0.0176863563111167 -0.6107328052776 1.72488538148984e-16 -2.39318827277942
"351" "ITLN1" 2.36119743585352e-10 -2.05053713634149 8.08507506501798e-09 -4.46578353335354
"352" "ITM2A" 9.1802821931778e-17 -1.10502987515333 3.56262485768651e-15 -1.90165667178182
"353" "JAKMIP3" 1.46094071865521e-11 1.87229627937561 1.94793043822286e-05 1.47563610179452
"354" "JSRP1" 0.00569990220000189 0.490704446045305 0.000105106212760005 1.65133735055151
"355" "KANK2" 0.000576024454812666 -0.240830591714456 2.31153749301973e-20 -1.60034246962081
"356" "KCNAB1" 0.000126434709061881 -0.813616395394461 6.81064096034348e-09 -1.35450568125719
"357" "KCNB1" 1.18714892038056e-15 -0.726824980312189 0.000249572559263852 -1.28056030512832
"358" "KCNMB2" 3.01554194627042e-09 -0.53006385766521 0.00149503393262911 -1.30909335075107
"359" "KCNN4" 0.0041167354665822 0.45555370170117 9.12970178343491e-12 2.85386824961614
"360" "KCTD12" 4.84123920176954e-10 -0.319795267967068 8.51838785150507e-07 -0.913442640423814
"361" "KDELR3" 2.12006913852031e-15 0.800504561966971 3.36634678739138e-14 2.12449228406363
"362" "KDM6B" 0.0307717040223782 -0.324623925859677 5.90832998555964e-05 -0.807092243958252
"363" "KIF23" 0.0346388871584104 0.401712558565298 1.85883563408773e-14 2.46034772872328
"364" "KIF25" 0.00262432349398348 0.581932886405349 0.0258265509607604 0.713783954671536
"365" "KIFC1" 0.0371349696893602 0.336783199386526 1.60979795323829e-11 2.36402038957264
"366" "KLF13" 1.6240359534297e-11 -0.35282160975394 6.14226877625368e-16 -1.29443296150741
"367" "KLF9" 0.00256772724548234 -0.28485369724057 3.62106125951762e-10 -1.26303709810573
"368" "KMO" 0.00893362898767347 -0.463898293452651 2.11809180220184e-06 -1.09186199039713
"369" "KREMEN2" 0.0070151130585794 0.495273339401691 1.51833598979387e-07 1.862827952413
"370" "KRT4" 1.49131060856263e-05 -0.563202904357359 8.26403700587593e-22 -5.11761443324031
"371" "KRT6A" 0.00300149435923621 0.827221545782338 3.48472911879946e-05 3.69438932167341
"372" "KRT8" 0.000369174291630269 0.274263676877409 0.00298388300056781 0.743033096311958
"373" "LAMP5" 0.0260043431269158 0.433595472200021 0.000114972607926066 1.27114354567121
"374" "LAPTM4B" 0.00211283839833964 0.281112644898156 1.66232861917825e-12 1.22016534126713
"375" "LATS2" 8.20506040291556e-07 -0.23442812058307 2.4363920872775e-10 -0.892810363141582
"376" "LBH" 0.000909964436617494 -0.272843713529161 4.34284177819676e-06 -0.828704727107822
"377" "LCAT" 6.34442411935917e-05 -0.859148958656962 2.63923928604067e-08 -1.07032420193584
"378" "LIFR" 0.0143637932278632 -0.248670365233304 1.85102555701092e-09 -1.55877829159488
"379" "LILRA2" 0.0499209546142946 -0.345771312951722 3.65761490419312e-12 -1.79030642886678
"380" "LIMK1" 0.00295770078066014 0.374572974704173 4.85921701452788e-08 1.04315941871015
"381" "LINC00265" 7.42991635892465e-10 0.740139885309678 0.000405481059410772 0.805933622068082
"382" "LINC00342" 0.00466529581290169 0.311035077766194 0.0287697967233262 0.869776000833756
"383" "LINC00535" 0.00071016998465193 -0.512333694619413 3.23462104545825e-08 -1.5289465729158
"384" "LINC01134" 0.00872362889464928 0.311863448759635 0.000878419647666294 0.844417317622781
"385" "LINC01270" 0.0441016690279166 0.5180100100104 6.6428126093732e-15 2.18347831743981
"386" "LINC01354" 0.0105334137312208 -0.418247537452189 9.84477172148679e-13 -2.18587925109397
"387" "LMO2" 0.00157166061125032 -0.388624986499545 3.41436936209724e-19 -1.80032335990964
"388" "LMO3" 3.20217727394392e-05 -0.27610317407907 0.0183258528642283 -0.833870146900925
"389" "LPAR3" 9.09196417822744e-05 -0.229451585243785 0.0431520753707823 -0.822964157100442
"390" "LPL" 0.000515515919984894 -0.904762715894964 1.10692189000586e-19 -3.08449718418914
"391" "LRP2" 3.53916868259426e-08 -0.987072852378346 2.4880684585512e-05 -1.64359874952795
"392" "LRRC36" 0.00137585192458197 -0.334315404465654 3.29052139575616e-26 -4.03086026976383
"393" "LRRC43" 4.13635338524938e-08 -0.274153746126656 0.00580991200269327 -0.990782825816097
"394" "LRRC8D" 4.93951876128023e-19 0.414852202887458 2.99011678009377e-10 0.711317324591175
"395" "LRRK2" 0.000840070709101495 -0.384759974670431 1.51893352231798e-12 -3.02860317304947
"396" "LSM12" 0.00467998774750616 0.300115128176373 1.47770244118112e-15 0.871364819323975
"397" "LSS" 0.000265558619977949 -0.261005029795397 9.7918976307892e-14 -0.940349539969927
"398" "LYL1" 0.00091795311355093 -0.276476344388826 3.59821201891038e-08 -1.05779005165622
"399" "LYNX1" 5.01418454069021e-09 -0.896917873880407 1.39342319814882e-07 -1.27315630519584
"400" "LYPLA1" 7.53791554878103e-05 0.287409060298405 9.46919716127432e-09 0.924235992379504
"401" "MAGI2-AS3" 0.00405697489244017 -0.282923485802325 1.46765810073288e-08 -1.34699273886843
"402" "MAOB" 6.67425569206524e-20 -1.02755163662936 3.90733774391814e-12 -1.51188403472379
"403" "MAP1B" 4.02201079538376e-13 0.443351941111292 0.000114910691091705 1.10688024146946
"404" "MAST2" 0.0015165511020652 0.405567684488625 9.34539169740367e-12 0.942697949155172
"405" "MCC" 1.14483080053144e-06 -0.375100977086712 7.5336583921794e-06 -0.879650148154791
"406" "MCM4" 0.0289110820456481 0.296436678864838 3.76188902075465e-17 2.08841946229853
"407" "MCOLN3" 0.00130984456935754 -0.32686793978039 0.000123032360704185 -1.02867225785818
"408" "MEX3D" 0.00278017534170248 0.638885955649365 6.42558003890472e-07 0.87518889377436
"409" "MGLL" 5.13169650477717e-09 -0.331970188233715 1.00000611528623e-11 -1.20490749962493
"410" "MIAT" 0.00293849884344964 0.668344834360839 0.017065793001403 1.01254626728096
"411" "MICALL2" 5.2686488119192e-05 1.08027267229999 9.89480227520489e-11 0.988132656292711
"412" "MME" 5.18928305322008e-05 -1.03148024127164 4.2221173223692e-20 -2.92190201685713
"413" "MPP1" 0.00464713081881819 -0.372994118729244 0.00011907860245515 -0.728119934442609
"414" "MPP6" 0.000580788996867336 0.814837775939111 4.47454645207313e-10 1.24311558296896
"415" "MPZL1" 6.40030345540186e-07 0.32313140263823 1.56982489987035e-18 0.789477103258232
"416" "MS4A4A" 0.0193848548722583 -0.546750473607029 1.27475194648529e-05 -1.10739521769346
"417" "MS4A7" 0.0271292348700947 -0.458471826534645 3.61430843835638e-14 -2.08856688553948
"418" "MSI2" 9.51318219183797e-16 0.491990395564988 2.33860137242687e-13 1.45493693797877
"419" "MSRB3" 5.69875378988153e-10 -0.924393223968048 4.26433188832027e-13 -1.63303067383623
"420" "MT1E" 6.12645481305997e-10 -0.488062350087919 0.000835642123449495 -0.935626175339309
"421" "MT1M" 1.44867042844692e-12 -1.64915505999395 1.77896256987126e-11 -2.89326186677969
"422" "MT2A" 7.07715180816567e-10 -0.435828982136687 0.0100918624305255 -0.813655438006931
"423" "MTHFD2" 5.97482215577198e-11 0.576920058611035 3.26738903134605e-15 1.70067489019619
"424" "MUC20" 8.32459320098445e-05 0.391082897959921 5.86161899381503e-05 1.21863858767215
"425" "MX2" 0.00645601421925621 0.282477252591031 1.71449463402837e-10 1.30992191903691
"426" "MYCN" 0.0248986274421773 0.592922730282658 0.000239079332504586 1.76358338968229
"427" "MYLK" 9.40876753289191e-12 -0.586081276374349 0.000144051692708929 -0.789649107615902
"428" "MYO15B" 0.000177246471979189 -0.41759159526798 0.00492289783005669 -0.729324754997959
"429" "MYO7A" 0.00468851701912184 0.589928433496768 1.9720941199803e-17 1.95535355404509
"430" "MZB1" 0.00323891828357113 0.627530003785751 0.000286831384829352 1.68897918933155
"431" "N4BP2L1" 1.35610243755812e-06 -0.312598402709652 2.59193718901366e-12 -1.24594596934031
"432" "NACAD" 0.000240328154007293 -0.773053259822576 0.00143078284497626 -0.780855695587464
"433" "NANOS1" 9.51782508064012e-08 0.435707367332154 9.67977273658909e-06 1.11963209709697
"434" "NAV1" 1.07053818725491e-19 0.802136989068233 6.0014044370065e-08 1.03011123176962
"435" "NCKAP5" 0.0319138389039188 -0.661004983140429 7.47965632078237e-25 -3.68285206579626
"436" "NECTIN3" 2.4681453237756e-11 -0.925218179080421 1.40127718604163e-05 -0.79661731412603
"437" "NEDD4L" 3.17377471064377e-06 -0.324290425282706 1.90649195575932e-06 -0.908102085979428
"438" "NEK6" 6.10681552269111e-07 0.55053522729255 7.85681396752319e-11 0.880791792934146
"439" "NFIX" 0.0134612733537128 -0.279494764971327 6.45860985447629e-16 -1.69304270474044
"440" "NFKBIA" 7.47334623098993e-09 -0.420881830392881 1.90471687257147e-07 -1.04347329498768
"441" "NIPSNAP1" 0.000136037918045746 0.310961892772134 3.28739247951232e-08 0.958069882238589
"442" "NLN" 0.000309817226506682 0.316376344111933 5.37967294381572e-22 1.65842762786013
"443" "NOP16" 0.00964185199915122 0.53996957606873 2.08000101616434e-06 0.724827896877905
"444" "NOX5" 0.0215275473303203 0.449970951199492 7.0482629637378e-07 2.17869995840004
"445" "NQO1" 5.66088510392258e-42 1.51728691106847 2.22628352554942e-09 2.22862019599232
"446" "NR2E3" 0.0039602715843641 -0.402678408459281 6.86043428797868e-06 -1.18652502122902
"447" "NR3C2" 6.81650054234208e-08 -0.258552337516452 2.02542565747525e-09 -1.37985350067912
"448" "NRXN1" 1.07787001645859e-10 -0.697135245292488 0.000356220939385951 -1.60637465178291
"449" "NUP210" 0.00868943370164482 0.269369289254608 1.04778410250734e-05 0.954551009151892
"450" "OSBPL6" 4.4346971265535e-20 -0.654940853499967 1.43549518672999e-07 -1.44640218603736
"451" "P2RX7" 0.00284072036176097 -0.648121771040251 2.54312711850299e-05 -0.896618180212148
"452" "P4HB" 4.19666782690537e-05 0.285440450635424 3.79582747289891e-07 0.865783034866636
"453" "PALM" 0.000152745143226044 -0.48226430738487 1.55088277434163e-07 -1.18871667848077
"454" "PANX2" 3.20310748175688e-11 0.802457507829221 1.56405586745081e-06 1.68701149367994
"455" "PAPSS1" 3.79419416911739e-11 -0.349917992564562 1.09919679138156e-13 -0.739458954759433
"456" "PAPSS2" 1.20818970190792e-10 -0.692045475210753 6.31737848346348e-12 -1.40519085667834
"457" "PARD6B" 2.353463251471e-05 -0.361277865491871 4.45948864143136e-09 -1.13788066474604
"458" "PCDH17" 1.07469989152938e-10 -1.07431500886622 1.66878073905509e-07 -1.10936269178475
"459" "PCOLCE2" 0.036204822503105 -0.408439930011164 2.12322731654288e-17 -3.15786626978473
"460" "PCSK1N" 1.0261917419758e-05 0.760306416155808 0.0211217233491349 1.18937885346014
"461" "PCSK9" 8.87663974909074e-09 -0.840741321087068 3.30726422579551e-15 -3.4075316672325
"462" "PDGFRL" 0.00022669756125034 0.817231073466338 3.20715637505785e-06 1.31795237903593
"463" "PDIA4" 0.000363589120541968 0.263876423048897 3.49968660988224e-18 1.59685413952057
"464" "PDK4" 7.86133853989084e-16 -0.503451841784143 1.85883563408773e-14 -2.39935060624648
"465" "PECAM1" 0.00151977445897994 -0.588355329779542 6.44274772876899e-26 -2.05160959060003
"466" "PEG10" 8.25220227170483e-09 -0.587945341646837 0.00554275034101757 -0.945546735751037
"467" "PHACTR2" 3.02278064737853e-07 -0.297049326551932 2.31893774931806e-07 -1.01612640650913
"468" "PHLDA2" 0.0204007962092668 0.58119148539845 2.85692912603792e-07 1.86980003512768
"469" "PHTF2" 6.5846858263421e-13 0.472545226196885 2.31646423747472e-08 0.811753828068665
"470" "PIM2" 0.00266820013087351 0.278109535168793 0.000230748198716481 0.838766508232635
"471" "PIP5K1B" 2.97623514686831e-13 -0.436455048908348 1.03672709128604e-15 -2.1403008803503
"472" "PKM" 0.000293033930265984 0.444457124146385 1.46380890015482e-05 0.750610238252635
"473" "PLA2G3" 0.0109756446739294 -0.496050124032653 1.421399853593e-16 -3.13782334398357
"474" "PLA2G4A" 2.05760874126333e-06 0.476565853366282 5.19119490515052e-07 1.69926948448439
"475" "PLA2G7" 0.0215480391438787 0.51149546455343 0.00435068264448872 1.02149940294451
"476" "PLAGL1" 1.1521075359807e-05 -0.286632081098876 6.10558334573905e-09 -1.15349023160134
"477" "PLCXD2" 0.00345928699102617 0.37644408500529 6.67007760486e-06 0.92324758915814
"478" "PLIN2" 0.00224648395498791 -0.470790040577429 5.55197239518965e-05 -0.841852055113612
"479" "PLIN5" 6.01260999247629e-07 -0.467565162589514 6.25441769513744e-10 -1.64857128041213
"480" "PLPP3" 1.44914757861808e-12 -0.566459733769518 3.98525739366743e-13 -1.05056456843256
"481" "PLPP5" 1.40250933607962e-15 0.311170072220744 3.58471734072903e-07 0.930366876462906
"482" "PLPPR3" 0.0107453969971298 -0.417226885659073 0.000529253203286932 -1.66166375260701
"483" "PLSCR4" 1.74585952071291e-08 -0.426048094236446 2.26659379639701e-10 -1.16992924793685
"484" "PLXNB3" 0.00792821438017117 0.621048457832405 3.46967227467673e-08 2.15737230695943
"485" "PMAIP1" 6.80131454896673e-05 0.536507205420011 2.04300731061188e-08 1.71295260438184
"486" "PMS2P3" 0.0282028634573812 0.478012182281674 0.000136429076464717 0.771986435857968
"487" "PNMA3" 0.0141236365301988 0.588057893563904 0.000354387490522881 1.61684892527595
"488" "PODXL" 0.000145456938928437 -0.235160656209759 2.45711616603404e-08 -0.879254980089268
"489" "PPBP" 0.00967507726405314 -0.896176810277923 1.18040159819329e-10 -3.15325424289412
"490" "PPP1R16B" 6.25967006414576e-22 -1.71650906566291 5.31790358530351e-06 -1.08046330951691
"491" "PPP2R2C" 0.0118894146325954 0.441972309906176 1.67543798922385e-07 3.40970996615439
"492" "PPP4R4" 3.1785030128261e-05 -0.50517813534988 5.55226358783062e-11 -2.57522415853171
"493" "PRDM11" 8.57368589912521e-09 -0.440037250602503 5.41708077300564e-13 -1.17232177033257
"494" "PRDM16" 1.93129534142198e-06 -0.342722313691198 1.02808056560598e-08 -1.95250100880321
"495" "PREX1" 0.00080921650897567 -0.47269562027606 6.63612435836077e-08 -1.08840701339939
"496" "PREX2" 0.00925627086204587 -0.677258209597448 7.6991187164214e-11 -1.79967633346708
"497" "PRKD1" 8.33349143060145e-07 -0.356395444090555 6.20061769367687e-05 -0.77539447593249
"498" "PROM2" 1.91414197876502e-07 0.395784034378671 6.20098293011312e-15 2.20324962585138
"499" "PROS1" 1.94127519882121e-12 -0.678407565166083 5.72162377748889e-16 -1.58251769911644
"500" "PRR7" 0.00167519197151905 0.273109192915802 5.86569434766273e-06 1.12949734014441
"501" "PRSS12" 9.12720040433132e-12 -0.35288891915341 1.38307391996141e-09 -2.09714749822117
"502" "PRTFDC1" 0.00342028803820529 0.309862537614547 1.65598947549299e-09 1.32713494938303
"503" "PTGER4" 8.79169399574849e-16 -0.560427631454314 2.02612768882532e-14 -1.46138890731628
"504" "PTN" 0.00502982030792959 -0.503862564514794 0.000513573270540986 -1.30424306301837
"505" "PTPRG" 0.0373517883513008 -0.292175288856456 1.86889450718222e-05 -0.80076281626946
"506" "PTPRH" 0.00385106748211838 0.744362041558206 1.68292553249279e-12 4.01010327124937
"507" "PTPRM" 1.15474869511371e-07 -0.373765193368833 1.10392513814064e-13 -1.46720199426962
"508" "PTX3" 0.00695907044958403 -0.468172378506602 0.000727044237029745 -1.13222765062424
"509" "PXMP4" 0.039064245843749 -0.265433399569981 1.15147859308893e-12 -1.42280903045798
"510" "PYCARD" 2.38856686378942e-06 -0.362541728544251 0.000367868154365882 -0.793228127899461
"511" "PYCR1" 8.08496331254795e-12 0.665581258171074 2.18683970506243e-17 3.24497712657775
"512" "QPCT" 0.00169960865087401 0.385753060054858 2.12434930557366e-08 2.0025206127847
"513" "RAE1" 0.00953606304362738 0.508083484324979 4.51221196615117e-09 0.751128635001464
"514" "RASAL1" 0.00726787267558842 0.46067058871562 1.1283589832274e-21 3.61486896136087
"515" "RASGEF1A" 0.0495842107767613 0.396998307215547 0.000330237135197986 1.02644058525871
"516" "RASL10B" 0.0106171833193609 0.608786751714883 0.00039640681974937 1.16312675855304
"517" "RBM20" 2.23062755449765e-06 -0.318668041444125 0.0119594530493677 -0.791356850188486
"518" "RBMS2" 0.000291785988263431 -0.245471019907757 2.75290813611124e-12 -1.10559331885906
"519" "RBMS3" 2.1809671391238e-07 -0.387027552301474 3.4834045113097e-10 -1.38655456638506
"520" "RBMS3-AS3" 0.00272844278546898 -0.432379999213073 9.87948918794591e-06 -1.37498600022456
"521" "RBP4" 1.84559802039385e-07 -1.01978084270599 5.4085180458913e-17 -3.46248081159428
"522" "RBPMS" 3.69476288275795e-08 -0.266726082107494 2.01189712828459e-08 -0.900311194005187
"523" "RCAN2" 1.35310311153143e-09 -0.629692497791542 3.4643985388774e-05 -0.742904563997477
"524" "RCN3" 0.00811182550589947 0.31344961485767 2.50114346852428e-06 1.34884470304897
"525" "RDH10" 4.52534861925109e-07 0.340572439020832 0.000179025576314115 0.843824368295573
"526" "RECK" 3.14613217015457e-06 -0.505225649908938 4.15135260079094e-10 -1.14314419286722
"527" "REN" 0.0377993643544541 -0.477790470446004 4.50753866211783e-07 -1.27942652033017
"528" "RET" 0.0104451556002295 0.634812929969656 0.016047442596399 1.02760396949683
"529" "RFTN1" 2.29164048475447e-10 -0.421433298679172 3.74652391962588e-08 -0.886142578645416
"530" "RGN" 0.0154821377453337 -0.350414840794287 2.27545253740531e-10 -1.46082854718303
"531" "RGS20" 0.00101207879338609 0.741058398908641 3.62892136094707e-09 2.57834891124736
"532" "RGS4" 0.00519505053234511 0.377984400184337 0.00451574288308042 0.915163887958803
"533" "RNF182" 0.000756627525733859 -0.491549812109179 4.40841527602293e-13 -2.26544200330714
"534" "RNF213" 0.0017258878646491 0.298832619058526 9.17066788725438e-05 0.723805597325232
"535" "RNF39" 0.0148798102701361 0.302695688330672 0.00560839416104241 0.767301864804204
"536" "RNFT2" 4.16119962881969e-18 1.80828291875947 5.6462363020325e-10 1.63690574446746
"537" "RORA" 7.18292442531446e-07 -0.240872297254045 0.000151750043673822 -0.901582393334055
"538" "RPAP3" 0.0474086841535983 0.302187497484228 1.53877304920996e-12 0.697188369372667
"539" "RPL13AP17" 0.000661718691645783 -0.495377324937926 7.16626234646041e-20 -5.34010566788521
"540" "RPS10" 0.00306199510425785 0.299424345126848 7.51472007892679e-08 1.44364597708744
"541" "RRAD" 3.88612140828321e-10 -0.525943128008088 1.04360761864492e-08 -2.1589914018318
"542" "RTN4RL1" 2.86413998939634e-09 -0.709084570485077 6.01661831322151e-11 -2.24092967760426
"543" "RUNDC3A" 0.045763087387344 0.277473681738045 0.00661389240426249 0.886514085353937
"544" "RUNX1T1" 0.00014224803860549 -0.771427746591496 0.000760393012411475 -0.897273677669059
"545" "RUSC2" 0.0473335610715489 -0.359518614794176 1.58612836795129e-08 -0.806648118243348
"546" "S100A16" 1.10482716210712e-08 0.448244537223184 0.00745359617894257 0.72738454702519
"547" "S100P" 3.01752249502022e-10 0.650109162093635 0.00037253628087061 2.39697766699844
"548" "SAMHD1" 5.49189529421428e-10 -0.635829565033443 7.34296348926676e-08 -0.949318770466646
"549" "SASH1" 8.22417755123155e-07 -0.273602952531983 1.42110707223155e-16 -1.54626193346283
"550" "SATB1" 2.38088916486654e-12 -0.370452170152149 8.94235772916558e-05 -0.725380279119535
"551" "SCAMP5" 0.0133768286929179 0.31631893451622 3.56312051688489e-07 1.22785128411506
"552" "SCARA3" 0.000730021835615587 -0.284779841187198 9.74722822755455e-09 -1.36492543265619
"553" "SCD" 2.80589683456604e-09 -0.660605710564091 1.77568382677506e-07 -1.12424460559296
"554" "SCD5" 3.07734217469532e-09 -0.337441735401372 1.48324470874257e-11 -1.6217774327607
"555" "SCG5" 0.0488231857497278 0.599206295920379 8.26402591375579e-08 2.39087544911552
"556" "SCN4A" 0.0210915059775071 0.481981062359452 0.000118414116442382 1.62772287099936
"557" "SCNN1G" 1.08058033507835e-07 -0.517846589203602 3.3709746706904e-12 -2.10084583999939
"558" "SDR16C5" 2.31317624508978e-07 -0.293980332820231 0.000143102664134641 -1.25095239980389
"559" "SEC14L3" 1.25566599137039e-21 -1.71230607675319 1.04186150539969e-13 -3.85185397716657
"560" "SEC24A" 2.29686592366695e-06 0.284198098837326 6.98054867778719e-13 0.97035002021853
"561" "SEC24D" 0.000110614922866753 0.292733192040643 1.87493913028143e-16 1.05217592681843
"562" "SEC61A2" 9.83578828290638e-05 0.294540182879729 6.34453249089829e-07 0.978137774385154
"563" "SEL1L3" 4.86313467779176e-10 0.33852418723273 2.95447604895381e-10 0.768761214960535
"564" "SELPLG" 8.72481270830806e-06 -0.369899133891273 1.11245541177587e-12 -1.63920529878423
"565" "SEMA3E" 9.80878323456444e-05 -0.437764078829736 6.24978780457781e-06 -1.6671901113571
"566" "SEMA5A" 7.36400536373058e-09 -0.538040225548277 6.59426726010383e-17 -2.22859954822449
"567" "SEMA7A" 0.000222599385652985 0.718277438656128 0.00071711083186415 0.768361108756387
"568" "SERINC2" 1.14558967880424e-06 0.437856311997789 2.32341111470214e-11 1.53664570389587
"569" "SERPINB5" 0.0305366767871146 0.360109644522689 1.85111573262354e-06 3.49707394831849
"570" "SERPING1" 9.85782600857745e-09 -0.779513099925476 2.16108632591181e-11 -1.49318507746382
"571" "SEZ6L2" 0.00396113792647961 0.381383797783737 0.0174000759485311 0.777712712688246
"572" "SFRP2" 1.10178200776892e-19 2.69555830013952 0.000777497746213648 1.37145140212591
