"Gene"	"log2FC"	"FDR"
"191"	"CYTH3"	-0.223776262153175	0.124052391806418
"192"	"ADAM22"	0.266659415634936	0.314249983934716
"193"	"SYPL1"	0.0753058265243034	0.396287291042701
"194"	"CYB561"	0.273605011387697	0.0350454881865667
"195"	"SPAG9"	-0.182835955925355	0.181561120045381
"196"	"CELSR3"	2.73857017746114	5.3450922538507e-12
"197"	"AASS"	-0.290266469860673	0.227767677688213
"198"	"PLEKHG6"	1.00834165547778	3.57879377815062e-06
"199"	"SS18L2"	0.274948591814165	0.0134339686071355
"200"	"MPND"	-0.438244166892849	0.00397064530225741
"201"	"MGST1"	0.580511572354874	0.00332255693090545
"202"	"CRY1"	-0.380872085398275	0.00269728932305794
"203"	"NFIX"	-1.69304270474044	6.45860985447629e-16
"204"	"ST3GAL1"	-0.549108372580345	0.00152362139496926
"205"	"MMP25"	-0.771679134672021	0.00383926172798161
"206"	"IL32"	-0.541315281656522	0.0254940748139057
"207"	"PKD1"	-0.503328757230373	0.00497103627654261
"208"	"MAPK8IP2"	0.88596841126227	0.0163375549050444
"209"	"MED24"	-0.0634101623695598	0.671043311325809
"210"	"RHOBTB2"	-1.60672329495753	1.03214558777717e-11
"211"	"HEATR5B"	-0.15242099567218	0.270160896069108
"212"	"SEC62"	-0.0863208139671308	0.24161533010799
"213"	"RPS20"	-0.155076360866291	0.334536976354531
"214"	"CSDE1"	-0.104339098727557	0.146449334444559
"215"	"UBE3C"	0.525134826498258	3.19871921378846e-09
"216"	"REV3L"	-0.393913848326715	0.0688786340084856
"217"	"TENM1"	0.111618679530394	0.81056695647309
"218"	"MASP2"	-0.933897685065991	0.0016825599491296
"219"	"IYD"	-0.498460988090201	0.252721717421125
"220"	"FAM76A"	-0.352684703049046	0.000208876689112718
"221"	"TRAF3IP3"	0.419286523910877	0.107003509401124
"222"	"POMT2"	0.424897706598775	0.000506594579596882
"223"	"VTA1"	0.429786238597987	2.00624416930785e-06
"224"	"MLXIPL"	-1.48659595404631	1.10179197198214e-08
"225"	"BAZ1B"	0.5476954789929	1.11348614964241e-06
"226"	"RANBP9"	0.605875506361609	3.51797513091344e-11
"227"	"ETV7"	0.53818239369059	0.00636447919182293
"228"	"SPRTN"	0.664474062289657	3.72648452023089e-10
"229"	"EEF1AKNMT"	0.527080059498721	4.15328577289291e-06
"230"	"DYRK4"	-0.370757762985033	0.00409054385446836
"231"	"ZNF207"	0.698817041943874	3.68054800289121e-08
"232"	"UQCRC1"	0.0151976652024191	0.948027543853459
"233"	"STARD3NL"	-0.242238308001328	0.042959474077813
"234"	"CD9"	-0.968222827079922	2.36710988152443e-07
"235"	"NCAPD2"	0.946700929276786	8.94728086155701e-09
"236"	"IFFO1"	-0.862209018774997	1.97755052030439e-06
"237"	"GIPR"	-0.341876707337929	0.269564621586838
"238"	"PHF7"	-0.021443693641102	0.878538887674838
"239"	"SEMA3G"	-3.03768124426655	2.44507669022597e-19
"240"	"NISCH"	-0.600595285096807	4.16301287104557e-07
"241"	"STAB1"	0.0670919802597085	0.801616786255189
"242"	"FUZ"	-0.401104471592377	0.0116955068593409
"243"	"SLC6A13"	-3.58285910034534	3.05181082454461e-22
"244"	"IDS"	0.0597793847976078	0.714534494700326
"245"	"ZNF200"	0.349045063447181	0.000149907357036601
"246"	"CD4"	-0.912002831717979	1.07184179679935e-05
"247"	"LRRC23"	-1.05152152542123	3.14526173671512e-05
"248"	"BTK"	-1.45368046290025	1.95869667616193e-10
"249"	"HFE"	0.312943825267943	0.0228091812962568
"250"	"SCMH1"	-0.108596267595511	0.244415971370371
"251"	"FYN"	-0.464140740268765	0.00654158382093936
"252"	"HIVEP2"	0.112207407188434	0.508244869062726
"253"	"FMO1"	1.68840239802174	2.10978342456377e-07
"254"	"ELOA"	-0.168478881730802	0.0377566229206154
"255"	"LYPLA2"	0.514479245010816	0.00560533437962446
"256"	"CLCN6"	-0.518360841513967	0.000168347102358775
"257"	"MRC2"	-0.815913070880319	0.000113281612021729
"258"	"TSPAN9"	-0.952590512054317	1.00280235003731e-09
"259"	"BTBD7"	0.1048951249529	0.403135662898988
"260"	"APBA3"	0.267111005354448	0.0176802518374081
"261"	"MKS1"	0.531496995088481	3.93753977069688e-06
"262"	"ABHD5"	-0.643846448297902	2.93398229756514e-08
"263"	"ANOS1"	-2.52848783889065	2.76235662267878e-19
"264"	"AKAP8L"	0.0892884441986084	0.43795781064533
"265"	"MBTD1"	0.504689078833214	0.00324237271690516
"266"	"UTP18"	0.482479969291257	1.20917100010811e-06
"267"	"RNF216"	0.337921545309917	7.41029475726028e-05
"268"	"TTC19"	-0.240324313940425	0.0226314481920536
"269"	"PTBP1"	0.330659964310173	0.00456570531659339
"270"	"DPF1"	1.10643351067759	6.92876390898464e-05
"271"	"SYT7"	2.44610687592717	1.57062262945912e-11
"272"	"LARS2"	0.400337665738498	3.56593301111277e-06
"273"	"PIK3C2A"	-0.100191209588146	0.552113459449358
"274"	"PLAUR"	0.146963610294984	0.533370892641971
"275"	"ANLN"	3.57556175190258	1.95505324717896e-16
"276"	"WIZ"	-0.03921017728947	0.78523560812142
"277"	"RABGAP1"	-0.096408454268019	0.346603423679656
"278"	"DCN"	-1.23197854865538	2.99258093563541e-07
"279"	"QPCTL"	0.474250665554267	0.00849518567268571
"280"	"PPP5C"	0.0128848831387032	0.923440157007176
"281"	"CEP68"	0.0834433478328425	0.547020950192227
"282"	"MAP4K3"	0.477909665535682	7.92143213121949e-05
"283"	"ZBTB32"	0.683377064487628	0.011193644690559
"284"	"TYROBP"	-1.90012689317713	5.01125868658448e-10
"285"	"TMEM159"	0.670327705520263	3.96756299349589e-06
"286"	"BRCA1"	1.46643767449498	2.36579750270566e-10
"287"	"ERCC1"	0.107738941485962	0.311185921101215
"288"	"CD22"	-0.92258635254923	0.00337436354957159
"289"	"SEMA3B"	-2.56606652194858	1.11390114194652e-16
"290"	"MBTPS2"	0.828197030144555	4.8281833400316e-14
"291"	"PRICKLE3"	0.509438038032139	7.89248913322489e-05
"292"	"LTF"	1.0237135909286	0.0324165152631209
"293"	"EXTL3"	0.155951361620565	0.247542531154555
"294"	"ELOVL5"	0.103433509951489	0.333212915749478
"295"	"ALOX5"	-2.1074068407926	4.62487203811217e-15
"296"	"KDM5D"	-0.335999176372765	0.802006303227467
"297"	"CALCOCO1"	-1.38427034556855	5.715556697437e-23
"298"	"UBR7"	0.229160533469295	0.00625337190335712
"299"	"MAP4K5"	0.253036151222481	0.0586816135377647
"300"	"EHD3"	0.131510609461398	0.481147508417181
"301"	"PSMC4"	0.630009432278947	2.3951755827589e-05
"302"	"MAN2B2"	-0.247893869875724	0.0333784987477676
"303"	"CLDN11"	-1.73610603469098	7.25808735082361e-11
"304"	"SLC25A39"	0.84432128898525	2.019982560573e-05
"305"	"MVP"	-0.401262061943292	0.0290848492064824
