"Gene"	"log2FC"	"FDR"
"412"	"UBR2"	-0.310537559234763	0.000120865570319666
"413"	"EHD2"	-1.49822365996616	7.15169148074354e-13
"414"	"DEPDC1"	4.84150069892157	1.12675394258558e-38
"415"	"CCDC28A"	-0.658680822842786	9.14612503146193e-10
"416"	"RRAGD"	-0.588704370867396	9.6368104830107e-05
"417"	"HSF2"	0.494225401446322	5.57208973964373e-05
"418"	"PHF20"	0.0986376850868336	0.297984808416948
"419"	"HSD17B6"	-4.13197099846371	1.2902484224613e-33
"420"	"NR1H3"	-0.769363998103325	3.4178000931588e-07
"421"	"TYMP"	0.349964848894785	0.0831308163684688
"422"	"NCAPH2"	0.474083872118457	0.000149544062717338
"423"	"TOMM34"	0.758698237823102	3.41209435624104e-09
"424"	"SEC63"	-0.0455317228597689	0.558542306089048
"425"	"KPNA6"	0.311096456284274	0.000206204920221688
"426"	"VIM"	-1.76332301154965	5.12485216510289e-17
"427"	"RTEL1-TNFRSF6B"	0.196494978424906	0.495940139174352
"428"	"FAS"	-1.3287830512822	9.71297698864299e-12
"429"	"RNASET2"	-0.108089026723349	0.431454736300529
"430"	"CD44"	0.0225961959403733	0.899623098355156
"431"	"KCNG1"	4.33157112881431	6.09815294731629e-19
"432"	"AGPAT4"	-0.910894063128916	1.3684476746246e-07
"433"	"SLAMF7"	-0.0452642828223944	0.880307792967206
"434"	"BTN3A1"	-1.1491488452211	9.44827782368546e-14
"435"	"MIPEP"	0.0314155924578672	0.7694056236679
"436"	"PRKCH"	-0.762752807963936	1.69937156312608e-08
"437"	"IFNGR1"	-0.805746562045019	5.56688817989077e-08
"438"	"B4GALT7"	0.520861892036231	1.35898407788792e-07
"439"	"SH2D2A"	0.687764140219985	0.000238056586895269
"440"	"VRK2"	0.83072986802154	1.58117500951328e-09
"441"	"TNFRSF1B"	-1.5332520586496	1.34882253384848e-14
"442"	"VEZT"	0.132565589307514	0.0847304153756278
"443"	"POU2F2"	-0.00777444348913336	0.976300683438657
"444"	"BRD9"	0.739463585278121	1.347544454898e-08
"445"	"SNX1"	-0.736752734814754	9.38290960783935e-20
"446"	"TBPL1"	0.708279017715414	5.19053236015881e-08
"447"	"ARNTL2"	3.37393298010425	1.88095820592851e-26
"448"	"BCLAF1"	0.099519955321064	0.241149408824732
"449"	"SLC39A9"	0.314463197730595	0.000404751846444561
"450"	"ANK1"	0.692717690848065	0.0253190255444281
"451"	"IBSP"	3.83192200970968	2.09945422440937e-15
"452"	"TFB1M"	0.532452611856091	2.94962024861783e-05
"453"	"RABEP1"	-0.314115359832886	6.29861183336556e-05
"454"	"HMGB3"	2.30804981921779	1.11477500423842e-24
"455"	"NUP160"	0.599494616096688	2.24711197664913e-08
"456"	"BAK1"	0.98570701247836	4.1110369116359e-15
"457"	"MUSK"	-3.97147224126675	4.43256499360253e-25
"458"	"IKZF2"	0.254177063464683	0.172276684036949
