Gene Module Number	EnsemblID
6	ENSG00000169902
6	ENSG00000169905
6	ENSG00000170231
6	ENSG00000170264
6	ENSG00000170270
6	ENSG00000170469
6	ENSG00000170482
6	ENSG00000170509
6	ENSG00000170871
6	ENSG00000170959
6	ENSG00000171132
6	ENSG00000171160
6	ENSG00000171174
6	ENSG00000171428
6	ENSG00000171517
6	ENSG00000171533
6	ENSG00000171574
6	ENSG00000171595
6	ENSG00000171757
6	ENSG00000171793
6	ENSG00000171798
6	ENSG00000171885
6	ENSG00000171962
6	ENSG00000172164
6	ENSG00000172301
6	ENSG00000172361
6	ENSG00000172426
6	ENSG00000172578
6	ENSG00000172671
6	ENSG00000172955
6	ENSG00000173013
6	ENSG00000173208
6	ENSG00000173226
6	ENSG00000173627
6	ENSG00000173838
6	ENSG00000173947
6	ENSG00000174007
6	ENSG00000174132
6	ENSG00000174156
6	ENSG00000174343
6	ENSG00000174456
6	ENSG00000174483
6	ENSG00000174586
6	ENSG00000174628
6	ENSG00000174705
6	ENSG00000174776
6	ENSG00000174796
6	ENSG00000174808
6	ENSG00000174898
6	ENSG00000175279
6	ENSG00000175376
6	ENSG00000175664
6	ENSG00000175697
6	ENSG00000175792
6	ENSG00000175970
6	ENSG00000176040
6	ENSG00000176171
6	ENSG00000176209
6	ENSG00000176381
6	ENSG00000176401
6	ENSG00000176485
6	ENSG00000176563
6	ENSG00000176601
6	ENSG00000176714
6	ENSG00000176986
6	ENSG00000177103
6	ENSG00000177112
6	ENSG00000177398
6	ENSG00000177459
6	ENSG00000177508
6	ENSG00000177640
6	ENSG00000177674
6	ENSG00000177994
6	ENSG00000178053
6	ENSG00000178075
6	ENSG00000178125
6	ENSG00000178149
6	ENSG00000178425
6	ENSG00000178460
6	ENSG00000178467
6	ENSG00000178568
6	ENSG00000178665
6	ENSG00000178732
6	ENSG00000178796
6	ENSG00000178965
6	ENSG00000179029
6	ENSG00000179071
6	ENSG00000179133
6	ENSG00000179195
6	ENSG00000179240
6	ENSG00000179598
6	ENSG00000179813
6	ENSG00000179902
6	ENSG00000180098
6	ENSG00000180263
6	ENSG00000180346
6	ENSG00000180481
6	ENSG00000180509
6	ENSG00000180769
6	ENSG00000180787
6	ENSG00000180914
6	ENSG00000181004
6	ENSG00000181322
6	ENSG00000181481
6	ENSG00000181619
6	ENSG00000182093
6	ENSG00000182224
6	ENSG00000182329
6	ENSG00000182504
6	ENSG00000182518
6	ENSG00000182768
6	ENSG00000182957
6	ENSG00000183117
6	ENSG00000183161
6	ENSG00000183207
6	ENSG00000183273
6	ENSG00000183323
6	ENSG00000183346
6	ENSG00000183578
6	ENSG00000183628
6	ENSG00000183644
6	ENSG00000183690
6	ENSG00000183784
6	ENSG00000183826
6	ENSG00000183831
6	ENSG00000183914
6	ENSG00000183941
6	ENSG00000184154
6	ENSG00000184349
6	ENSG00000184385
6	ENSG00000184500
6	ENSG00000184613
6	ENSG00000184702
6	ENSG00000184731
6	ENSG00000184886
6	ENSG00000184898
6	ENSG00000184939
6	ENSG00000184986
6	ENSG00000185055
6	ENSG00000185158
6	ENSG00000185220
6	ENSG00000185222
6	ENSG00000185250
6	ENSG00000185261
6	ENSG00000185267
6	ENSG00000185305
6	ENSG00000185361
6	ENSG00000185379
6	ENSG00000185420
6	ENSG00000185608
6	ENSG00000185681
6	ENSG00000185875
6	ENSG00000185989
6	ENSG00000186094
6	ENSG00000186104
6	ENSG00000186132
6	ENSG00000186198
6	ENSG00000186231
6	ENSG00000186314
6	ENSG00000186329
6	ENSG00000186352
6	ENSG00000186471
6	ENSG00000186496
6	ENSG00000186523
6	ENSG00000186625
6	ENSG00000186638
6	ENSG00000186687
6	ENSG00000186889
6	ENSG00000186952
6	ENSG00000186973
6	ENSG00000186976
6	ENSG00000187079
6	ENSG00000187122
6	ENSG00000187189
6	ENSG00000187240
6	ENSG00000187260
6	ENSG00000187535
6	ENSG00000187624
6	ENSG00000187642
6	ENSG00000187695
6	ENSG00000187726
6	ENSG00000187733
6	ENSG00000188010
6	ENSG00000188039
6	ENSG00000188229
6	ENSG00000188316
6	ENSG00000188352
6	ENSG00000188396
6	ENSG00000188452
6	ENSG00000188523
6	ENSG00000188596
6	ENSG00000188659
6	ENSG00000188817
6	ENSG00000188921
6	ENSG00000188931
6	ENSG00000189157
6	ENSG00000196090
6	ENSG00000196169
6	ENSG00000196230
6	ENSG00000196236
6	ENSG00000196277
6	ENSG00000196437
6	ENSG00000196476
6	ENSG00000196482
6	ENSG00000196535
6	ENSG00000196659
6	ENSG00000196693
6	ENSG00000196704
6	ENSG00000196814
6	ENSG00000196872
6	ENSG00000196890
6	ENSG00000197057
6	ENSG00000197122
6	ENSG00000197168
6	ENSG00000197208
6	ENSG00000197580
6	ENSG00000197584
6	ENSG00000197603
6	ENSG00000197653
6	ENSG00000197748
6	ENSG00000197826
6	ENSG00000197889
6	ENSG00000197980
6	ENSG00000198003
6	ENSG00000198088
6	ENSG00000198125
6	ENSG00000198157
6	ENSG00000198182
6	ENSG00000198551
6	ENSG00000198553
6	ENSG00000198624
6	ENSG00000198668
6	ENSG00000198718
6	ENSG00000198729
6	ENSG00000198815
6	ENSG00000198825
6	ENSG00000198860
6	ENSG00000198894
6	ENSG00000198919
6	ENSG00000198945
6	ENSG00000198947
6	ENSG00000198960
6	ENSG00000203301
6	ENSG00000203372
6	ENSG00000203485
6	ENSG00000203499
6	ENSG00000203666
6	ENSG00000203705
6	ENSG00000203734
6	ENSG00000203778
6	ENSG00000203797
6	ENSG00000203865
6	ENSG00000203965
6	ENSG00000203985
6	ENSG00000204052
6	ENSG00000204070
6	ENSG00000204104
6	ENSG00000204356
6	ENSG00000204390
6	ENSG00000204428
6	ENSG00000204438
6	ENSG00000204566
6	ENSG00000204599
6	ENSG00000204666
6	ENSG00000204682
6	ENSG00000204711
6	ENSG00000204815
6	ENSG00000204852
6	ENSG00000204860
6	ENSG00000204950
6	ENSG00000205084
6	ENSG00000205129
6	ENSG00000205231
6	ENSG00000205240
6	ENSG00000205593
6	ENSG00000205730
6	ENSG00000205758
6	ENSG00000205808
6	ENSG00000205930
6	ENSG00000206053
6	ENSG00000206199
6	ENSG00000206567
6	ENSG00000213085
6	ENSG00000213123
6	ENSG00000213297
6	ENSG00000213533
6	ENSG00000213753
6	ENSG00000213904
6	ENSG00000213937
6	ENSG00000214114
6	ENSG00000214174
6	ENSG00000214413
6	ENSG00000214447
6	ENSG00000214575
6	ENSG00000214706
6	ENSG00000215187
6	ENSG00000215217
6	ENSG00000215475
6	ENSG00000215845
6	ENSG00000219626
6	ENSG00000221821
6	ENSG00000221838
6	ENSG00000221995
6	ENSG00000222046
6	ENSG00000223343
6	ENSG00000223547
6	ENSG00000223658
6	ENSG00000224038
6	ENSG00000224049
6	ENSG00000224165
6	ENSG00000224281
6	ENSG00000224479
6	ENSG00000224699
6	ENSG00000225302
6	ENSG00000225361
6	ENSG00000225377
6	ENSG00000225431
6	ENSG00000225766
6	ENSG00000226026
6	ENSG00000226137
6	ENSG00000226471
6	ENSG00000226644
6	ENSG00000226711
6	ENSG00000226754
6	ENSG00000227084
6	ENSG00000227308
6	ENSG00000227630
6	ENSG00000227695
6	ENSG00000227877
6	ENSG00000228084
6	ENSG00000228242
6	ENSG00000228723
6	ENSG00000228858
6	ENSG00000228889
6	ENSG00000229124
6	ENSG00000229980
6	ENSG00000230062
6	ENSG00000230873
6	ENSG00000230943
6	ENSG00000231023
6	ENSG00000231028
6	ENSG00000231043
6	ENSG00000231621
6	ENSG00000231738
6	ENSG00000231980
6	ENSG00000232415
6	ENSG00000232453
6	ENSG00000232859
6	ENSG00000232862
6	ENSG00000233170
6	ENSG00000233382
6	ENSG00000233730
6	ENSG00000233936
6	ENSG00000234465
6	ENSG00000234478
6	ENSG00000234684
6	ENSG00000234911
6	ENSG00000235106
6	ENSG00000235142
6	ENSG00000235162
6	ENSG00000235453
6	ENSG00000235527
6	ENSG00000236914
6	ENSG00000237188
6	ENSG00000239467
6	ENSG00000240137
6	ENSG00000240204
6	ENSG00000240875
6	ENSG00000241935
6	ENSG00000241990
6	ENSG00000242808
6	ENSG00000242852
6	ENSG00000243069
6	ENSG00000243627
6	ENSG00000243660
6	ENSG00000243667
6	ENSG00000243701
6	ENSG00000243710
6	ENSG00000243836
6	ENSG00000243910
6	ENSG00000244968
6	ENSG00000245025
6	ENSG00000245248
6	ENSG00000245317
6	ENSG00000245573
6	ENSG00000245694
6	ENSG00000245750
6	ENSG00000246016
6	ENSG00000246250
6	ENSG00000246308
6	ENSG00000246705
6	ENSG00000247081
6	ENSG00000247271
6	ENSG00000247311
6	ENSG00000247363
6	ENSG00000247746
6	ENSG00000247796
6	ENSG00000247853
6	ENSG00000248008
6	ENSG00000248508
6	ENSG00000248712
6	ENSG00000248801
6	ENSG00000248905
6	ENSG00000248932
6	ENSG00000249042
6	ENSG00000249241
6	ENSG00000249348
6	ENSG00000249481
6	ENSG00000249610
6	ENSG00000249621
6	ENSG00000250056
6	ENSG00000250462
6	ENSG00000250510
6	ENSG00000250790
6	ENSG00000251307
6	ENSG00000251503
6	ENSG00000251602
6	ENSG00000251669
6	ENSG00000253302
6	ENSG00000253320
6	ENSG00000253379
6	ENSG00000253719
6	ENSG00000253948
6	ENSG00000254024
6	ENSG00000254389
6	ENSG00000254473
6	ENSG00000254608
6	ENSG00000254837
6	ENSG00000255036
6	ENSG00000255277
6	ENSG00000256061
6	ENSG00000256073
6	ENSG00000257057
6	ENSG00000257084
6	ENSG00000257108
6	ENSG00000257542
6	ENSG00000257698
6	ENSG00000258334
6	ENSG00000258539
6	ENSG00000258701
6	ENSG00000258940
6	ENSG00000259087
6	ENSG00000259225
6	ENSG00000259251
6	ENSG00000259264
6	ENSG00000259319
6	ENSG00000259426
6	ENSG00000259577
6	ENSG00000259802
6	ENSG00000259901
6	ENSG00000260018
6	ENSG00000260057
6	ENSG00000260136
6	ENSG00000260328
6	ENSG00000260372
6	ENSG00000260517
6	ENSG00000260526
6	ENSG00000260604
6	ENSG00000260643
6	ENSG00000260908
6	ENSG00000260951
6	ENSG00000261188
6	ENSG00000261572
6	ENSG00000261652
6	ENSG00000261759
6	ENSG00000261777
6	ENSG00000263011
6	ENSG00000263812
6	ENSG00000265666
6	ENSG00000265688
6	ENSG00000265752
6	ENSG00000266947
6	ENSG00000267100
6	ENSG00000267106
6	ENSG00000267128
6	ENSG00000267348
6	ENSG00000267390
6	ENSG00000267439
6	ENSG00000267848
6	ENSG00000268061
6	ENSG00000268175
6	ENSG00000268565
6	ENSG00000269916
6	ENSG00000270021
6	ENSG00000270362
6	ENSG00000270504
6	ENSG00000270820
6	ENSG00000271133
6	ENSG00000271853
6	ENSG00000272079
6	ENSG00000272086
6	ENSG00000272106
6	ENSG00000272143
6	ENSG00000272168
6	ENSG00000272288
6	ENSG00000272323
6	ENSG00000272442
6	ENSG00000272502
6	ENSG00000272514
6	ENSG00000272831
6	ENSG00000272902
6	ENSG00000273061
6	ENSG00000273071
7	ENSG00000008988
7	ENSG00000063046
7	ENSG00000063177
7	ENSG00000071082
7	ENSG00000083845
7	ENSG00000084090
7	ENSG00000089009
7	ENSG00000089157
7	ENSG00000089289
7	ENSG00000100129
7	ENSG00000100316
7	ENSG00000100353
7	ENSG00000100814
7	ENSG00000104408
7	ENSG00000104529
7	ENSG00000105193
7	ENSG00000105202
7	ENSG00000105372
7	ENSG00000105373
7	ENSG00000105640
7	ENSG00000107625
7	ENSG00000108107
7	ENSG00000108298
7	ENSG00000108604
7	ENSG00000109475
7	ENSG00000110700
7	ENSG00000111678
7	ENSG00000112306
7	ENSG00000114391
7	ENSG00000114942
7	ENSG00000115268
7	ENSG00000116251
7	ENSG00000117543
7	ENSG00000118181
7	ENSG00000118816
7	ENSG00000122026
7	ENSG00000122406
7	ENSG00000124614
7	ENSG00000125691
7	ENSG00000125743
7	ENSG00000126088
7	ENSG00000129158
7	ENSG00000130159
7	ENSG00000130255
7	ENSG00000130312
7	ENSG00000131143
7	ENSG00000131469
7	ENSG00000133112
7	ENSG00000134419
7	ENSG00000135390
7	ENSG00000136104
7	ENSG00000136710
7	ENSG00000136942
7	ENSG00000137054
7	ENSG00000137154
7	ENSG00000137818
7	ENSG00000137970
7	ENSG00000138326
7	ENSG00000139239
7	ENSG00000140905
7	ENSG00000140988
7	ENSG00000142534
7	ENSG00000142541
7	ENSG00000142676
7	ENSG00000142937
7	ENSG00000143947
7	ENSG00000144713
7	ENSG00000144741
7	ENSG00000145425
7	ENSG00000145592
7	ENSG00000145741
7	ENSG00000147403
7	ENSG00000147604
7	ENSG00000147654
7	ENSG00000147677
7	ENSG00000148303
7	ENSG00000149273
7	ENSG00000149806
7	ENSG00000151353
7	ENSG00000156482
7	ENSG00000156508
7	ENSG00000156853
7	ENSG00000161016
7	ENSG00000161970
7	ENSG00000162244
7	ENSG00000163344
7	ENSG00000163682
7	ENSG00000164587
7	ENSG00000166441
7	ENSG00000166902
7	ENSG00000167526
7	ENSG00000168028
7	ENSG00000169100
7	ENSG00000169714
7	ENSG00000170889
7	ENSG00000171858
7	ENSG00000171863
7	ENSG00000172809
7	ENSG00000173726
7	ENSG00000174444
7	ENSG00000174547
7	ENSG00000174748
7	ENSG00000175061
7	ENSG00000175390
7	ENSG00000177410
7	ENSG00000177600
7	ENSG00000177954
7	ENSG00000178464
7	ENSG00000182774
7	ENSG00000182899
7	ENSG00000183405
7	ENSG00000184779
7	ENSG00000185641
7	ENSG00000186468
7	ENSG00000188243
7	ENSG00000188846
7	ENSG00000189343
7	ENSG00000196205
7	ENSG00000196531
7	ENSG00000196683
7	ENSG00000197756
7	ENSG00000197958
7	ENSG00000198034
7	ENSG00000198242
7	ENSG00000198546
7	ENSG00000198755
7	ENSG00000198918
7	ENSG00000204196
7	ENSG00000204387
7	ENSG00000204628
7	ENSG00000205246
7	ENSG00000212802
7	ENSG00000213178
7	ENSG00000213442
7	ENSG00000213553
7	ENSG00000213741
7	ENSG00000213860
7	ENSG00000214046
7	ENSG00000214113
7	ENSG00000214389
7	ENSG00000214485
7	ENSG00000214784
7	ENSG00000215021
7	ENSG00000218426
7	ENSG00000220749
7	ENSG00000220842
7	ENSG00000221983
7	ENSG00000226084
7	ENSG00000226221
7	ENSG00000227063
7	ENSG00000227081
7	ENSG00000229117
7	ENSG00000229638
7	ENSG00000230629
7	ENSG00000231500
7	ENSG00000232472
7	ENSG00000232573
7	ENSG00000233476
7	ENSG00000233762
7	ENSG00000233913
7	ENSG00000233927
7	ENSG00000234741
7	ENSG00000234797
7	ENSG00000234851
7	ENSG00000235065
7	ENSG00000235552
7	ENSG00000236552
7	ENSG00000240087
7	ENSG00000240342
7	ENSG00000241343
7	ENSG00000242071
7	ENSG00000242299
7	ENSG00000243199
7	ENSG00000244313
7	ENSG00000244398
7	ENSG00000244716
7	ENSG00000245910
7	ENSG00000254772
7	ENSG00000265681
7	ENSG00000269893
8	ENSG00000000938
8	ENSG00000005844
8	ENSG00000006074
8	ENSG00000006075
8	ENSG00000008516
8	ENSG00000009790
8	ENSG00000010295
8	ENSG00000010671
8	ENSG00000010810
8	ENSG00000011600
8	ENSG00000012779
8	ENSG00000013725
8	ENSG00000015285
8	ENSG00000018280
8	ENSG00000019169
8	ENSG00000023902
8	ENSG00000026297
8	ENSG00000027869
8	ENSG00000028137
8	ENSG00000033327
8	ENSG00000038945
8	ENSG00000043462
8	ENSG00000048740
8	ENSG00000054967
8	ENSG00000057657
8	ENSG00000059377
8	ENSG00000059728
8	ENSG00000059804
8	ENSG00000062282
8	ENSG00000064201
8	ENSG00000065413
8	ENSG00000065675
8	ENSG00000066294
8	ENSG00000066336
8	ENSG00000068831
8	ENSG00000069424
8	ENSG00000072401
8	ENSG00000072694
8	ENSG00000072786
8	ENSG00000072818
8	ENSG00000073921
8	ENSG00000074706
8	ENSG00000074966
8	ENSG00000075624
8	ENSG00000075884
8	ENSG00000076641
8	ENSG00000076662
8	ENSG00000076928
8	ENSG00000077420
8	ENSG00000077984
8	ENSG00000078589
8	ENSG00000079263
8	ENSG00000081059
8	ENSG00000081087
8	ENSG00000081237
8	ENSG00000081320
8	ENSG00000082074
8	ENSG00000085265
8	ENSG00000085514
8	ENSG00000086300
8	ENSG00000086730
8	ENSG00000087266
8	ENSG00000088827
8	ENSG00000089327
8	ENSG00000089639
8	ENSG00000089820
8	ENSG00000090339
8	ENSG00000090674
8	ENSG00000091106
8	ENSG00000092929
8	ENSG00000095303
8	ENSG00000095370
8	ENSG00000096996
8	ENSG00000099308
8	ENSG00000099985
8	ENSG00000100055
8	ENSG00000100060
8	ENSG00000100351
8	ENSG00000100365
8	ENSG00000100368
8	ENSG00000100385
8	ENSG00000100599
8	ENSG00000100985
8	ENSG00000101109
8	ENSG00000101265
8	ENSG00000101307
8	ENSG00000101336
8	ENSG00000101916
8	ENSG00000102032
8	ENSG00000102218
8	ENSG00000102445
8	ENSG00000102524
8	ENSG00000102575
8	ENSG00000102879
8	ENSG00000103005
8	ENSG00000103187
8	ENSG00000103313
8	ENSG00000103522
8	ENSG00000103569
8	ENSG00000104814
8	ENSG00000104894
8	ENSG00000104972
8	ENSG00000104998
8	ENSG00000105122
8	ENSG00000105329
8	ENSG00000105339
8	ENSG00000105483
8	ENSG00000105639
8	ENSG00000105835
8	ENSG00000105851
8	ENSG00000105967
8	ENSG00000106066
8	ENSG00000106348
8	ENSG00000107099
8	ENSG00000107485
8	ENSG00000107551
8	ENSG00000108405
8	ENSG00000108932
8	ENSG00000108960
8	ENSG00000109743
8	ENSG00000110031
8	ENSG00000110047
8	ENSG00000110077
8	ENSG00000110079
8	ENSG00000110324
8	ENSG00000110395
8	ENSG00000110446
8	ENSG00000110448
8	ENSG00000110848
8	ENSG00000110876
8	ENSG00000110934
8	ENSG00000111252
8	ENSG00000111348
8	ENSG00000111679
8	ENSG00000111729
8	ENSG00000112096
8	ENSG00000112137
8	ENSG00000112149
8	ENSG00000112195
8	ENSG00000112303
8	ENSG00000112531
8	ENSG00000112799
8	ENSG00000113263
8	ENSG00000113273
8	ENSG00000114013
8	ENSG00000114450
8	ENSG00000114626
8	ENSG00000114737
8	ENSG00000115085
8	ENSG00000115165
8	ENSG00000115232
8	ENSG00000115271
8	ENSG00000115318
8	ENSG00000115325
8	ENSG00000115355
8	ENSG00000115604
8	ENSG00000115607
8	ENSG00000115756
8	ENSG00000115828
8	ENSG00000115935
8	ENSG00000115956
8	ENSG00000116017
8	ENSG00000116337
8	ENSG00000116701
8	ENSG00000116741
8	ENSG00000116824
8	ENSG00000116852
8	ENSG00000117009
8	ENSG00000117090
8	ENSG00000117091
8	ENSG00000117115
8	ENSG00000117281
8	ENSG00000118263
8	ENSG00000118508
8	ENSG00000119321
8	ENSG00000119535
8	ENSG00000119686
8	ENSG00000120063
8	ENSG00000120709
8	ENSG00000120899
8	ENSG00000121060
8	ENSG00000121210
8	ENSG00000121281
8	ENSG00000121797
8	ENSG00000121807
8	ENSG00000121966
8	ENSG00000122122
8	ENSG00000122188
8	ENSG00000122224
8	ENSG00000122862
8	ENSG00000122986
8	ENSG00000123329
8	ENSG00000123338
8	ENSG00000123689
8	ENSG00000124126
8	ENSG00000124203
8	ENSG00000124334
8	ENSG00000124357
8	ENSG00000124491
8	ENSG00000124731
8	ENSG00000125354
8	ENSG00000125538
8	ENSG00000125637
8	ENSG00000125735
8	ENSG00000125910
8	ENSG00000126246
8	ENSG00000126262
8	ENSG00000126264
8	ENSG00000126353
8	ENSG00000126561
8	ENSG00000126860
8	ENSG00000126882
8	ENSG00000127084
8	ENSG00000127152
8	ENSG00000127507
8	ENSG00000127951
8	ENSG00000128271
8	ENSG00000128340
8	ENSG00000128383
8	ENSG00000128815
8	ENSG00000129071
8	ENSG00000129226
8	ENSG00000129277
8	ENSG00000129657
8	ENSG00000129675
8	ENSG00000130203
8	ENSG00000130208
8	ENSG00000130429
8	ENSG00000130475
8	ENSG00000130592
8	ENSG00000130755
8	ENSG00000130775
8	ENSG00000130830
8	ENSG00000131042
8	ENSG00000131378
8	ENSG00000131401
8	ENSG00000131669
8	ENSG00000131724
8	ENSG00000132182
8	ENSG00000132205
8	ENSG00000132334
8	ENSG00000132510
8	ENSG00000132514
8	ENSG00000132965
8	ENSG00000133048
8	ENSG00000133246
8	ENSG00000133574
8	ENSG00000133961
8	ENSG00000134242
8	ENSG00000134516
8	ENSG00000134668
8	ENSG00000134686
8	ENSG00000134698
8	ENSG00000134830
8	ENSG00000134954
8	ENSG00000135074
8	ENSG00000135077
8	ENSG00000135218
8	ENSG00000135426
8	ENSG00000135439
8	ENSG00000135604
8	ENSG00000135636
8	ENSG00000135838
8	ENSG00000135905
8	ENSG00000136040
8	ENSG00000136111
8	ENSG00000136167
8	ENSG00000136250
8	ENSG00000136286
8	ENSG00000136404
8	ENSG00000136490
8	ENSG00000136560
8	ENSG00000136867
8	ENSG00000136869
8	ENSG00000137076
8	ENSG00000137078
8	ENSG00000137265
8	ENSG00000137462
8	ENSG00000137491
8	ENSG00000137575
8	ENSG00000137752
8	ENSG00000137841
8	ENSG00000138378
8	ENSG00000138621
8	ENSG00000138964
8	ENSG00000139193
8	ENSG00000139278
8	ENSG00000139370
8	ENSG00000139436
8	ENSG00000140030
8	ENSG00000140368
8	ENSG00000140379
8	ENSG00000140678
8	ENSG00000140749
8	ENSG00000140931
8	ENSG00000140968
8	ENSG00000141293
8	ENSG00000141298
8	ENSG00000141480
8	ENSG00000141506
8	ENSG00000141576
8	ENSG00000142185
8	ENSG00000142227
8	ENSG00000142347
8	ENSG00000142512
8	ENSG00000143110
8	ENSG00000143119
8	ENSG00000143226
8	ENSG00000143382
8	ENSG00000143546
8	ENSG00000143851
8	ENSG00000144218
8	ENSG00000144815
8	ENSG00000145416
8	ENSG00000145569
8	ENSG00000145649
8	ENSG00000145819
8	ENSG00000146070
8	ENSG00000146094
8	ENSG00000146112
8	ENSG00000146192
8	ENSG00000146278
8	ENSG00000146285
8	ENSG00000146592
8	ENSG00000146859
8	ENSG00000147010
8	ENSG00000147065
8	ENSG00000147168
8	ENSG00000147251
8	ENSG00000147416
8	ENSG00000147443
8	ENSG00000147454
8	ENSG00000147459
8	ENSG00000147872
8	ENSG00000148572
8	ENSG00000148908
8	ENSG00000149091
8	ENSG00000149177
8	ENSG00000149781
8	ENSG00000150337
8	ENSG00000150681
8	ENSG00000150867
8	ENSG00000151490
8	ENSG00000151651
8	ENSG00000151702
8	ENSG00000151726
8	ENSG00000151948
8	ENSG00000152213
8	ENSG00000152270
8	ENSG00000152495
8	ENSG00000153071
8	ENSG00000153179
8	ENSG00000153283
8	ENSG00000153317
8	ENSG00000153395
8	ENSG00000153563
8	ENSG00000154016
8	ENSG00000154451
8	ENSG00000154589
8	ENSG00000155307
8	ENSG00000155465
8	ENSG00000155629
8	ENSG00000155659
8	ENSG00000155849
8	ENSG00000155926
8	ENSG00000156273
8	ENSG00000157350
8	ENSG00000157551
8	ENSG00000158517
8	ENSG00000158714
8	ENSG00000158869
8	ENSG00000159189
8	ENSG00000159322
8	ENSG00000159618
8	ENSG00000159753
8	ENSG00000160185
8	ENSG00000160219
8	ENSG00000160255
8	ENSG00000160326
8	ENSG00000160593
8	ENSG00000160654
8	ENSG00000160883
8	ENSG00000160999
8	ENSG00000161570
8	ENSG00000161791
8	ENSG00000161929
8	ENSG00000162511
8	ENSG00000162676
8	ENSG00000162711
8	ENSG00000162739
8	ENSG00000163154
8	ENSG00000163162
8	ENSG00000163219
8	ENSG00000163220
8	ENSG00000163376
8	ENSG00000163421
8	ENSG00000163464
8	ENSG00000163519
8	ENSG00000163563
8	ENSG00000163564
8	ENSG00000163600
8	ENSG00000163823
8	ENSG00000164691
8	ENSG00000165030
8	ENSG00000165168
8	ENSG00000165178
8	ENSG00000166128
8	ENSG00000166340
8	ENSG00000166501
8	ENSG00000166523
8	ENSG00000166716
8	ENSG00000166927
8	ENSG00000167208
8	ENSG00000167261
8	ENSG00000167286
8	ENSG00000167483
8	ENSG00000167613
8	ENSG00000167680
8	ENSG00000167851
8	ENSG00000168067
8	ENSG00000168071
8	ENSG00000168404
8	ENSG00000168421
8	ENSG00000168685
8	ENSG00000168918
8	ENSG00000169180
8	ENSG00000169220
8	ENSG00000169228
8	ENSG00000169403
8	ENSG00000169413
8	ENSG00000169442
8	ENSG00000169508
8	ENSG00000169554
8	ENSG00000169826
8	ENSG00000169896
8	ENSG00000170323
8	ENSG00000170458
8	ENSG00000170525
8	ENSG00000170542
8	ENSG00000170909
8	ENSG00000170956
8	ENSG00000171049
8	ENSG00000171051
8	ENSG00000171488
8	ENSG00000171608
8	ENSG00000171659
8	ENSG00000171700
8	ENSG00000171777
8	ENSG00000171860
8	ENSG00000172081
8	ENSG00000172116
8	ENSG00000172216
8	ENSG00000172243
8	ENSG00000172322
8	ENSG00000172349
8	ENSG00000172543
8	ENSG00000172575
8	ENSG00000172673
8	ENSG00000173020
8	ENSG00000173110
8	ENSG00000173200
8	ENSG00000173281
8	ENSG00000173369
8	ENSG00000173372
8	ENSG00000173391
8	ENSG00000173535
8	ENSG00000173559
8	ENSG00000173638
8	ENSG00000173757
8	ENSG00000173762
8	ENSG00000173868
8	ENSG00000174004
8	ENSG00000174125
8	ENSG00000174579
8	ENSG00000174600
8	ENSG00000174718
8	ENSG00000175463
8	ENSG00000175489
8	ENSG00000175857
8	ENSG00000176390
8	ENSG00000177105
8	ENSG00000177575
8	ENSG00000177663
8	ENSG00000177885
8	ENSG00000178562
8	ENSG00000178607
8	ENSG00000179361
8	ENSG00000180096
8	ENSG00000180353
8	ENSG00000180448
8	ENSG00000180871
8	ENSG00000180953
8	ENSG00000181381
8	ENSG00000181409
8	ENSG00000181631
8	ENSG00000182022
8	ENSG00000182287
8	ENSG00000182487
8	ENSG00000182511
8	ENSG00000182578
8	ENSG00000182866
8	ENSG00000182885
8	ENSG00000183019
8	ENSG00000183023
8	ENSG00000183484
8	ENSG00000183688
8	ENSG00000183748
8	ENSG00000183918
8	ENSG00000184014
8	ENSG00000184060
8	ENSG00000184371
8	ENSG00000184588
8	ENSG00000184602
8	ENSG00000184730
8	ENSG00000184922
8	ENSG00000185201
8	ENSG00000185215
8	ENSG00000185339
8	ENSG00000185477
8	ENSG00000185811
8	ENSG00000185862
8	ENSG00000185947
8	ENSG00000186074
8	ENSG00000186469
8	ENSG00000186517
8	ENSG00000186635
8	ENSG00000186818
8	ENSG00000187116
8	ENSG00000187239
8	ENSG00000187474
8	ENSG00000187688
8	ENSG00000187764
8	ENSG00000187796
8	ENSG00000187994
8	ENSG00000188404
8	ENSG00000188820
8	ENSG00000188895
8	ENSG00000188906
8	ENSG00000189067
8	ENSG00000196511
8	ENSG00000196549
8	ENSG00000196663
8	ENSG00000196843
8	ENSG00000196954
8	ENSG00000197081
8	ENSG00000197249
8	ENSG00000197471
8	ENSG00000197629
8	ENSG00000197860
8	ENSG00000197872
8	ENSG00000198053
8	ENSG00000198223
8	ENSG00000198286
8	ENSG00000198771
8	ENSG00000198821
8	ENSG00000198837
8	ENSG00000198846
8	ENSG00000198851
8	ENSG00000198879
8	ENSG00000203747
8	ENSG00000204136
8	ENSG00000204160
8	ENSG00000204267
8	ENSG00000204397
8	ENSG00000204472
8	ENSG00000204482
8	ENSG00000204516
8	ENSG00000204577
8	ENSG00000204947
8	ENSG00000205269
8	ENSG00000205744
8	ENSG00000211689
8	ENSG00000213203
8	ENSG00000213402
8	ENSG00000213445
8	ENSG00000213654
8	ENSG00000213658
8	ENSG00000213809
8	ENSG00000215114
8	ENSG00000216490
8	ENSG00000217128
8	ENSG00000217555
8	ENSG00000224397
8	ENSG00000227191
8	ENSG00000227507
8	ENSG00000229164
8	ENSG00000229644
8	ENSG00000235568
