"Gene"	"log2FC"	"FDR"
"3616"	"TNFSF14"	-1.55116196884114	5.43273970266436e-07
"3617"	"RANBP3"	-0.579217358525859	5.48503865916328e-07
"3618"	"TIMP2"	0.817544052338119	5.52677526503346e-07
"3619"	"CX3CR1"	-0.831340025437516	5.54208934706535e-07
"3620"	"MYL3"	0.557775072780104	5.61877544275001e-07
"3621"	"NR2F6"	0.687104477791164	5.57140542022396e-07
"3622"	"KEL"	-1.01004634727979	5.61512002259317e-07
"3623"	"DOCK4"	1.15448009010471	5.62936986296873e-07
"3624"	"GGT8P"	-0.529360263748142	5.67915825012539e-07
"3625"	"OVGP1"	-0.760871701628616	5.70657345977605e-07
"3626"	"SYT8"	-0.846150074232519	5.77826193189527e-07
"3627"	"SPRR2A"	-1.20055842288003	5.78333249049106e-07
"3628"	"FBXL21"	0.885547146243258	5.80852432193688e-07
"3629"	"MYO1E"	1.8873189010442	5.82283501375662e-07
"3630"	"LOC100129066"	-0.601340744091283	5.8788389571708e-07
"3631"	"SOD1"	-0.695229633012691	5.8524777576196e-07
"3632"	"MAGI1"	1.07308437792009	5.85546660433097e-07
"3633"	"MRPL2"	-0.475982747989691	5.90112859704724e-07
"3634"	"LOC100130872"	1.33137868352542	5.9042765016938e-07
"3635"	"NRL"	-0.694239949833607	5.90479274482277e-07
"3636"	"CXCR7"	-1.93981491495309	5.93750823449138e-07
"3637"	"MGC23270"	-0.798594103022315	6.05161475677395e-07
"3638"	"LDLRAD2"	0.656607532057603	6.0118742546371e-07
"3639"	"APOBEC3H"	-1.02907855484779	6.05434121540032e-07
"3640"	"HCRTR2"	0.974424548853035	6.13953266439932e-07
"3641"	"GPR81"	1.85045815368121	6.16432367421837e-07
"3642"	"PRDM5"	1.22998001711385	6.18374543905971e-07
"3643"	"PODXL"	1.28884158633748	6.21224491085204e-07
"3644"	"PHTF1"	0.837763407422338	6.23034388495046e-07
"3645"	"IQSEC3"	0.607611931425788	6.27219954456878e-07
"3646"	"MGC27382"	-1.02014072079164	6.27580930471895e-07
"3647"	"C5orf30"	-1.17187275856909	6.36039352483409e-07
"3648"	"ZNF429"	1.56667951127675	6.3651918972222e-07
"3649"	"CHFR"	1.46755031777662	6.37289358404508e-07
"3650"	"NEDD9"	0.921120121324972	6.40260625340258e-07
"3651"	"PRTFDC1"	-0.805679674871418	6.43120662399824e-07
"3652"	"C17orf82"	-0.897528893288462	6.51429770223605e-07
"3653"	"KIAA0226"	-0.44262725318318	6.54473174033066e-07
"3654"	"IFNG"	-1.03226539041391	6.54993848906261e-07
"3655"	"RPL35A"	-0.310253605001991	6.58492248931864e-07
"3656"	"PRKCI"	-0.478927258824499	6.59404114939611e-07
"3657"	"PCP4L1"	0.84102247698017	6.60014796677362e-07
"3658"	"CTNNBIP1"	0.733809896092321	6.62847057203699e-07
"3659"	"EFCAB10"	1.24940772622018	6.66544846577336e-07
"3660"	"SLC22A9"	-1.18333165196617	6.66544846577336e-07
"3661"	"KLF10"	0.566590897082772	6.67772435767012e-07
"3662"	"RPA1"	-1.23936761180924	6.7344634511651e-07
"3663"	"ITGA5"	1.10522241703721	6.77837240004534e-07
"3664"	"DYNC1LI2"	0.9961650233195	6.84848138252736e-07
"3665"	"S100A5"	-0.589224173841879	6.85365455123838e-07
"3666"	"SEMA3F"	0.684730098986658	6.88063303230754e-07
"3667"	"IZUMO1"	0.668547018111191	6.90258547166743e-07
"3668"	"TMEM108"	1.45801515923609	6.93415716308262e-07
"3669"	"IL31RA"	-0.942323090508778	6.94108469699649e-07
"3670"	"SCGB2A1"	-0.45281581113869	6.94486556143412e-07
"3671"	"SLC25A29"	0.85057784075541	6.95381497329936e-07
"3672"	"SUMO3"	-2.17747922181445	7.03360192096015e-07
"3673"	"FGF12"	-1.35935017688915	7.03360192096015e-07
"3674"	"C2CD4B"	0.80956732131192	7.05172159226859e-07
"3675"	"SNX16"	-0.566999356789237	7.143270461221e-07
"3676"	"KCNJ15"	0.795587859850948	7.19037074891127e-07
"3677"	"GRIN3B"	0.662117003994793	7.23120449736559e-07
"3678"	"SNX24"	0.407776295407788	7.30536127948185e-07
"3679"	"C13orf36"	-0.992336590173363	7.32852194183552e-07
"3680"	"NPM3"	-0.700254553608441	7.38953838978219e-07
"3681"	"TPD52"	-1.10617320903859	7.403571292984e-07
"3682"	"ID2B"	-0.936272582466029	7.41766490824415e-07
"3683"	"CCL7"	-1.21206029527748	7.42029774538239e-07
"3684"	"TTLL10"	0.812026093548752	7.43023451794296e-07
"3685"	"ZNF625"	1.79818867578333	7.44918010422755e-07
"3686"	"C8orf73"	-0.81576536676376	7.46869721768254e-07
"3687"	"LOC388796"	-0.76639107020544	7.54305155018181e-07
"3688"	"PLIN2"	1.92125495234408	7.52918932829147e-07
"3689"	"RIN3"	1.52812187759509	7.64456807500585e-07
"3690"	"MLST8"	-0.549764912091623	7.65279619840249e-07
"3691"	"ZMYND8"	0.905397897070436	7.65279619840249e-07
"3692"	"C20orf134"	0.814771977521046	7.65530226797428e-07
"3693"	"FUBP1"	-1.15878973351218	7.65765031532662e-07
"3694"	"ASB13"	-0.625433451208038	7.71474387226804e-07
"3695"	"TRPM4"	-0.50416953337097	7.74565806448276e-07
"3696"	"PARD3"	-1.24393656941323	7.75510715112764e-07
"3697"	"RTN4R"	-0.593675619917759	7.8204058155758e-07
"3698"	"HTR7"	1.01279441252482	7.97706645378192e-07
"3699"	"INPP4B"	-0.964265681022414	8.0370874276875e-07
"3700"	"ATXN7L2"	-0.414811037453598	8.04023562387465e-07
"3701"	"WFIKKN2"	1.0093693838399	8.08215294275016e-07
"3702"	"NLRC3"	0.878774134673746	8.08417510834664e-07
"3703"	"LINC02159"	-0.807209020906694	8.11408837131737e-07
"3704"	"ATP5G1"	-0.619270634327902	8.12305892250786e-07
"3705"	"FAM165B"	-1.30166556002879	8.1448775269052e-07
"3706"	"C2orf88"	-0.914503415066661	8.18905139429548e-07
"3707"	"STEAP4"	0.940498155587108	8.20275083387626e-07
"3708"	"DUSP28"	-0.501389388254105	8.2150476069005e-07
"3709"	"PIK3R5"	0.924489023581218	8.36301603194531e-07
"3710"	"C8orf80"	-1.02211374457149	8.38553148785207e-07
"3711"	"PTPRZ1"	-0.920528181051946	8.39784702188923e-07
"3712"	"TNFRSF13C"	-0.616333498611653	8.46312988501624e-07
"3713"	"IFIT3"	1.3375333226283	8.49224204159083e-07
"3714"	"GLI2"	-0.585015447757466	8.50661010539501e-07
"3715"	"CHRDL2"	0.7808862259334	8.51957584275921e-07
"3716"	"CRMP1"	2.208230509339	8.58581467904511e-07
"3717"	"APBB2"	-0.752862142813991	8.62074244882103e-07
"3718"	"LGR4"	-1.08025331409263	8.65181335895671e-07
"3719"	"KCNJ12"	1.87580616820471	8.75781456091712e-07
"3720"	"TTLL12"	-0.866621782616964	8.84050045179815e-07
"3721"	"WT1"	1.23773621539025	8.87735227231998e-07
"3722"	"ST7L"	-0.874276631256352	8.90269937944771e-07
"3723"	"MREG"	-0.974263772118253	8.92253828387334e-07
"3724"	"CCL15"	-0.909873574090119	8.92541201593791e-07
"3725"	"SLC34A3"	-0.696242347223267	9.03901273757213e-07
"3726"	"ZMYND12"	1.1414854882527	9.06284682392953e-07
"3727"	"SALL3"	-0.810219082234734	9.13965450708476e-07
"3728"	"MRPL46"	-0.692310834134514	9.14550821546083e-07
"3729"	"ZNF212"	-0.664874625711313	9.16598084451391e-07
"3730"	"CENPJ"	-1.19177730808016	9.171434506306e-07
"3731"	"DENND4B"	-0.344166912756177	9.23890641765278e-07
"3732"	"ZSCAN18"	2.45974163741971	9.3330758874499e-07
"3733"	"CRYGN"	-1.25367929564709	9.42134624572624e-07
"3734"	"DEFB1"	-0.964955866006181	9.4367690825177e-07
"3735"	"CLASP1"	-1.02931771893135	9.53328884932226e-07
"3736"	"SIDT1"	1.36726360294189	9.54020327586606e-07
"3737"	"HIST1H3J"	2.0357304935526	9.54444085388121e-07
"3738"	"DDR1"	-0.734936546554446	9.63941157329935e-07
"3739"	"IP6K3"	0.693322197768738	9.81039687032388e-07
"3740"	"ERAL1"	-0.578546119897159	9.82251961156443e-07
"3741"	"GALNTL4"	0.744836531610857	9.84540217550404e-07
"3742"	"LIPG"	1.47579509097929	9.84967372984079e-07
"3743"	"OAS3"	-0.720587174918886	9.95630523857635e-07
"3744"	"ABT1"	-1.24990957053087	9.96596689764372e-07
"3745"	"RASA2"	-0.331189243367227	9.98617421900806e-07
"3746"	"FCHSD2"	1.09239281403068	1.00676914404371e-06
"3747"	"PCDHGC5"	-0.978604174203596	1.01113878522142e-06
"3748"	"C2orf50"	0.746309759930802	1.01113878522142e-06
"3749"	"NDUFB5"	-0.513175517049717	1.02087595926722e-06
"3750"	"CDYL"	-0.947929523911476	1.02517358353699e-06
"3751"	"HLA-DPA1"	1.48879058220039	1.0278287702913e-06
"3752"	"BCAR3"	-1.10827620336589	1.02918968462989e-06
"3753"	"LILRB2"	-1.18825192230448	1.02918968462989e-06
"3754"	"DDX10"	-0.981416202143922	1.03348534557888e-06
"3755"	"RRP12"	-0.536989438060779	1.03516796102151e-06
"3756"	"S100A9"	0.790913995301978	1.03516796102151e-06
"3757"	"ZNF814"	1.30910054664174	1.04463632054354e-06
"3758"	"SIPA1L2"	-1.27278742336939	1.05038966534288e-06
"3759"	"USF1"	-0.570964334932285	1.05270626419782e-06
"3760"	"TRIM22"	0.866509857556338	1.05580070974677e-06
"3761"	"KLC3"	-0.567116634972727	1.05618581596614e-06
"3762"	"CCDC74B"	1.92743158281679	1.05824343424629e-06
"3763"	"OXGR1"	-1.00969372660887	1.05876412228289e-06
"3764"	"TMEM156"	-1.12149447164486	1.06444613513982e-06
"3765"	"NRBP2"	-0.459398874327843	1.06524859929714e-06
"3766"	"BCDIN3D"	-0.961720018578892	1.06845317275435e-06
"3767"	"SLAMF6"	-1.37163441463337	1.06988498318476e-06
"3768"	"MADCAM1"	1.86722021449109	1.07058675085996e-06
"3769"	"ANGPT2"	1.84668316007812	1.07518400114331e-06
"3770"	"CTXN3"	0.984146680860802	1.08454968193716e-06
"3771"	"KCNS1"	0.796260659205475	1.08636358062891e-06
"3772"	"RNASEL"	-0.760848752631645	1.0893802721233e-06
"3773"	"CRYBG3"	-0.52171716561209	1.0902993580129e-06
"3774"	"PABPC3"	-0.923697118657424	1.09561114895391e-06
"3775"	"TMC4"	-0.531887686000142	1.09821092425976e-06
"3776"	"LPAR5"	-0.954571837996296	1.10349492045729e-06
"3777"	"HEXDC"	-0.997237413458723	1.1048306128892e-06
"3778"	"CDK5R1"	-1.9134129841496	1.10593693755193e-06
"3779"	"SNRK"	0.45891013184072	1.11735145078811e-06
"3780"	"RTDR1"	-0.837248419120853	1.12868702614721e-06
"3781"	"FA2H"	0.731839800820445	1.12927265348442e-06
"3782"	"STARD7"	-0.774201655228208	1.12947019895825e-06
"3783"	"FXR1"	-0.281995817450487	1.12960070738726e-06
"3784"	"KLF7"	0.834593919415456	1.13019671369321e-06
"3785"	"ADORA2B"	1.14495212390157	1.13157585319296e-06
"3786"	"EXOC3"	-0.414461902829123	1.13262620049362e-06
"3787"	"FAM174A"	0.781559339578243	1.13280651628498e-06
"3788"	"TNS3"	2.06236767863967	1.13747581515276e-06
"3789"	"GZMM"	-0.935881859732807	1.14290192527264e-06
"3790"	"PPIAL4G"	-0.537292959372258	1.14352996188073e-06
"3791"	"RASL11B"	1.03401781107331	1.14588228613392e-06
"3792"	"LCMT2"	-0.872518179397152	1.16754456265878e-06
"3793"	"ZNF205"	-1.12035399542	1.16982565416521e-06
"3794"	"PDE8B"	0.856693966824645	1.17162645272983e-06
"3795"	"EDAR"	-1.36179939908294	1.17162645272983e-06
"3796"	"HRH4"	-0.870582679921532	1.17167079008061e-06
"3797"	"TBX1"	-1.14035923487785	1.18153462713396e-06
"3798"	"ANPEP"	0.869097139066315	1.18405836644235e-06
"3799"	"TTF2"	-0.808211454815353	1.19109442407429e-06
"3800"	"SHFM1"	-0.767276088959548	1.19226619484906e-06
"3801"	"TMEM22"	1.68179156077491	1.19591099630954e-06
"3802"	"KLK8"	-0.682927246184013	1.19706007002538e-06
"3803"	"IL2RA"	-0.917786746458071	1.19853930797159e-06
"3804"	"DEK"	-0.712337043319671	1.20680419547309e-06
"3805"	"LOXL1"	-1.05825135330579	1.21676671866774e-06
"3806"	"ZMYND15"	1.2384719420287	1.21986231573448e-06
"3807"	"C7orf28B"	-0.867906388802384	1.2211418503183e-06
"3808"	"MUC2"	-1.15138411289341	1.22317167323441e-06
"3809"	"TRIM55"	0.943482018321917	1.224137796035e-06
"3810"	"BCLAF1"	-1.17596333046396	1.2246699598532e-06
"3811"	"STRADB"	-0.834296121217499	1.24156578268326e-06
"3812"	"MS4A6A"	-1.07218737746686	1.24768815842037e-06
"3813"	"C5orf27"	0.676801673760681	1.25184265827315e-06
"3814"	"SULT1A3"	-0.589658669872549	1.25370857631033e-06
"3815"	"ST6GALNAC1"	1.01514791898065	1.26663135518813e-06
"3816"	"FAM22G"	-0.771325368703367	1.27273070305482e-06
"3817"	"TH"	-1.79637790011689	1.277469487352e-06
"3818"	"PFDN6"	-0.513776283026002	1.27909464476228e-06
"3819"	"LMOD3"	0.80148429424033	1.45277690642138e-06
"3820"	"SLC22A3"	1.03771551930388	1.28602332707296e-06
"3821"	"FAM46C"	1.15039121055046	1.29249311757454e-06
"3822"	"C12orf36"	-0.963851298083947	1.29600090197527e-06
"3823"	"TFRC"	-0.790901777411134	1.31861679900382e-06
"3824"	"FAP"	-1.0487398724692	1.30558920079842e-06
"3825"	"SP8"	0.933647839886775	1.30558920079842e-06
"3826"	"CNN3"	1.18765668684622	1.30574026462981e-06
"3827"	"SLC25A41"	-1.05987944695303	1.30769716481178e-06
"3828"	"GPC1"	-0.980332750209978	1.30903631115763e-06
"3829"	"C12orf71"	-1.30407814940812	1.30903631115763e-06
"3830"	"PIAS2"	-1.26337330464959	1.31604701999835e-06
"3831"	"MMP13"	-1.03222503434347	1.32484313698259e-06
"3832"	"ASPRV1"	-0.917033510720041	1.32611412805719e-06
"3833"	"C7orf27"	-0.576611854156264	1.33121503380571e-06
"3834"	"DUOXA2"	0.53601370880168	1.33317796116288e-06
"3835"	"EHBP1-AS1"	-1.18513931480254	1.3332575123346e-06
"3836"	"NPL"	-1.56615534627199	1.34550476791445e-06
"3837"	"THPO"	-0.705752906149093	1.34743280814227e-06
"3838"	"F3"	1.22257401209734	1.34862629028012e-06
"3839"	"ZFPM2"	1.28624061106493	1.34905329839185e-06
"3840"	"CXADRP2"	-0.809456999484438	1.35018788810923e-06
"3841"	"TXNDC5"	0.691940880877179	1.35205768651782e-06
"3842"	"C19orf39"	-0.724348405690607	1.35701230044394e-06
"3843"	"ANKS1A"	0.401432429506515	1.35788591969683e-06
"3844"	"LOC282997"	-0.907407771471274	1.37126322788052e-06
"3845"	"C10orf58"	-1.05848048705184	1.36262594635428e-06
"3846"	"PRH2"	-0.675903100577514	1.37082222510027e-06
"3847"	"NRXN3"	-1.00347654037578	1.37335846578766e-06
"3848"	"DPF1"	-0.645825330161884	1.37934282253497e-06
"3849"	"C2orf74"	1.41951539559957	1.38140668548138e-06
"3850"	"LHX5"	0.754723763124783	1.4014175289822e-06
"3851"	"FAM153C"	-0.683671551739157	1.40247670890467e-06
"3852"	"REP15"	-1.39058837090608	1.42141687228882e-06
"3853"	"ARHGDIB"	0.731406367378297	1.42286109631484e-06
"3854"	"CNBP"	-1.09329667453053	1.42286109631484e-06
"3855"	"RDH12"	-1.21200664858469	1.42750633130487e-06
"3856"	"SORCS2"	1.16667234062689	1.43156951634381e-06
"3857"	"MMEL1"	-0.852526491811032	1.43659456416441e-06
"3858"	"CDKL2"	1.10919078003228	1.45982174629892e-06
"3859"	"SIMC1P1"	-0.448691178135299	1.45998863676049e-06
"3860"	"MAP1B"	-0.838491428772774	1.4608585306472e-06
"3861"	"EML2"	-0.433362796168863	1.46151781397632e-06
"3862"	"TRMT2A"	-0.553546812295354	1.46571459641498e-06
"3863"	"GPR77"	1.28343868328349	1.47110572089694e-06
"3864"	"DIO3OS"	-0.836655251967824	1.47681254702264e-06
"3865"	"SEPX1"	-1.95607017921639	1.47930420265341e-06
"3866"	"LEMD2"	-0.455153726481914	1.48617695281691e-06
"3867"	"MATN3"	0.743898376558956	1.48846749356063e-06
"3868"	"DES"	0.591960467825342	1.49098217961378e-06
"3869"	"TNFRSF9"	-1.28653236755264	1.51701234111279e-06
"3870"	"SLC16A4"	0.96999966596363	1.5205515194814e-06
"3871"	"ZSCAN4"	-1.43147706925791	1.53256167512731e-06
"3872"	"CYP2A6"	2.23536613915354	1.54865890766169e-06
"3873"	"KCNJ4"	-0.540309954306886	1.55323319128638e-06
"3874"	"SRGAP1"	-0.591851714462378	1.56272359777792e-06
"3875"	"ZNF347"	1.89484274378599	1.57319742898372e-06
"3876"	"GSDMC"	-0.873867627183561	1.5736462678935e-06
"3877"	"RNF187"	-0.566795713273632	1.57647736573235e-06
"3878"	"TMEFF2"	0.795370471657499	1.57802841209494e-06
"3879"	"AKIRIN1"	-0.657221278330634	1.58078083764251e-06
"3880"	"ALX3"	1.36956777248562	1.58485471846535e-06
"3881"	"HEPACAM2"	-1.15447416371622	1.58866258199271e-06
"3882"	"LAPTM5"	0.782675947317721	1.59291879069317e-06
"3883"	"SULT1C2"	0.939522684705019	1.59850750761452e-06
"3884"	"ZNF880"	1.78210366273789	1.60262696561664e-06
"3885"	"FAM66C"	-0.822807086207953	1.606013393856e-06
"3886"	"AGR2"	1.00860291662708	1.61501329335222e-06
"3887"	"LTBP4"	-0.72748742938051	1.61529425878385e-06
"3888"	"AMBP"	0.916728639561978	1.62189818345756e-06
"3889"	"SLC45A2"	-0.496664104391141	1.62261256774307e-06
"3890"	"ZNF484"	-0.635749849351389	1.62672993713025e-06
"3891"	"ABCB11"	-0.596403384669931	1.63229186557163e-06
"3892"	"CEACAM4"	-0.588442960458164	1.63590502445204e-06
"3893"	"MYO15B"	1.56484747320736	1.63590502445204e-06
"3894"	"NALCN"	0.85188606908684	1.63590502445204e-06
"3895"	"NKX1-2"	1.42184344242349	1.63590502445204e-06
"3896"	"S100A8"	-0.634993198501356	1.64310042116344e-06
"3897"	"PTP4A2"	-1.36917399877871	1.65055340498512e-06
"3898"	"CPAMD8"	1.07395977105588	1.65135469023468e-06
"3899"	"APOL2"	-0.906245295279972	1.65355092940802e-06
"3900"	"LANCL2"	-0.489910937897363	1.65851752341777e-06
"3901"	"GALNT8"	-0.69273863481221	1.66034144266154e-06
"3902"	"KIAA0195"	-0.430300297456616	1.66333046805549e-06
"3903"	"TMEM106A"	1.55732590587574	1.66682227571961e-06
"3904"	"BCL2L2"	-0.813848675534981	1.66780014816802e-06
"3905"	"SGCD"	-1.1634130905843	1.67556496700147e-06
"3906"	"BNIP3"	0.898696112987501	1.67734805422764e-06
"3907"	"GMPR"	1.29177025934225	1.67755844404225e-06
"3908"	"AKR1C3"	-1.17607455068598	1.68258148767831e-06
"3909"	"RNF141"	0.917119819743344	1.68348535256209e-06
"3910"	"TCTN1"	-0.64483801329746	1.68457669738195e-06
"3911"	"HBS1L"	-0.721381858678204	1.68909427854453e-06
"3912"	"RASA1"	0.290791699057166	1.69075269836988e-06
"3913"	"MLF2"	-0.749358867869833	1.6924351624577e-06
"3914"	"NAT8B"	1.29386927342714	1.69428828213252e-06
"3915"	"TGFB3"	0.890267095746249	1.69887284216309e-06
"3916"	"C11orf31"	-0.806945658413251	1.70478030010558e-06
"3917"	"HPS4"	-1.04682131744729	1.71773979790748e-06
"3918"	"VPS33B"	0.689378407185517	1.7198605475853e-06
"3919"	"PIAS4"	-0.525042490876426	1.74276433319988e-06
"3920"	"TNS1"	0.534100499928155	1.75664015312942e-06
"3921"	"PTGES2-AS1"	-0.707617956293879	1.7734064881539e-06
"3922"	"PDZRN4"	1.07067097029294	1.76094665307467e-06
"3923"	"MRM1"	-1.06816133142127	1.76172941061563e-06
"3924"	"SLC43A1"	1.13626463638003	1.76794839378882e-06
"3925"	"GCN1L1"	0.382038735183682	1.76932610910535e-06
"3926"	"HEATR6"	-0.70080286776895	1.78155622508988e-06
"3927"	"SECTM1"	0.777046299712871	1.7833134784934e-06
"3928"	"AKR1B15"	-0.590945900710365	1.78825579243386e-06
"3929"	"RECQL4"	-0.639032955780512	1.78936693863163e-06
"3930"	"PRR18"	1.17489926800835	1.80898208821949e-06
"3931"	"NAT8"	0.584785369129456	1.79557358391812e-06
"3932"	"FAM154A"	0.70297508851046	1.79582888700616e-06
"3933"	"SCYL3"	-0.875011153155736	1.79582888700616e-06
"3934"	"LOC100128640"	-0.561936861790133	1.83325816937997e-06
"3935"	"ANGPT4"	-0.739617691393481	1.85446198424443e-06
"3936"	"ZNF860"	0.78706591273722	1.85492983062035e-06
"3937"	"C5orf43"	-1.13392504965746	1.8662658891476e-06
"3938"	"SAMM50"	-0.83486327742045	1.86716936210331e-06
"3939"	"PLD6"	-0.467248576422845	1.86903098471781e-06
"3940"	"ATP7B"	0.880611248539309	1.87577466973453e-06
"3941"	"ZNF85"	1.72905869884464	1.87987833031435e-06
"3942"	"ANKRD28"	0.513831029880764	1.89689424955933e-06
"3943"	"LRRN4"	0.856961251306377	1.89837893957526e-06
"3944"	"TUBB8"	-1.69349597383653	1.9018606581811e-06
"3945"	"CYP2J2"	-1.08190039939977	1.90501761040095e-06
"3946"	"LRP11"	-0.836146084624482	1.91192806395941e-06
"3947"	"TFPI2"	1.23551282675303	1.91336043244155e-06
"3948"	"FXYD1"	1.08680588957851	1.91711356872493e-06
"3949"	"CECR1"	1.11587759727979	1.9325442125703e-06
"3950"	"PNMA2"	1.0178739432505	1.94240413906222e-06
"3951"	"C21orf34"	-1.00515053163323	1.94612440729173e-06
"3952"	"AKR1C1"	-1.55862173456716	1.94771047296483e-06
"3953"	"FBXO31"	0.516600940761427	1.97330683819636e-06
"3954"	"C20orf160"	-0.523822433865922	1.97330683819636e-06
"3955"	"EXOC3L2"	1.29475784721597	1.97543954718221e-06
"3956"	"SNORD10"	-0.885755675747332	1.97737498646038e-06
"3957"	"ACN9"	-1.00869519281295	1.98372980664838e-06
"3958"	"GPR176"	1.17430664605864	1.98773887417185e-06
"3959"	"ABCA12"	-1.09432215676427	2.01017628585477e-06
"3960"	"OLFML1"	0.816244345710925	2.01485045210933e-06
"3961"	"UACA"	1.26644183001398	2.02066561196201e-06
"3962"	"GPR65"	-0.919841748366681	2.02179661175338e-06
"3963"	"HIST1H3C"	1.91250701856469	2.02538068188274e-06
"3964"	"GSN"	-0.698773729700732	2.03550751581823e-06
"3965"	"ZNF322B"	-0.71689317034503	2.05231129269217e-06
"3966"	"EOMES"	0.723401427311615	2.05881299650189e-06
"3967"	"SATB1"	0.724151754813097	2.05952853212801e-06
"3968"	"LGTN"	-0.826636998063087	2.06270437316892e-06
"3969"	"CLEC4A"	-1.03051214068867	2.06726179579799e-06
"3970"	"LYSMD3"	0.268734362975329	2.07098166132851e-06
"3971"	"FLRT2"	1.64709882807844	2.07745432201942e-06
"3972"	"RSPO2"	1.1944006049394	2.08694969170629e-06
"3973"	"RASGRP2"	1.23205952075765	2.11441068526489e-06
"3974"	"ABCC10"	0.521822481800908	2.11748640152272e-06
"3975"	"C1orf201"	-0.838462154958333	2.1176513471824e-06
"3976"	"ZNF695"	-1.12661617868967	2.11888403427343e-06
"3977"	"PMM2"	-1.08201764329344	2.12393996489992e-06
"3978"	"ISM2"	-0.520489183816652	2.12424618982212e-06
"3979"	"RFXAP"	-0.875482700677801	2.12424618982212e-06
"3980"	"TNFSF18"	1.07712415653666	2.12660175515093e-06
"3981"	"C10orf47"	-1.04459791168252	2.13054016990506e-06
"3982"	"ACOT4"	-0.512633040275464	2.17037227469471e-06
"3983"	"LEPREL2"	-0.980234778799024	2.18870101415198e-06
"3984"	"FAM78A"	0.902743508661314	2.19964494390294e-06
"3985"	"ZNF713"	-0.537165330395263	2.21085174804834e-06
"3986"	"ITGA4"	1.96200394793724	2.22101717153471e-06
"3987"	"LRRC43"	-0.717883745231039	2.23518022003965e-06
"3988"	"CAST"	1.03941885665061	2.235696563782e-06
"3989"	"PARL"	-0.319381344098223	2.25665194924099e-06
"3990"	"USP35"	0.58362218328002	2.26195266216109e-06
"3991"	"EME1"	-0.859187369543946	2.27448141171233e-06
"3992"	"EREG"	1.13470483352518	2.27448141171233e-06
"3993"	"FAM19A3"	0.746462051782704	2.27448141171233e-06
"3994"	"SOSTDC1"	-1.41249223759195	2.27502998823568e-06
"3995"	"SLC10A6"	-1.10625203351331	2.27660200866046e-06
"3996"	"TMPRSS5"	-1.0319995411021	2.28521118617582e-06
"3997"	"C11orf88"	-1.28317283364121	2.28793086126463e-06
"3998"	"UCK2"	-0.798956906602068	2.31208937512521e-06
"3999"	"C1orf220"	-0.573819853901609	2.31208937512521e-06
"4000"	"NUDT16"	-0.465360163478985	2.31208937512521e-06
"4001"	"ZFP14"	-0.946006163777924	2.34862269698431e-06
"4002"	"ADRB1"	0.91551404526351	2.35092647450824e-06
"4003"	"BDH1"	-0.814230460539846	2.3601829094832e-06
"4004"	"CA9"	-0.974300291423066	2.36181062349858e-06
"4005"	"FLJ43390"	1.72054362843263	2.38686881752959e-06
"4006"	"TMEM54"	-0.855064731019691	2.36898244421145e-06
"4007"	"CDH22"	-1.01785665947443	2.37262230159371e-06
"4008"	"MEGF6"	-1.00372133983504	2.37262230159371e-06
"4009"	"SLC2A10"	1.58936846101472	2.37329460248324e-06
"4010"	"STYK1"	-0.945357260656215	2.37854838229904e-06
"4011"	"CEP152"	-0.948412764576246	2.38569768666065e-06
"4012"	"MIF4GD"	-0.817812804621707	2.39004966557935e-06
"4013"	"C12orf59"	-1.08274960534727	2.39058541806775e-06
"4014"	"ETNK2"	-0.668095730024547	2.39950275465548e-06
"4015"	"CFI"	0.87560589789552	2.40069673000516e-06
"4016"	"ZNF660"	1.08527222800295	2.40751269857007e-06
"4017"	"PUS7"	-0.335192918664945	2.408576372174e-06
"4018"	"GPIHBP1"	1.72949328027336	2.41029332296916e-06
"4019"	"PPP1R9A"	1.0231469126038	2.43331804307095e-06
"4020"	"FAM20A"	0.842997333017668	2.4365998446923e-06
"4021"	"FER1L5"	1.04417918871537	2.45335047119765e-06
"4022"	"PCCA"	0.660504892207461	2.46188666523692e-06
"4023"	"SH3YL1"	2.05488382994911	2.47229661259968e-06
"4024"	"CRTAM"	-1.11156122704283	2.47300878988525e-06
"4025"	"SLC16A12"	0.827480550823508	2.48556765484578e-06
"4026"	"SIM2"	1.30769464035828	2.49482501750593e-06
"4027"	"PTPRE"	0.995918769796447	2.50654067306089e-06
"4028"	"FAM13B"	0.510234157650101	2.51609360432908e-06
"4029"	"ODC1"	-1.17298880874653	2.5240745633872e-06
"4030"	"SMAD7"	1.01934427623477	2.53598649929512e-06
"4031"	"CLVS1"	1.29711633312496	2.54060631432215e-06
"4032"	"KLK4"	0.875144212049747	2.55633399003932e-06
"4033"	"ZMAT4"	-1.22987753673189	2.57031151283645e-06
"4034"	"PYHIN1"	-1.11668433289937	2.58536794171048e-06
"4035"	"LAMC3"	0.83186354560955	2.58638246725939e-06
"4036"	"GORASP2"	-0.827709559530888	2.59101311452505e-06
"4037"	"FAM198A"	0.819262396312713	2.6059639802832e-06
"4038"	"HRASLS5"	0.8738336203804	2.6154425248998e-06
"4039"	"PCP4"	-0.505443646212764	2.62787421202201e-06
"4040"	"DNAH12"	0.385653766296247	2.62975025966136e-06
"4041"	"ST14"	-0.816782859069844	2.63309503303164e-06
"4042"	"ZNF782"	-0.930457886877738	2.68164045665224e-06
"4043"	"STMN4"	-0.66500774237994	2.69130335211298e-06
"4044"	"ZNF628"	-1.35026648024665	2.69313258885659e-06
