"Gene"	"log2FC"	"FDR"
"8992"	"BLMH"	0.382104938919365	0.184600468659831
"8993"	"LRRC43"	0.356488560768335	0.184704372498162
"8994"	"RBM7"	-0.327076489440999	0.184704372498162
"8995"	"F12"	-0.249089812849564	0.184838631749452
"8996"	"AGAP5"	-0.272936749747662	0.18492668519913
"8997"	"IFI35"	-0.125912498720231	0.185024422655095
"8998"	"LOC92659"	-0.250501004423289	0.1873330199976
"8999"	"DDHD1"	0.331006832895216	0.185144114243078
"9000"	"DKKL1"	0.180716708579193	0.185296245830048
"9001"	"DUT"	-0.214405791576415	0.185370220977071
"9002"	"UBD"	-0.424565397166952	0.185370220977071
"9003"	"ARMC8"	-0.173729052664754	0.185400688155996
"9004"	"NANOS3"	-0.380443992074659	0.185504506655547
"9005"	"CYP2A6"	-0.224842368769353	0.185609874311122
"9006"	"LOC399744"	-0.261411854712711	0.187931326924498
"9007"	"LOC441208"	-0.260704163727309	0.187949023837784
"9008"	"TREML3"	-0.336931886539372	0.18586954518559
"9009"	"SPIN1"	-0.184628195022992	0.18586954518559
"9010"	"FAM125B"	-0.293891548469972	0.186072672251031
"9011"	"NR1D1"	0.262582594849082	0.186085899998094
"9012"	"NIP7"	-0.222992574498999	0.186151996978585
"9013"	"CCDC93"	-0.340611518318167	0.186151996978585
"9014"	"DENND2C"	-0.379670553174171	0.186151996978585
"9015"	"TFB1M"	-0.200383419245128	0.186227069837374
"9016"	"TUBB4"	0.326016648017147	0.186262649172695
"9017"	"RDH13"	-0.291673199814166	0.18651798898094
"9018"	"SLC5A6"	-0.362106638897528	0.18651798898094
"9019"	"GAS2L2"	0.240263260323228	0.186573982126218
"9020"	"C10orf76"	0.250855711581577	0.186611415381216
"9021"	"EHD2"	0.21383638240029	0.186611415381216
"9022"	"PPP1R3E"	-0.132054255833515	0.186666572825062
"9023"	"ARHGAP27P1"	0.208060047234621	0.186666572825062
"9024"	"MPRIP"	-0.257927432678043	0.186833042397109
"9025"	"C17orf101"	-0.134338272403593	0.186852168650739
"9026"	"LRRC23"	-0.284604242480988	0.187020226251973
"9027"	"KLF11"	-0.336963718005853	0.18709788754154
"9028"	"TMEM205"	-0.268419090784097	0.187240122480984
"9029"	"LOC100302650"	0.183618173531806	0.189412474339095
"9030"	"STOM"	-0.2813635305522	0.1873330199976
"9031"	"REN"	-0.155905173755244	0.187393682222073
"9032"	"LOC646762"	-0.306641317815382	0.189470710002931
"9033"	"COL5A1"	0.289565171447257	0.187476534178353
"9034"	"LOC100129534"	-0.279978736173759	0.187612660714191
"9035"	"WNT8B"	-0.217980211768686	0.187724619321532
"9036"	"C9orf169"	-0.272898887730773	0.187817511180242
"9037"	"SYS1-DBNDD2"	-0.167292736466344	0.187949023837784
"9038"	"TRMT5"	-0.166844029066407	0.187986496249872
"9039"	"TMEM54"	-0.357769490151672	0.188029418480135
"9040"	"WASH2P"	0.244080187247402	0.188029418480135
"9041"	"TBX19"	-0.521702328884194	0.18828150365474
"9042"	"C14orf181"	-0.157606016484345	0.190385261691552
"9043"	"PARP4"	-0.166311366849937	0.188359156641203
"9044"	"PRIM2"	-0.290511477098621	0.188359156641203
"9045"	"RICTOR"	-0.47970488678857	0.188359855741404
"9046"	"ACAP1"	-0.249582900636222	0.188402863658213
"9047"	"PDIA2"	-0.644752499660479	0.188402863658213
"9048"	"TACC2"	0.261831061700523	0.188452465483045
"9049"	"AGPAT6"	-0.234503038286837	0.188480786697837
"9050"	"PGRMC2"	0.246319561058944	0.188500246676067
"9051"	"TARSL2"	-0.300565144928675	0.188500246676067
"9052"	"FAM183B"	-0.160827082628706	0.188500246676067
"9053"	"PSMA1"	-0.289134671918709	0.188500246676067
"9054"	"MRPS25"	-0.256441839178119	0.18851508258223
"9055"	"NCAPH2"	-0.234666702827245	0.188559397966798
"9056"	"HACL1"	-0.335329856125064	0.188933468881208
"9057"	"SRF"	-0.152293817411232	0.188933468881208
"9058"	"SOD3"	-0.294324548919537	0.188933468881208
"9059"	"LMBR1"	-0.200762038000375	0.188933468881208
"9060"	"ARPC3"	-0.235145419057141	0.188969791122842
"9061"	"FAM134A"	0.315015613750388	0.188969791122842
"9062"	"AHCYL1"	-0.337742552589975	0.189096479609336
"9063"	"BNIP2"	-0.217499934328328	0.189141995950682
"9064"	"FUT10"	-0.166232462969895	0.189259513041865
"9065"	"XRCC2"	-0.205966175933386	0.189442965129545
"9066"	"ZCCHC11"	0.296263464326404	0.189470377194449
"9067"	"LRAT"	0.286743664415807	0.189839169102169
"9068"	"C11orf87"	0.280804364219103	0.189879221029508
"9069"	"TMCC3"	0.590927542713037	0.189879221029508
"9070"	"RAC3"	-0.191502535520868	0.189941693504792
"9071"	"CSDA"	0.338111410523847	0.190081228637432
"9072"	"SLC4A10"	0.296287182054261	0.190081228637432
"9073"	"USP46"	0.369812246187672	0.190081228637432
"9074"	"CLK4"	0.370319485887168	0.1900862830275
"9075"	"ZBTB8B"	0.193265174839748	0.190091864183721
"9076"	"CDC42BPG"	-0.174986006952009	0.190339729011205
"9077"	"ALCAM"	-0.324535264056934	0.190385261691552
"9078"	"CD86"	-0.239665684302446	0.190385261691552
"9079"	"ISM2"	-0.290648764643001	0.190397971497114
"9080"	"ARL5B"	-0.482712153283554	0.190477297983312
"9081"	"MLH1"	-0.296891191863117	0.190594381845953
"9082"	"SEC24D"	-0.330831810882956	0.190774222217008
"9083"	"SLC15A4"	-0.24234149667199	0.190822454940576
"9084"	"NELF"	-0.318054183086632	0.190908902249149
"9085"	"SHQ1"	0.298918684929343	0.190992922686097
"9086"	"PRSS35"	0.312362298918254	0.191387590244837
"9087"	"ITPRIPL1"	-0.245119904713168	0.191423507734458
"9088"	"ESPNP"	0.247136235164223	0.191423507734458
"9089"	"ZNF518B"	-0.484747904321773	0.191546509088144
"9090"	"TG"	-0.193742241106573	0.19155548261393
"9091"	"FBXO9"	-0.179610955404487	0.191622398185561
"9092"	"SLFN11"	0.529722844494223	0.191687324119536
"9093"	"FBRS"	-0.170377300107334	0.191729859848435
"9094"	"GBE1"	-0.235040603984407	0.191729859848435
"9095"	"GALNT14"	0.521117541258467	0.191729859848435
"9096"	"BIN1"	-0.403831747517396	0.191729859848435
"9097"	"SPIRE2"	-0.148470513115705	0.191729859848435
"9098"	"PEX19"	-0.29243980136895	0.19194690437173
"9099"	"NPHP3"	-0.227438993254389	0.19194690437173
"9100"	"RNMTL1"	-0.207899020510057	0.192006433849528
"9101"	"DENND5B"	-0.409008872373647	0.192009415863847
"9102"	"TET2"	-0.341200151306442	0.192018593945387
"9103"	"AKAP10"	-0.261823623700464	0.192039389725547
"9104"	"MCART3P"	-0.401800722723211	0.192075934116234
"9105"	"ZNF592"	-0.43017329057349	0.192722762405789
"9106"	"RECQL"	-0.337645430410954	0.192722762405789
"9107"	"LOC341056"	-0.500558339447781	0.192722762405789
"9108"	"WIPF2"	-0.134767355759226	0.192757296576332
"9109"	"C2orf61"	-0.229961415070951	0.192911635587617
"9110"	"LINC02085"	0.3477595654152	0.192959868756419
"9111"	"APCDD1L"	-0.30159148609419	0.192959868756419
"9112"	"LOC145783"	-0.222972444905064	0.193024677567446
"9113"	"EXOSC10"	-0.346741635906127	0.193024677567446
"9114"	"FXYD4"	-0.153093032729053	0.193124873828684
"9115"	"STAU1"	-0.337334516089068	0.193235827332479
"9116"	"C7orf49"	-0.265518251906113	0.193257542522871
"9117"	"FAM151B"	-0.391612519697922	0.193257542522871
"9118"	"KLHL36"	-0.140993138188703	0.19335918286387
"9119"	"C6orf222"	-0.293317043367777	0.193399161327749
"9120"	"FAM89A"	0.214243328092456	0.193484171766157
"9121"	"SHBG"	-0.188627380087121	0.193500873371916
"9122"	"KIAA1024"	-0.231660561485905	0.193728504609735
"9123"	"SULF2"	-0.292456894962086	0.193816055121868
"9124"	"FAH"	-0.267644209779904	0.193816055121868
"9125"	"OGDH"	0.292218299097036	0.193962687720779
"9126"	"FANCG"	-0.39677111760726	0.193974726086347
"9127"	"MEX3A"	0.394776931507615	0.194179732723262
"9128"	"CASP8AP2"	-0.272608886300328	0.194304433600444
"9129"	"MESDC1"	-0.206843839060442	0.194418532050864
"9130"	"KRBA2"	-0.354425398328055	0.194418532050864
"9131"	"DDX55"	-0.251422108604113	0.194418532050864
"9132"	"RNF103"	-0.262248517614285	0.194418668998493
"9133"	"FRG2C"	-0.30676537634555	0.194422872565793
"9134"	"PCDHGA10"	0.4017108526762	0.194481273294522
"9135"	"KCNMB4"	-0.21386384545938	0.194630371646
"9136"	"CAMK2D"	0.404184434752642	0.194689702947014
"9137"	"AGGF1"	-0.234478242223411	0.194722325902162
"9138"	"KMT2D"	-0.268653162174811	0.194782436581255
"9139"	"FYB"	-0.280344654517437	0.194790710390332
"9140"	"NOC2L"	-0.264121882811853	0.194806167988519
"9141"	"SERPINC1"	-0.26472185153365	0.194993354750818
"9142"	"EPHB3"	-0.273774299765799	0.195178958675162
"9143"	"TAF3"	-0.156241619151432	0.195188618908804
"9144"	"TDRKH"	-0.226329349014813	0.195188618908804
"9145"	"LARS"	-0.186957103988088	0.202530712440638
"9146"	"CRYAB"	0.407450090881882	0.195360840773901
"9147"	"NPFF"	-0.198665039505081	0.195592525901205
"9148"	"ZRANB1"	-0.222361145318106	0.19604765503903
"9149"	"FASTK"	-0.191908141270749	0.196053487793274
"9150"	"SATB1"	0.315770367783626	0.196066792997257
"9151"	"LOC148696"	0.356856422881071	0.196082887738354
"9152"	"PDCD11"	-0.373332059888132	0.196125844229865
"9153"	"UBASH3B"	0.460061370229385	0.19618398766361
"9154"	"DGKH"	-0.187012601779736	0.196324787902491
"9155"	"IL32"	0.205867218408297	0.196541203861922
"9156"	"TEAD2"	0.191099473831403	0.196646090261108
"9157"	"BRP44"	0.311787119692044	0.196816054285373
"9158"	"MAPK15"	-0.245509847242501	0.196851611528084
"9159"	"AGAP3"	0.479532507622995	0.196851611528084
"9160"	"PSPN"	-0.228633165741203	0.196986003892516
"9161"	"CCP110"	-0.166238131470636	0.196986003892516
"9162"	"ZNF583"	0.339869171870384	0.196986003892516
"9163"	"PTGER2"	0.223246802535034	0.197143354994596
"9164"	"CTR9"	-0.510954925697147	0.197238185199156
"9165"	"SERINC2"	-0.149634503563445	0.197355620127295
"9166"	"TMEM8B"	0.373352040869139	0.197421098562839
"9167"	"PDLIM5"	-0.413645246298634	0.197593318437836
"9168"	"MAP6"	0.560490547612476	0.197620892137355
"9169"	"LOC100130093"	-0.239208421344538	0.197630636625696
"9170"	"ZNF74"	-0.197407192773184	0.197685263297524
"9171"	"TM7SF2"	-0.263146946726039	0.197852456947408
"9172"	"LOC100131193"	0.247094940269805	0.200218873647465
"9173"	"NFU1"	-0.210162544137516	0.198015827886738
"9174"	"CASP4"	-0.158342167617205	0.198016305980976
"9175"	"PLSCR1"	-0.350298168374871	0.198020223752998
"9176"	"TMEM84"	-0.321109289434413	0.198027808122597
"9177"	"MRPS15"	-0.218628747025519	0.198072557223605
"9178"	"ZNF114"	-0.191266325307793	0.19810330324049
"9179"	"KLF15"	0.279729330642457	0.198152469107615
"9180"	"BSPRY"	-0.18104828938748	0.198296816239337
"9181"	"MINPP1"	0.35307140272064	0.198408778662844
"9182"	"PDE6D"	-0.216245911461471	0.198456827428034
"9183"	"CCDC115"	-0.29855425123977	0.198625006856766
"9184"	"PHLDA1"	-0.277282734429016	0.198649029411453
"9185"	"FCAMR"	-0.168537552847671	0.198699060002267
"9186"	"DTWD2"	0.13225377789967	0.198703362011067
"9187"	"CATSPERG"	-0.178441708805826	0.198858204321697
"9188"	"WDR6"	-0.187614032374276	0.199080920313261
"9189"	"ROR1"	-0.348003624818377	0.19912154009964
"9190"	"BCAS4"	0.286290810182268	0.19912154009964
"9191"	"TLL1"	0.304857870626016	0.19912154009964
"9192"	"FAM50B"	-0.243126237439701	0.19916705466413
"9193"	"ADAMTSL1"	0.299681931126987	0.199177634311505
"9194"	"ATP10A"	-0.249069075231855	0.199187011587772
"9195"	"C6orf106"	-0.375887247134831	0.199320923049684
"9196"	"ZNF516"	-0.290485143117557	0.199413989490207
"9197"	"PCBD2"	-0.198945308699654	0.199414368040639
"9198"	"HNRNPH3"	-0.201921512739743	0.199438985956224
"9199"	"DYRK2"	-0.205340844914599	0.199502613900555
"9200"	"TEX15"	-0.230039793465267	0.199533229702782
"9201"	"SLC38A7"	-0.215934279375695	0.199533229702782
"9202"	"C9orf171"	0.322301508274427	0.200010125641216
"9203"	"YARS2"	-0.174192536014556	0.200179572149835
"9204"	"CCK"	-0.3014678990493	0.200179572149835
"9205"	"C9orf82"	-0.148934013362064	0.200432370469802
"9206"	"GZMA"	-0.321594110550204	0.20057415330777
"9207"	"FAM100B"	-0.150126565208758	0.20058451814929
"9208"	"CCL24"	-0.231374871596499	0.200606102258159
"9209"	"ZFP2"	0.241038436719091	0.200737125238958
"9210"	"TMEM51"	0.239325891549038	0.200737125238958
"9211"	"TGFA"	0.245817150108559	0.200737125238958
"9212"	"DCAF11"	-0.229386960150122	0.200825422412414
"9213"	"KLF7"	-0.298673383688347	0.20087200094007
"9214"	"FAM54A"	-0.213616391904579	0.200910218943295
"9215"	"GOLGB1"	-0.127271757339285	0.200937101307981
"9216"	"PNN"	-0.265483378861527	0.200990408816658
"9217"	"CROCCL2"	-0.255948937237748	0.201171002702708
"9218"	"MMP23B"	-0.294692952576774	0.201171002702708
"9219"	"PROSC"	-0.252344951964909	0.201217509241233
"9220"	"RNF160"	-0.294861658371655	0.20124406278862
"9221"	"NUDT21"	-0.161427838888138	0.201252163753841
"9222"	"CHML"	-0.240811258525756	0.201339598456874
"9223"	"ABCC6P2"	0.163544884718259	0.201564197714199
"9224"	"AKT1"	0.351700807945872	0.201564197714199
"9225"	"SLC22A14"	0.204583890621897	0.201564197714199
"9226"	"ZNF69"	0.303702635245603	0.201750429558462
"9227"	"C1orf216"	-0.187813719715537	0.201750429558462
"9228"	"RWDD4A"	0.279124031299826	0.201872424075422
"9229"	"MYL5"	-0.243564503612063	0.201872424075422
"9230"	"ZNF828"	-0.308330078289349	0.20190392151239
"9231"	"GSTM4"	-0.307265549826853	0.201922704936649
"9232"	"TXNDC6"	-0.23146971931628	0.202206108075777
"9233"	"CLNK"	-0.257704542376653	0.202293987931717
"9234"	"ALDOB"	0.245369840183738	0.202508856959227
"9235"	"TTLL11"	0.32728368183841	0.202509343687244
"9236"	"C4BPA"	0.400230912023391	0.202530712440638
"9237"	"NDUFAF2"	0.119646509441498	0.202646996412195
"9238"	"S1PR4"	-0.253411697119422	0.202646996412195
"9239"	"C16orf71"	-0.308009252232725	0.202652239850013
"9240"	"SLC16A6"	0.357752356328359	0.202687203231173
"9241"	"C4orf12"	0.145695774009491	0.202837129715786
"9242"	"PRKD3"	0.29029218612657	0.202837129715786
"9243"	"AMIGO2"	-0.449517665756707	0.203033553099853
"9244"	"FBXL14"	-0.368671340411336	0.203089494016734
"9245"	"ZNF844"	0.513636100960527	0.203089494016734
"9246"	"NLRP6"	0.269140631837242	0.203214996562185
"9247"	"FBXO25"	0.196903886167132	0.203261707512709
"9248"	"PPIB"	-0.173834778733839	0.203261707512709
"9249"	"IDH1"	-0.1332920550647	0.203428505729737
"9250"	"GLO1"	0.400769904491079	0.203429036524342
"9251"	"ZNF799"	-0.176068361992445	0.203663499101229
"9252"	"MLLT4"	-0.265882522997576	0.203780590428541
"9253"	"SARS2"	-0.247283446602425	0.203780590428541
"9254"	"URB2"	-0.373869329996709	0.20379792265089
"9255"	"EXOC7"	-0.170446139250742	0.203869225951704
"9256"	"HSP90AB2P"	-0.404277180470554	0.203869225951704
"9257"	"PHF20L1"	-0.31817965203255	0.203871230901635
"9258"	"SEC61A1"	-0.253087294544229	0.203871230901635
"9259"	"C18orf54"	0.197564818825567	0.203871230901635
"9260"	"ETNK1"	0.390865792167833	0.20388869200601
"9261"	"SIK3"	-0.257652727923039	0.203900732015045
"9262"	"RASA1"	0.202409813962753	0.203990810111184
"9263"	"TFAP2E"	0.290916252372995	0.204030697894976
"9264"	"SLC26A8"	0.272293942313625	0.204069886701532
"9265"	"BPTF"	-0.247905700011554	0.20409927292361
"9266"	"LY6G6C"	0.166636798065717	0.20409927292361
"9267"	"RILPL1"	0.25161253714355	0.204141722102155
"9268"	"MON2"	-0.251796894965253	0.204568238058367
"9269"	"PGF"	-0.138004812330567	0.204959890823266
"9270"	"ZNF417"	0.282194309101244	0.20503493463912
"9271"	"TRIM5"	0.336299797539207	0.205061406459005
"9272"	"POU6F1"	0.30702777008085	0.205163206352309
"9273"	"B4GALNT1"	0.634223903991568	0.205163206352309
"9274"	"TOMM20L"	-0.131720521691566	0.205163206352309
"9275"	"KIN"	0.222896597399296	0.205256073154554
"9276"	"GTF3C5"	-0.312070745469411	0.205276372183918
"9277"	"DIP2C"	-0.35035771398346	0.205291174661792
"9278"	"ANKZF1"	0.223680345977992	0.205453805531843
"9279"	"PRR14"	-0.13500488520978	0.205476050707283
"9280"	"PAFAH1B2"	0.225892832979266	0.205476050707283
"9281"	"ZNF542"	0.201776502429968	0.20550550271807
"9282"	"ST3GAL2"	-0.246788176892885	0.205519206998993
"9283"	"FLJ10661"	0.46303023311122	0.208006880259424
"9284"	"NAA25"	-0.180217472820828	0.205672921726156
"9285"	"GPHA2"	-0.183511218769124	0.20578457216821
"9286"	"SPHAR"	-0.192904429036585	0.205809634457755
"9287"	"AFAP1"	-0.347890780419902	0.205963480864293
"9288"	"RNH1"	0.358167964185368	0.205963480864293
"9289"	"EP400NL"	-0.345655083484786	0.205996517323428
"9290"	"ATP1A1"	-0.323866527645569	0.20609812510205
"9291"	"NFYC"	-0.335013370937765	0.206215817560694
"9292"	"OR5K2"	-0.316077236308349	0.206387220641097
"9293"	"C3orf34"	-0.222833195339928	0.20671455059874
"9294"	"ITGB3"	-0.400316054951923	0.206771709358831
"9295"	"ZBTB5"	0.167840367709223	0.206771709358831
"9296"	"ALDH9A1"	-0.193341003369538	0.206782276524453
"9297"	"A2LD1"	-0.226569198378162	0.206782276524453
"9298"	"NCF1C"	-0.281744184272848	0.206908835926222
"9299"	"C6orf182"	0.182879122301631	0.206908835926222
"9300"	"FGB"	0.226500683125244	0.206921880556027
"9301"	"UBE2N"	0.364182731858749	0.2071625292951
"9302"	"UBTD2"	-0.326179271451053	0.2071625292951
"9303"	"BTBD18"	-0.145068209107793	0.20720616294011
"9304"	"LEMD1"	0.195853282197648	0.207290349340272
"9305"	"KDELR2"	-0.139874179739865	0.207453233909455
"9306"	"RBP2"	-0.230296030303566	0.207491711312763
"9307"	"KCNH1"	0.403837915062711	0.207496886144295
"9308"	"ACAT1"	0.18428380697109	0.207526031057248
"9309"	"CD177"	-0.154256938905408	0.207616953397986
"9310"	"RXRA"	0.290820326584495	0.207669397653261
"9311"	"MAK"	0.25490239689444	0.207707690742323
"9312"	"DCAF17"	-0.312806379279506	0.207707690742323
"9313"	"GPR84"	-0.280850931842498	0.207748783407372
"9314"	"TOMM40L"	-0.299888610002599	0.208042286303899
"9315"	"CRAMP1L"	-0.162150156114936	0.208063705913918
"9316"	"C20orf202"	-0.266853784580971	0.208105125592961
"9317"	"NEK7"	-0.172225559962523	0.208201466935758
"9318"	"C12orf32"	-0.44342375909789	0.208421967949728
"9319"	"C9orf44"	0.178923063320079	0.208421967949728
"9320"	"CD248"	-0.260328112017276	0.208421967949728
"9321"	"MS4A7"	-0.361539245238454	0.208436754789901
"9322"	"ZKSCAN3"	0.244160641555441	0.20894031335691
"9323"	"PTGR2"	-0.187052821599237	0.20894031335691
"9324"	"CCL2"	0.302533395369972	0.20894031335691
"9325"	"NBPF16"	-0.121998540040615	0.208985524465605
"9326"	"KIAA0776"	0.211699843851622	0.209006496504162
"9327"	"ECM2"	0.378150304995053	0.209114716256333
"9328"	"LPAR2"	-0.28587660036714	0.209138820667992
"9329"	"LSG1"	-0.243508899750499	0.209211815454847
"9330"	"CXCL5"	0.261092849151749	0.209657986373917
"9331"	"PLCB1"	0.571200235808823	0.209846933912921
"9332"	"C1orf189"	-0.34806248792899	0.210042472249228
"9333"	"RNPEP"	-0.220294668291692	0.210154938767845
"9334"	"PPP3R1"	-0.282439250450535	0.210357846169291
"9335"	"C20orf94"	-0.188373504580526	0.210401739284573
"9336"	"KIAA0564"	0.316601254371788	0.213112778638326
"9337"	"HMGCR"	-0.210244300832392	0.210540259124962
"9338"	"LDLRAD2"	-0.262618321661467	0.210723335257727
"9339"	"SEC14L4"	0.282119749546574	0.210795356248485
"9340"	"CEACAM3"	-0.254073217569227	0.210857978641635
"9341"	"TIMP4"	-0.275362837517088	0.210910884734323
"9342"	"ANO6"	0.227740766016411	0.210916496927556
"9343"	"CLIC1"	-0.222439657025943	0.210916496927556
"9344"	"C18orf21"	0.314111388984456	0.210934373336386
"9345"	"BOK"	0.198794508558519	0.211323773356226
"9346"	"CCPG1"	0.333973993304613	0.211571340444231
"9347"	"PRDM1"	0.339409870612928	0.211686785756883
"9348"	"TIPRL"	-0.203931068458618	0.219365787363748
"9349"	"ANKRD36B"	-0.370515242100076	0.211888734314174
"9350"	"PLBD2"	-0.228131752937822	0.212178506034879
"9351"	"NETO2"	0.616752251862397	0.212182049141654
"9352"	"CTNNBL1"	-0.160640246157083	0.212250349095442
"9353"	"CACNA1D"	-0.283744991195709	0.212524712180018
"9354"	"NUP107"	-0.28589632664286	0.21267333109518
"9355"	"LOC100126784"	0.244561850142812	0.21267333109518
"9356"	"CCDC144A"	0.363248269553637	0.212727363058196
"9357"	"NKTR"	-0.184181773040292	0.213102278285697
"9358"	"SLC7A10"	-0.229837306748396	0.213102278285697
"9359"	"ZNF512B"	-0.150379975612182	0.213102278285697
"9360"	"TBL3"	-0.165985146028443	0.213221266866503
"9361"	"MMD"	-0.198415533036678	0.213508122496035
"9362"	"RAB28"	-0.225270274263579	0.213543190375508
"9363"	"TMEM125"	-0.29663553040357	0.213576480147591
"9364"	"CXADRP3"	-0.290500581862456	0.213709976913204
"9365"	"FBXL6"	-0.125557015548014	0.213856783668438
"9366"	"IL12RB1"	-0.255451423351579	0.213943233432738
"9367"	"IPO13"	-0.201686260246132	0.214077523841549
"9368"	"REL"	-0.205116079714411	0.214077523841549
"9369"	"RHCE"	-0.185941078421077	0.214103264447006
"9370"	"SHARPIN"	-0.168552855178194	0.214278048120361
"9371"	"TP53BP1"	-0.178807795021569	0.214336714438732
"9372"	"ZNF226"	-0.191923162166556	0.214336714438732
"9373"	"RNF175"	0.341323061505596	0.214396517891871
"9374"	"GARNL3"	0.184965431156463	0.214592182908587
"9375"	"TRIM37"	-0.306215970464753	0.214609220318852
"9376"	"B4GALNT2"	-0.537088538759857	0.214805489843888
"9377"	"WDR8"	-0.170443480130221	0.214840588400113
"9378"	"EPN1"	-0.197302403060407	0.214840588400113
"9379"	"CD55"	0.429659937378395	0.214840588400113
"9380"	"ANKH"	-0.198049675766544	0.214857064972738
"9381"	"KLHL35"	-0.225922597309438	0.214909314747822
"9382"	"RBM17"	-0.469898343205092	0.21496330251534
"9383"	"DKFZp761E198"	-0.251680008220977	0.217512843213472
"9384"	"CACNA2D2"	0.212384921402502	0.215161657795137
"9385"	"CNN1"	-0.150512788412462	0.215246522515625
"9386"	"ADPRHL1"	-0.207893183112869	0.215304263293427
"9387"	"NCAPG2"	-0.212370963520014	0.215314345969302
"9388"	"L2HGDH"	-0.321970135810528	0.220594045931142
"9389"	"LOC100125556"	0.161619885508998	0.217787872324581
"9390"	"CD63"	-0.204754120196987	0.215419550550466
"9391"	"ATP6V1G2"	-0.327473903677324	0.215419550550466
"9392"	"TJP1"	0.214942216679578	0.215575667551451
"9393"	"RNF212"	-0.493201084329939	0.215615460313813
"9394"	"C11orf17"	0.326972438040677	0.215671385020305
"9395"	"TRMU"	-0.180138595100844	0.215694567005343
"9396"	"TIGIT"	-0.259741922753654	0.215694567005343
"9397"	"SLC22A4"	0.389861501154646	0.215934481691802
"9398"	"CD109"	-0.342532539297818	0.215995548139249
"9399"	"AQP6"	0.248926149166696	0.215995548139249
"9400"	"HDAC5"	-0.487999676240974	0.216157922106554
"9401"	"GOLGA6L5"	0.224725968825275	0.216195204625638
"9402"	"TPCN2"	-0.225804408229316	0.216230488329518
"9403"	"PPP1CA"	-0.219419011165793	0.216239244419264
"9404"	"JAK3"	0.247515094482186	0.216239244419264
"9405"	"DNAJB2"	-0.275991710378342	0.216239244419264
"9406"	"APOM"	-0.35657327980442	0.216247787903349
"9407"	"SLC45A3"	-0.211277201162454	0.216487406927567
"9408"	"DOCK4"	0.318750048091693	0.216667337730301
"9409"	"TAGLN3"	0.267807198186766	0.216832040303405
"9410"	"SUMO1P1"	0.257575680899841	0.216914802499922
"9411"	"ZSCAN21"	0.405100712601355	0.216914802499922
"9412"	"SYNGR2"	0.222697938251842	0.216959482330167
"9413"	"SLIT1"	-0.120867297088507	0.216971240040364
"9414"	"IFNAR2"	-0.29614861718231	0.219456682126982
"9415"	"ZNF778"	-0.207852900284986	0.217090756033699
"9416"	"DNAJC4"	-0.174169340767662	0.217090756033699
"9417"	"TMEM194B"	0.313469163202942	0.217129059778879
"9418"	"NAA50"	-0.176316042129927	0.217161966725613
"9419"	"TMEM175"	-0.168432576550926	0.217256655548908
"9420"	"C1orf156"	-0.109430244702423	0.217256655548908
"9421"	"CDC37"	-0.138684590013163	0.217314449705979
"9422"	"ENTPD1"	0.300563678836212	0.217337018651872
"9423"	"TAS1R1"	0.358480247602754	0.217446421858726
"9424"	"ZNF513"	0.379239437050696	0.217489001857865
"9425"	"MT1A"	-0.251464201338857	0.21749012708206
"9426"	"APITD1"	-0.280960458882053	0.217503919319692
"9427"	"CPSF1"	-0.265731029720242	0.217520656250283
"9428"	"MUC21"	-0.337774412542038	0.217787872324581
"9429"	"UNC5B"	0.293515038224585	0.217787872324581
"9430"	"GOLGA2"	-0.22821606625726	0.231787474806998
"9431"	"SHMT1"	-0.278979707823106	0.217788325435904
"9432"	"BTBD12"	-0.314959160439886	0.217788325435904
"9433"	"C9orf7"	0.196333039358027	0.217854468961824
"9434"	"MFSD7"	0.210745081808109	0.217885480372678
"9435"	"LCORL"	-0.177016203491819	0.218055957055072
"9436"	"FSTL1"	-0.214986283506303	0.218208645727599
"9437"	"ST3GAL1"	-0.257753013514339	0.218245989117982
"9438"	"USP39"	-0.266995822208265	0.218245989117982
"9439"	"WASF2"	-0.18453031249738	0.218245989117982
"9440"	"ITGA2B"	0.44996409267066	0.218383012998913
"9441"	"CRYBA4"	0.262216333259448	0.218383012998913
"9442"	"ASPG"	0.256485893854537	0.218489112857776
"9443"	"FAM186B"	-0.139160103999488	0.218512113516145
"9444"	"FOXN2"	-0.205843119457533	0.218757999626899
"9445"	"FAHD1"	-0.321459775692936	0.218892807870218
"9446"	"SREBF2"	0.13316710457416	0.21898686641807
"9447"	"ZNF584"	-0.215032685291912	0.21923288930857
"9448"	"ARFGAP2"	0.156687624689447	0.219242738854232
"9449"	"LIPE"	0.318981106952568	0.219250895274016
"9450"	"WRNIP1"	0.33024167361823	0.219252697920183
"9451"	"UBE2D1"	-0.232619986680108	0.219696265316854
"9452"	"RNF168"	-0.179551111359048	0.219696265316854
"9453"	"IGSF10"	0.333709821757346	0.219759268391651
"9454"	"HIST1H2AD"	0.0798082050757257	0.220066624778123
"9455"	"FLJ13197"	-0.285416500813789	0.223019379943989
"9456"	"KISS1R"	0.473588797206564	0.220244109263221
"9457"	"C19orf53"	-0.207012163930577	0.22028254505812
"9458"	"RFX7"	-0.269104520306035	0.220297655236423
"9459"	"CLK3"	-0.160491831522402	0.220366324077468
"9460"	"AADAC"	0.329654455329677	0.220371649607016
"9461"	"NAPSB"	-0.159771470082448	0.220371649607016
"9462"	"CDKL1"	-0.316639688698434	0.220630505196161
