"ID"	"Gene.symbol"	"logFC"	"adj.P.Val"
"12390"	"230235_at"	"MCTS1"	0.0459137336046958	0.554102701494946
"12391"	"225320_at"	"MCU"	0.00930808702345054	0.904761413271516
"12392"	"218802_at"	"MCUB"	0.0388661834845205	0.700363458565288
"12393"	"220094_s_at"	"MCUR1"	-0.11677847146702	0.0210609913394809
"12394"	"203062_s_at"	"MDC1"	-0.239553366255235	4.85707129610214e-08
"12395"	"205375_at"	"MDFI"	0.319074195230352	0.203855300094535
"12396"	"239172_x_at"	"MDFIC"	0.448283539823326	0.0710480905730614
"12397"	"242757_at"	"MDGA1"	0.14099963019478	0.534458334700876
"12398"	"1570114_at"	"MDGA2"	0.372553645702926	0.162813300043473
"12399"	"200978_at"	"MDH1"	0.120939562223377	0.0085520843350636
"12400"	"1558077_s_at"	"MDH1B"	0.132158654379289	0.0163975653723317
"12401"	"213333_at"	"MDH2"	0.0673185768270042	0.215392483535379
"12402"	"209035_at"	"MDK"	-0.103178694596924	0.323724503315343
"12403"	"213761_at"	"MDM1"	-0.0916840796034712	0.0979980929227445
"12404"	"217373_x_at"	"MDM2"	0.251946616858342	0.0224159196983803
"12405"	"236814_at"	"MDM4"	-0.181121725554585	0.0163393999658418
"12406"	"234854_at"	"MDN1"	0.371331131611358	0.0758307947007421
"12407"	"1562731_s_at"	"MDS2"	0.160330523532889	0.0890286268259984
"12408"	"204059_s_at"	"ME1"	1.90994455321452	4.36193749987232e-47
"12409"	"210153_s_at"	"ME2"	0.144778238029012	0.00779854529013703
"12410"	"204663_at"	"ME3"	0.117557179970737	0.107217512487329
"12411"	"218061_at"	"MEA1"	-0.0122331036655758	0.891264618512005
"12412"	"230293_at"	"MEAF6"	-0.131812390639062	0.0654313789701768
"12413"	"221884_at"	"MECOM"	-0.0515082108121749	0.251361507328062
"12414"	"202616_s_at"	"MECP2"	-0.211043516356355	0.0132175405722738
"12415"	"218664_at"	"MECR"	0.0531799215732356	0.679773261512204
"12416"	"203496_s_at"	"MED1"	-0.306689833636384	0.0883035628975212
"12417"	"223247_at"	"MED10"	0.0162400566187877	0.853823370722917
"12418"	"226958_s_at"	"MED11"	-0.0416461397416725	0.457976440827614
"12419"	"211342_x_at"	"MED12"	-0.0833062493239698	0.333144693043663
"12420"	"232114_at"	"MED12L"	-0.145749984917519	0.52950706500282
"12421"	"201986_at"	"MED13"	-0.146872844046131	0.00362471985503381
"12422"	"212207_at"	"MED13L"	-0.235525214041049	0.00382299060295694
"12423"	"202611_s_at"	"MED14"	-0.159281278947891	0.00722126222908789
"12424"	"231226_at"	"MED14OS"	0.320876597828372	0.193392236686343
"12425"	"222175_s_at"	"MED15"	0.207378666854778	0.00295833815547311
"12426"	"1561433_at"	"MED15P9"	0.0684595246604127	0.726548455256428
"12427"	"221938_x_at"	"MED16"	0.107859644265988	0.178607228226772
"12428"	"221517_s_at"	"MED17"	-0.0943094919211145	0.0687848930300297
"12429"	"226293_at"	"MED19"	0.163678637119803	0.000122969354922145
"12430"	"206961_s_at"	"MED20"	0.181823028236347	0.360324385335012
"12431"	"206593_s_at"	"MED22"	0.0743724634324838	0.382135240255015
"12432"	"218846_at"	"MED23"	-0.0961604258173914	0.0496298479976795
"12433"	"215337_at"	"MED24"	0.365837777634943	0.0456243113894423
"12434"	"215897_at"	"MED25"	0.462680494084009	0.00121302872000532
"12435"	"227538_at"	"MED26"	-0.267556748058629	3.05729581144959e-07
"12436"	"51176_at"	"MED27"	-0.125201824635139	0.0186027719968132
"12437"	"228992_at"	"MED28"	-0.23463653494267	1.00282699460723e-06
"12438"	"225708_at"	"MED29"	-0.138677609774984	0.000868452470388942
"12439"	"227786_at"	"MED30"	-0.211723903860831	0.00113739336218292
"12440"	"219318_x_at"	"MED31"	0.274916201565492	0.00117275238660964
"12441"	"217843_s_at"	"MED4"	-0.104288864796105	0.0906471377609792
"12442"	"207079_s_at"	"MED6"	0.356711916276277	1.35132737120923e-10
"12443"	"204349_at"	"MED7"	-0.108795021717203	0.198191521489273
"12444"	"213696_s_at"	"MED8"	0.195891564670779	0.0578632473457013
"12445"	"218372_at"	"MED9"	0.00162764467639853	0.989125573882427
"12446"	"1565765_x_at"	"MEDAG"	0.297329064219218	0.0386822097412868
"12447"	"214684_at"	"MEF2A"	0.0919581053116811	0.211753817354826
"12448"	"205124_at"	"MEF2B///BORCS8///BORCS8-MEF2B"	-0.108716353400547	0.704857491553144
"12449"	"209199_s_at"	"MEF2C"	-0.504879255455688	8.51747993081522e-07
"12450"	"233522_at"	"MEF2C-AS1"	0.190394977758519	0.465062161897819
"12451"	"203003_at"	"MEF2D"	0.218673208427934	0.407068867889083
"12452"	"208262_x_at"	"MEFV"	0.0794276735758181	0.82296121664435
"12453"	"235077_at"	"MEG3"	0.646659476895483	0.0184276785684888
"12454"	"228632_at"	"MEG9"	0.0819686853788548	0.772707085567789
"12455"	"232523_at"	"MEGF10"	-0.269772590284557	0.122031658705178
"12456"	"1560334_at"	"MEGF11"	0.272081028377358	0.327472502496142
"12457"	"213942_at"	"MEGF6"	-0.350937799599651	0.174596424027955
"12458"	"227327_at"	"MEGF8"	0.172516517814044	0.0194294556164668
"12459"	"212830_at"	"MEGF9"	0.392333131357612	1.93651242290492e-10
"12460"	"1554208_at"	"MEI1"	0.0941731859385158	0.396589490567108
"12461"	"238158_at"	"MEIG1"	-0.0358628854979628	0.699163733326221
"12462"	"237265_at"	"MEIOB///LINC00254"	0.175398577958852	0.576623655631135
"12463"	"1557206_at"	"MEIOC"	0.397255651038747	0.110102146687787
"12464"	"204069_at"	"MEIS1"	-0.156360700264264	0.00117720892879962
"12465"	"207480_s_at"	"MEIS2"	0.0921919712807302	0.0903208958244858
"12466"	"1569402_at"	"MEIS3"	0.338060617348357	0.199711930529187
"12467"	"214077_x_at"	"MEIS3P1"	-0.175268215359161	0.000308877289660653
"12468"	"204825_at"	"MELK"	-0.156374320077812	0.419455927189304
"12469"	"1556538_at"	"MELTF"	0.189041337431085	0.404932704355731
"12470"	"202645_s_at"	"MEN1"	0.00132433421469536	0.989409810714619
"12471"	"205619_s_at"	"MEOX1"	-0.0943778512520117	0.766866844620611
"12472"	"206202_at"	"MEOX2"	0.399203910753145	0.116167754198741
"12473"	"206000_at"	"MEP1A"	1.51769223131371	1.22532331894009e-10
"12474"	"207251_at"	"MEP1B"	0.112019311228716	0.720142645047507
"12475"	"219798_s_at"	"MEPCE"	-0.0645083482855604	0.292093330032281
"12476"	"221150_at"	"MEPE"	0.0974242254577202	0.753981189732198
"12477"	"206028_s_at"	"MERTK"	-0.147999465567198	0.0978992104718993
"12478"	"223264_at"	"MESDC1"	0.0680750084044526	0.437293833359252
"12479"	"224675_at"	"MESDC2"	0.118940580987726	0.0238815589283359
"12480"	"224476_s_at"	"MESP1"	0.125865425063528	0.412923288597981
"12481"	"1556014_at"	"MESP2"	0.318879858044149	0.236101140592837
"12482"	"202016_at"	"MEST"	0.0527805261413992	0.62886222489434
"12483"	"203510_at"	"MET"	-0.368183170798586	5.37158005261952e-09
"12484"	"212673_at"	"METAP1"	0.118460262164396	0.00581117522223736
"12485"	"227805_at"	"METAP1D"	-0.189265034472642	0.00170989775591695
"12486"	"209861_s_at"	"METAP2"	0.0742684216234046	0.113607901694403
"12487"	"228419_at"	"METRN"	-0.624161801841532	0.00439367831345494
"12488"	"225955_at"	"METRNL"	-0.289001474788087	0.000414828548866405
"12489"	"204027_s_at"	"METTL1"	0.138858486897133	0.216280807866156
"12490"	"226631_at"	"METTL10"	0.09964731615948	0.0928548780612053
"12491"	"238680_at"	"METTL12///SNORA57"	-0.159434849452103	0.619952750093475
"12492"	"212405_s_at"	"METTL13"	0.0567137978346253	0.31216421070435
"12493"	"241689_at"	"METTL14"	-0.247245787306819	3.58271220762251e-05
"12494"	"242247_at"	"METTL15"	0.211840131373306	0.00747804316919088
"12495"	"218366_x_at"	"METTL17"	-0.0902054830582202	0.137969531140852
"12496"	"213528_at"	"METTL18"	-0.138084303063273	0.0113312488089339
"12497"	"1553743_at"	"METTL21A"	-0.279023113832949	0.000790762043936677
"12498"	"213861_s_at"	"METTL21B"	0.158783969102014	0.00704980141970268
"12499"	"230331_at"	"METTL21C"	0.233595266111188	0.4829808052234
"12500"	"1560646_at"	"METTL21EP"	-0.0707721524483604	0.807481549349537
"12501"	"218945_at"	"METTL22"	-0.104398925961592	0.0985923672674929
"12502"	"225808_at"	"METTL23"	0.0377523331767193	0.387782055226017
"12503"	"229018_at"	"METTL25"	-0.0817995434632319	0.184046035048575
"12504"	"227378_x_at"	"METTL26"	-0.0887372595810838	0.342591155004542
"12505"	"225253_s_at"	"METTL2A///METTL2B"	0.0625577422089414	0.289935275124171
"12506"	"222276_at"	"METTL2B"	-0.0220395474894275	0.854021599582466
"12507"	"209265_s_at"	"METTL3"	-0.0854820598406523	0.0360060611182398
"12508"	"232194_at"	"METTL4"	-0.131079053630511	0.0613523433508514
"12509"	"220839_at"	"METTL5"	0.196061573191063	0.0940557704288053
"12510"	"1553689_s_at"	"METTL6"	0.0448995305921054	0.612915016837148
"12511"	"207761_s_at"	"METTL7A"	-0.131238696390506	0.000629468436482973
"12512"	"227055_at"	"METTL7B"	0.127190459932986	0.550933252829529
"12513"	"1554667_s_at"	"METTL8"	0.137405364884468	0.0162749622567776
"12514"	"217868_s_at"	"METTL9"	0.0669140968681674	0.237721844115318
"12515"	"227512_at"	"MEX3A"	-0.226068755197666	0.0941965974562131
"12516"	"223627_at"	"MEX3B"	0.38411879506427	0.118632581059163
"12517"	"218247_s_at"	"MEX3C"	-0.212780187725773	0.000560657739837148
"12518"	"222042_x_at"	"MEX3D"	0.638885955649365	0.00278017534170248
"12519"	"203406_at"	"MFAP1"	0.0341571137637207	0.493147635151018
"12520"	"203417_at"	"MFAP2"	-0.142930607023122	0.310070725172211
"12521"	"1552312_a_at"	"MFAP3"	-0.161419474815494	0.326031177172037
"12522"	"210492_at"	"MFAP3L"	0.421697767398171	0.111040680004158
"12523"	"212713_at"	"MFAP4"	-0.0831496964017235	0.630790340327031
"12524"	"209758_s_at"	"MFAP5"	-0.189862736798431	0.389638081385723
"12525"	"222832_s_at"	"MFF"	0.0505609769162181	0.27170249423369
"12526"	"1558960_a_at"	"MFGE8"	0.389989831467118	0.087402426385991
"12527"	"213457_at"	"MFHAS1"	-0.0634329750056519	0.648131544124299
"12528"	"239521_at"	"MFI2-AS1"	-0.308296677860763	0.148012518528962
"12529"	"211801_x_at"	"MFN1"	0.247851127997384	0.000605763749242825
"12530"	"216205_s_at"	"MFN2"	0.216488829268102	0.0274232529385263
"12531"	"213783_at"	"MFNG"	-0.269858520957853	0.312808656976151
"12532"	"218109_s_at"	"MFSD1"	0.0322531409092708	0.624670317560259
"12533"	"209215_at"	"MFSD10"	-0.0254937559202162	0.832302225926572
"12534"	"223242_s_at"	"MFSD11"	0.140284796862238	0.000567798206330508
"12535"	"226516_at"	"MFSD12"	0.250194499740048	0.119312715272333
"12536"	"219745_at"	"MFSD13A"	0.0517223339444159	0.887037967877108
"12537"	"225222_at"	"MFSD14A"	-0.050794320040751	0.237553292531209
"12538"	"223073_at"	"MFSD14B"	0.0911000494442273	0.0535302696282831
"12539"	"224078_at"	"MFSD14C"	-0.0413520595319117	0.811232752915388
"12540"	"225316_at"	"MFSD2A"	0.855672345747222	1.32475176830798e-13
"12541"	"209931_s_at"	"MFSD2B///FKBP1B"	0.147116702712236	0.390432752672566
"12542"	"227296_at"	"MFSD3"	0.0328664124090645	0.903654421594349
"12543"	"238862_at"	"MFSD4A"	0.39233921459022	1.1811336805868e-05
"12544"	"232139_s_at"	"MFSD4B"	0.0482890441647337	0.623843973292384
"12545"	"212861_at"	"MFSD5"	0.13011051889087	0.0245336844091461
"12546"	"225325_at"	"MFSD6"	0.229318535768948	2.36127994904799e-13
"12547"	"1552432_at"	"MFSD6L"	-0.179293514397309	0.384808125967312
"12548"	"205144_at"	"MFSD7"	-0.174438319356235	0.41539806640883
"12549"	"228282_at"	"MFSD8"	-0.105985989221082	0.0223551958700546
"12550"	"213393_at"	"MFSD9"	0.119837639811675	0.0953520543141525
"12551"	"235409_at"	"MGA"	0.0522345668781252	0.726902930411658
"12552"	"206522_at"	"MGAM"	0.141667236561975	0.612521780897053
"12553"	"216666_at"	"MGAM2"	-0.0472865080923497	0.894641926050919
"12554"	"223734_at"	"MGARP"	-0.0484871979985049	0.887440548422518
"12555"	"201126_s_at"	"MGAT1"	0.158881425302596	0.0126270832050566
"12556"	"211061_s_at"	"MGAT2"	0.191054055652137	5.54347680529273e-05
"12557"	"209764_at"	"MGAT3"	-0.224985098502455	0.0297409139224541
"12558"	"219797_at"	"MGAT4A"	0.337545692107382	0.00869069069072684
"12559"	"220189_s_at"	"MGAT4B"	0.238401016054144	0.00292046368686193
"12560"	"207447_s_at"	"MGAT4C"	0.277946377735968	0.401826885371843
"12561"	"1569995_at"	"MGAT4D"	0.169563218397853	0.406242936918201
"12562"	"1570023_at"	"MGAT4EP"	0.29579218162082	0.271633275997999
"12563"	"206720_at"	"MGAT5"	0.153575571141652	0.612506680474182
"12564"	"238445_x_at"	"MGAT5B"	0.136625000918769	0.553458951563092
"12565"	"224134_at"	"MGC10814"	0.0834808953592505	0.797372091177585
"12566"	"211386_at"	"MGC12488"	0.1343542749253	0.236328930160153
"12567"	"224507_s_at"	"MGC12916"	0.364020335963535	0.172452164216843
"12568"	"1569393_at"	"MGC15885"	-0.110286544380853	0.666513270183197
"12569"	"1553747_at"	"MGC16025"	0.286420397982632	0.373466612626467
"12570"	"1558167_a_at"	"MGC16275"	0.122507001378346	0.350614039459445
"12571"	"1554305_at"	"MGC20647"	-0.0364381777451976	0.882778687193929
"12572"	"232568_at"	"MGC24103"	-0.0374883833782036	0.876057632077279
"12573"	"231844_at"	"MGC27345///RBM28"	-0.0324899662391935	0.641892098611898
"12574"	"1570235_at"	"MGC27382"	0.241663487090112	0.483828821607245
"12575"	"211718_at"	"MGC2889"	0.182271951131075	0.53895916317501
"12576"	"1554781_at"	"MGC32805"	-0.263255748856697	0.161514597617949
"12577"	"240692_at"	"MGC34796"	-0.252930592785784	0.0983751966248676
"12578"	"240814_at"	"MGC39584"	-0.175230229036364	0.584714185447567
"12579"	"243602_at"	"MGC40069"	0.340054911907078	0.278234993148138
"12580"	"215524_x_at"	"MGC40069///TRAC///TRAJ17///TRAV20///TRDV2///YME1L1"	0.0309049457249397	0.928155113019556
"12581"	"1554222_at"	"MGC45922"	0.183443867989943	0.493785549978085
"12582"	"207775_at"	"MGC4859"	0.133207021781177	0.71248631403775
"12583"	"1559171_at"	"MGC57346"	0.124193425851749	0.559798271133738
"12584"	"1558611_at"	"MGC57346///CRHR1-IT1"	0.536858717582583	0.0243495046701996
"12585"	"242136_x_at"	"MGC70870"	-0.046043601298301	0.764797305945993
"12586"	"200898_s_at"	"MGEA5"	0.23709292202207	0.000475285211573473
"12587"	"225102_at"	"MGLL"	-0.331970188233715	5.13169650477717e-09
"12588"	"225890_at"	"MGME1"	0.117262397491606	0.0254277849969499
"12589"	"204880_at"	"MGMT"	-0.325810446684667	2.98681194304398e-05
"12590"	"202291_s_at"	"MGP"	-0.27230748262992	0.269655501752987
"12591"	"212576_at"	"MGRN1"	0.0318873050855242	0.77346270382089
"12592"	"224918_x_at"	"MGST1"	0.370851724765709	1.74630736526461e-10
"12593"	"204168_at"	"MGST2"	-0.0408155002920125	0.454312794544292
"12594"	"244122_at"	"MGST3"	0.268231641019526	0.0115666114343746
"12595"	"206560_s_at"	"MIA"	-0.325631917597065	0.0178809487756227
"12596"	"228521_s_at"	"MIA-RAB4B///RAB4B"	-0.0333401454024429	0.765400028525122
"12597"	"221177_at"	"MIA2"	0.200003895135787	0.512193115667969
"12598"	"1553944_at"	"MIA2///CTAGE5"	-0.01872570070595	0.965814409513224
"12599"	"212305_s_at"	"MIA3"	0.397102236983566	3.67611486509882e-15
"12600"	"227168_at"	"MIAT"	0.668344834360839	0.00293849884344964
"12601"	"232310_at"	"MIATNB"	0.199792564668453	0.350627433903213
"12602"	"224722_at"	"MIB1"	-0.144904684631785	0.0310486904248347
"12603"	"241377_s_at"	"MIB2"	0.526195396638819	0.0349467225405626
"12604"	"205904_at"	"MICA"	-0.114109035231262	0.447366968293456
"12605"	"205905_s_at"	"MICA///MICB"	-0.0500077516533217	0.628570099172502
"12606"	"218376_s_at"	"MICAL1"	0.0541381068827782	0.606373071840644
"12607"	"212473_s_at"	"MICAL2"	-0.271668963378174	7.57771870705877e-05
"12608"	"212715_s_at"	"MICAL3"	-0.352664206522668	2.46312860120431e-06
"12609"	"243611_at"	"MICALCL"	-0.278264769413772	0.00853075994830777
"12610"	"55081_at"	"MICALL1"	0.101971548822187	0.0901721411936777
"12611"	"1555862_s_at"	"MICALL2"	1.08027267229999	5.2686488119192e-05
"12612"	"206247_at"	"MICB"	-0.134830548084811	0.496834434932174
"12613"	"216903_s_at"	"MICU1"	-0.112408376655102	0.0609555869408184
"12614"	"212410_at"	"MICU2"	-0.0152463918451353	0.824558913579535
"12615"	"238458_at"	"MICU3"	0.247704653427695	0.0448752631247818
"12616"	"210694_s_at"	"MID1"	-0.0899667207910824	0.31357736409432
"12617"	"218251_at"	"MID1IP1"	0.0519108026408723	0.660935114661296
"12618"	"208384_s_at"	"MID2"	0.0584743062603383	0.497085611515571
"12619"	"225954_s_at"	"MIDN"	0.131594464699983	0.092830894103815
"12620"	"204593_s_at"	"MIEF1"	0.0908989082833802	0.138767629563398
"12621"	"235896_s_at"	"MIEF2"	-0.0346994920373369	0.674155220085243
"12622"	"224447_s_at"	"MIEN1"	0.0739319447670983	0.192659877938295
"12623"	"240227_at"	"MIER1"	0.421523593375421	0.00284072036176097
"12624"	"221862_at"	"MIER2"	0.158410701501113	0.590472560658407
"12625"	"231975_s_at"	"MIER3"	-0.224797556428737	0.000971443630339236
"12626"	"217871_s_at"	"MIF"	-0.132018478635951	0.0941610105353139
"12627"	"1556316_s_at"	"MIF-AS1"	0.0422840805094253	0.914289624054097
"12628"	"223411_at"	"MIF4GD"	-0.0798409356553336	0.204168616724633
"12629"	"235125_x_at"	"MIGA1"	-0.114851496663245	0.174992132160605
"12630"	"226356_at"	"MIGA2"	-0.0834278462231914	0.431245555146322
"12631"	"48659_at"	"MIIP"	-0.0824780890242831	0.345611104437717
"12632"	"217513_at"	"MILR1"	0.171455675796079	0.587629116392619
"12633"	"213189_at"	"MINA"	0.148323955856281	0.015363833977662
"12634"	"235428_at"	"MINCR"	-0.162212053111314	0.0990247302486877
"12635"	"215909_x_at"	"MINK1"	0.218834886763941	0.123901730098317
"12636"	"224867_at"	"MINOS1"	0.0311729902610178	0.595100113156068
"12637"	"37005_at"	"MINOS1-NBL1///NBL1"	0.498040549079478	2.6318461398082e-10
"12638"	"215318_at"	"MINOS1P1"	-0.144378389121698	0.15858281478064
"12639"	"209585_s_at"	"MINPP1"	-0.159358307809217	0.000489840461592295
"12640"	"211724_x_at"	"MIOS"	-0.143630683824467	0.000122969354922145
"12641"	"224179_s_at"	"MIOX"	0.0479801620925135	0.882778687193929
"12642"	"220863_at"	"MIP"	0.135914237613395	0.563803667274425
"12643"	"204305_at"	"MIPEP"	0.126782116870835	0.0126668167467359
"12644"	"236837_x_at"	"MIPEPP3"	-0.190823017461128	0.0426885878959166
"12645"	"1552573_s_at"	"MIPOL1"	0.742395552222543	4.23555974880491e-07
"12646"	"232892_at"	"MIR1-1HG"	0.206967567258127	0.0793889966380572
"12647"	"225381_at"	"MIR100HG"	-0.302581905055471	0.140593732829865
"12648"	"232979_at"	"MIR10A"	0.0790671550179916	0.787115342302479
"12649"	"212801_at"	"MIR1178///CIT"	0.182178937674736	0.0404467638047848
"12650"	"226448_at"	"MIR1182///FAM89A"	0.109156306566828	0.549754457177156
"12651"	"1558412_at"	"MIR1199///MISP3"	0.151645598841117	0.0671776533142119
"12652"	"1558290_a_at"	"MIR1204///PVT1"	0.728008329666576	7.73351611393892e-18
"12653"	"209219_at"	"MIR1236///NELFE"	-0.191978153812444	0.000775373592579404
"12654"	"214839_at"	"MIR124-1///LINC00599"	0.377025571794515	0.0775982516830418
"12655"	"242193_at"	"MIR124-2HG"	0.162322100360671	0.641717083895165
"12656"	"216515_x_at"	"MIR1244-3"	-0.116712616229753	0.0254754591414215
"12657"	"239727_at"	"MIR1247///DIO3OS"	0.36347517847296	0.0441385699724203
"12658"	"1555996_s_at"	"MIR1248///SNORA81///SNORA4///SNORD2///SNORA63///EIF4A2"	0.401993403830394	0.0063417836344301
"12659"	"224625_x_at"	"MIR1282///HYPK///SERF2"	0.213332493360213	8.68903360047613e-07
"12660"	"200875_s_at"	"MIR1292///SNORD110///SNORD86///SNORD57///NOP56"	-0.164158747484056	0.000108631035036721
"12661"	"221580_s_at"	"MIR1304///SNORD5///SNORA32///SNORA40///SNORA18///SNORA1///SNORA8///TAF1D"	0.0458249128488664	0.337102241455059
"12662"	"91617_at"	"MIR1306///DGCR8"	-0.0739170599848524	0.382435609902132
"12663"	"1558645_at"	"MIR133A1HG"	0.211325873282992	0.509251009797144
"12664"	"236573_at"	"MIR133A1HG///MIR133A1///MIR1-2"	-0.263717298307178	0.350132760654334
"12665"	"230805_at"	"MIR142"	-0.216905703793753	0.351170633319473
"12666"	"232504_at"	"MIR146A"	-0.72483908116406	0.000116695284930823
"12667"	"229437_at"	"MIR155///MIR155HG"	-0.496536668226246	0.0286142383635349
"12668"	"239936_at"	"MIR15A///DLEU2"	-0.0311004675929034	0.872030204632093
"12669"	"215629_s_at"	"MIR15A///DLEU2L///DLEU2"	-0.0780578179912315	0.613201237299556
"12670"	"233636_at"	"MIR17HG"	-0.261884674356548	0.434866461407596
"12671"	"232291_at"	"MIR17HG///MIR92A1///MIR20A///MIR19B1///MIR19A///MIR18A///MIR17"	-0.163712939931036	0.298203628668262
"12672"	"232478_at"	"MIR181A2HG"	0.302770109464119	0.236584192093401
"12673"	"241345_at"	"MIR186///ZRANB2"	0.134873533857105	0.438545376232182
"12674"	"208963_x_at"	"MIR1908///FADS1"	-0.123295061907933	0.472032937713742
"12675"	"226144_at"	"MIR1909///REXO1"	0.0627509604159595	0.66082947557021
"12676"	"1556718_s_at"	"MIR194-2"	0.313604295248087	0.101412103564838
"12677"	"1555942_a_at"	"MIR205"	-0.0932003069689786	0.599909240435493
"12678"	"1561371_at"	"MIR2052HG"	0.294609330074984	0.322091493378061
"12679"	"226755_at"	"MIR205HG"	0.133487394454669	0.437229605795017
"12680"	"224917_at"	"MIR21///VMP1"	0.243183666968052	0.0112136786135628
"12681"	"230710_at"	"MIR210HG"	-0.227072536880106	0.018230432580049
"12682"	"214696_at"	"MIR22///MIR22HG"	0.214340587109341	0.0253936916626477
"12683"	"235317_at"	"MIR24-2///MIR23A///LOC284454"	0.146681205307942	0.307084760018598
"12684"	"1559506_x_at"	"MIR2682///MIR137///MIR137HG"	-0.132203488110157	0.671422330903596
"12685"	"244322_at"	"MIR29B1///MIR29A"	0.377321489404462	0.0845733322577188
"12686"	"228528_at"	"MIR29C///MIR29B2"	0.0443802546828049	0.542480173947356
"12687"	"231061_at"	"MIR302B"	0.0805496624764475	0.595100113156068
"12688"	"1556755_s_at"	"MIR3150B///MIR3150A///LOC286149"	0.0163057206629649	0.945571784746056
"12689"	"1561497_at"	"MIR3180-2///MIR3180-1///MIR3180-3"	0.24341166281862	0.357704766182159
"12690"	"230845_at"	"MIR3185///PRAC2"	0.0798618769843893	0.735974683801256
"12691"	"211692_s_at"	"MIR3190///MIR3191///BBC3"	0.211267404702804	0.153000645750155
"12692"	"1554097_a_at"	"MIR31HG"	0.0840377337359897	0.301781906833889
"12693"	"235571_at"	"MIR34A"	-0.0235973774883824	0.795543569097704
"12694"	"1560207_at"	"MIR3610///RAD21-AS1"	-0.115133528890431	0.636105588414597
"12695"	"208750_s_at"	"MIR3620///ARF1"	0.182346463653683	0.121904659504981
"12696"	"200598_s_at"	"MIR3652///HSP90B1"	0.155706060885146	0.177920750524896
"12697"	"200689_x_at"	"MIR3654///EEF1G"	-0.0475451845125789	0.382364635459378
"12698"	"217958_at"	"MIR3656///TRAPPC4"	0.071993413419456	0.10216700273114
"12699"	"225722_at"	"MIR3658///UCK2"	0.0706260908397995	0.355142534115612
"12700"	"1561328_at"	"MIR3663HG"	-0.313686535583739	0.375062556183908
"12701"	"239130_at"	"MIR3671///MIR101-1"	-0.022312967938829	0.838354200220472
"12702"	"237880_at"	"MIR3681HG"	0.253494835968559	0.369723848823989
"12703"	"229926_at"	"MIR3682"	-0.0074428534454789	0.937659370800273
"12704"	"217544_at"	"MIR3916"	-0.08416278836064	0.613805976003112
"12705"	"217714_x_at"	"MIR3917///STMN1"	0.0179565593839701	0.881954110804956
"12706"	"224448_s_at"	"MIR3934///UQCC2"	0.115869379542231	0.0944864304723519
"12707"	"1559777_at"	"MIR3945HG"	0.392284132878148	0.0177115717202709
"12708"	"233610_at"	"MIR3976HG"	0.0145439403948955	0.971666377900786
"12709"	"229784_at"	"MIR424///MIR503HG"	-0.154151662627472	0.549046382303742
"12710"	"241817_at"	"MIR4271///C3orf62"	0.0367989087464444	0.750893058018099
"12711"	"202681_at"	"MIR4271///C3orf62///USP4"	0.0460940778139669	0.352156417326698
"12712"	"1561289_at"	"MIR4290HG"	0.0784348494852027	0.848927265371432
"12713"	"1561963_at"	"MIR4296"	-0.085292284408168	0.742414091288695
"12714"	"1557022_at"	"MIR4300HG"	0.20792440777721	0.546264994508218
"12715"	"244608_at"	"MIR4307HG"	0.278710426649468	0.296593293897228
"12716"	"1562383_at"	"MIR4313"	-0.0848141846466062	0.829525705313031
"12717"	"206516_at"	"MIR4321///AMH"	-0.117827912592793	0.694804895586735
"12718"	"232918_at"	"MIR4435-2HG"	0.264468049814815	0.331557541075956
"12719"	"231954_at"	"MIR4453///DKFZP434I0714"	0.127141379148343	0.237929836641837
"12720"	"237974_at"	"MIR4454///ABHD12B"	-0.116865390104333	0.283043453440192
"12721"	"231381_at"	"MIR4454///ESRG"	0.40578739466773	0.199217050547566
"12722"	"229347_at"	"MIR4458///MIR4458HG"	0.203552077678524	0.106866620652012
"12723"	"225680_at"	"MIR4467///LRWD1"	-0.0477617827460168	0.446249028965155
"12724"	"232848_at"	"MIR4500HG"	0.206109916310254	0.477878725212556
"12725"	"204537_s_at"	"MIR452///MIR224///GABRE"	-0.330961401378018	0.015424685249884
"12726"	"1007_s_at"	"MIR4640///DDR1"	0.0860883480907493	0.118563350957464
"12727"	"224716_at"	"MIR4647///SLC35B2"	0.228578793867134	8.72230984359913e-05
"12728"	"209912_s_at"	"MIR4656///AP5Z1"	-0.156262457323844	0.0302961916430779
"12729"	"225120_at"	"MIR4657///PURB"	-0.113181428567705	0.0015248931560339
"12730"	"202731_at"	"MIR4680///PDCD4"	0.211017867223353	0.015088366155489
"12731"	"227405_s_at"	"MIR4683///FZD8"	-0.6369850352618	5.63162877201585e-18
"12732"	"232123_at"	"MIR4697///MIR4697HG"	0.274428358670808	0.257888003316752
"12733"	"218383_at"	"MIR4707///HAUS4"	-0.10300341360416	0.154984530555159
"12734"	"225374_at"	"MIR4723///TMEM199"	0.0823325960961832	0.0890286268259984
"12735"	"211998_at"	"MIR4738///H3F3B///H3F3A"	-0.390503854324903	5.72961108794421e-14
"12736"	"212015_x_at"	"MIR4745///PTBP1"	-0.137922824325848	0.0144438263484146
"12737"	"223012_at"	"MIR4746///UBXN6"	0.0247949444122231	0.793808487337695
"12738"	"224096_at"	"MIR4755"	0.170490189998436	0.57709034061271
"12739"	"213166_x_at"	"MIR4784///MZT2A///MZT2B"	-0.13822979738036	0.0441229803431628
"12740"	"212347_x_at"	"MIR4800///MXD4"	0.133652295185261	0.139491938980551
